prec,modelo,pred,name_modelo
284,mprecrat3,0.13019775182871202,Log-normal
284,mprecrat4,0.15945243031424644,Asymptotic
284,mprecrat5,0.23697260400089043,Gompertz
285,mprecrat1,0.13120380866063405,Gaussian
285,mprecrat3,0.13084848067249633,Log-normal
285,mprecrat4,0.15966104240897527,Asymptotic
285,mprecrat5,0.23808233679671773,Gompertz
286,mprecrat1,0.13160627210120537,Gaussian
286,mprecrat3,0.1314983378996928,Log-normal
286,mprecrat4,0.15986934704176867,Asymptotic
286,mprecrat5,0.23919207479923021,Gompertz
287,mprecrat1,0.13200937156748657,Gaussian
287,mprecrat3,0.13214731365036284,Log-normal
287,mprecrat4,0.16007734315667244,Asymptotic
287,mprecrat5,0.24030179397821133,Gompertz
288,mprecrat1,0.13241310534676312,Gaussian
288,mprecrat3,0.1327953982051969,Log-normal
288,mprecrat4,0.16028502970600164,Asymptotic
288,mprecrat5,0.24141147041629732,Gompertz
289,mprecrat1,0.13281747171243774,Gaussian
289,mprecrat3,0.13344258198412148,Log-normal
289,mprecrat4,0.1604924056503487,Asymptotic
289,mprecrat5,0.24252108030999292,Gompertz
290,mprecrat1,0.13322246892401918,Gaussian
290,mprecrat3,0.13408885554491745,Log-normal
290,mprecrat4,0.160699469958591,Asymptotic
290,mprecrat5,0.24363059997066513,Gompertz
291,mprecrat1,0.13362809522711122,Gaussian
291,mprecrat3,0.13473420958184884,Log-normal
291,mprecrat4,0.16090622160789825,Asymptotic
291,mprecrat5,0.2447400058255156,Gompertz
292,mprecrat1,0.13403434885340243,Gaussian
292,mprecrat3,0.13537863492430335,Log-normal
292,mprecrat4,0.1611126595837392,Asymptotic
292,mprecrat5,0.24584927441853135,Gompertz
293,mprecrat1,0.13444122802065572,Gaussian
293,mprecrat3,0.13602212253544296,Log-normal
293,mprecrat4,0.16131878287988813,Asymptotic
293,mprecrat5,0.24695838241141396,Gompertz
294,mprecrat1,0.13484873093269847,Gaussian
294,mprecrat3,0.1366646635108663,Log-normal
294,mprecrat4,0.16152459049843076,Asymptotic
294,mprecrat5,0.24806730658448822,Gompertz
295,mprecrat1,0.13525685577941274,Gaussian
295,mprecrat3,0.13730624907728134,Log-normal
295,mprecrat4,0.1617300814497698,Asymptotic
295,mprecrat5,0.24917602383758897,Gompertz
296,mprecrat1,0.13566560073672604,Gaussian
296,mprecrat3,0.13794687059118935,Log-normal
296,mprecrat4,0.1619352547526302,Asymptotic
296,mprecrat5,0.25028451119092704,Gompertz
297,mprecrat1,0.13607496396660193,Gaussian
297,mprecrat3,0.13858651953757925,Log-normal
297,mprecrat4,0.1621401094340638,Asymptotic
297,mprecrat5,0.25139274578593496,Gompertz
298,mprecrat1,0.13648494361703173,Gaussian
298,mprecrat3,0.13922518752863336,Log-normal
298,mprecrat4,0.1623446445294536,Asymptotic
298,mprecrat5,0.2525007048860909,Gompertz
299,mprecrat1,0.13689553782202546,Gaussian
299,mprecrat3,0.13986286630244313,Log-normal
299,mprecrat4,0.16254885908251787,Asymptotic
299,mprecrat5,0.25360836587772273,Gompertz
300,mprecrat1,0.13730674470160387,Gaussian
300,mprecrat3,0.1404995477217366,Log-normal
300,mprecrat4,0.1627527521453134,Asymptotic
300,mprecrat5,0.25471570627079154,Gompertz
301,mprecrat1,0.13771856236179045,Gaussian
301,mprecrat3,0.1411352237726153,Log-normal
301,mprecrat4,0.16295632277823885,Asymptotic
301,mprecrat5,0.2558227036996542,Gompertz
302,mprecrat1,0.13813098889460385,Gaussian
302,mprecrat3,0.1417698865633029,Log-normal
302,mprecrat4,0.16315957005003717,Asymptotic
302,mprecrat5,0.25692933592380646,Gompertz
303,mprecrat1,0.13854402237805033,Gaussian
303,mprecrat3,0.14240352832290384,Log-normal
303,mprecrat4,0.16336249303779815,Asymptotic
303,mprecrat5,0.25803558082860545,Gompertz
304,mprecrat1,0.13895766087611705,Gaussian
304,mprecrat3,0.14303614140017262,Log-normal
304,mprecrat4,0.16356509082696,Asymptotic
304,mprecrat5,0.25914141642597216,Gompertz
305,mprecrat1,0.139371902438765,Gaussian
305,mprecrat3,0.14366771826229358,Log-normal
305,mprecrat4,0.16376736251131108,Asymptotic
305,mprecrat5,0.26024682085507467,Gompertz
306,mprecrat1,0.13978674510192263,Gaussian
306,mprecrat3,0.14429825149367123,Log-normal
306,mprecrat4,0.16396930719299088,Asymptotic
306,mprecrat5,0.26135177238299073,Gompertz
307,mprecrat1,0.14020218688747974,Gaussian
307,mprecrat3,0.14492773379473078,Log-normal
307,mprecrat4,0.16417092398249067,Asymptotic
307,mprecrat5,0.26245624940535184,Gompertz
308,mprecrat1,0.14061822580328157,Gaussian
308,mprecrat3,0.14555615798072935,Log-normal
308,mprecrat4,0.16437221199865387,Asymptotic
308,mprecrat5,0.26356023044696714,Gompertz
309,mprecrat1,0.14103485984312336,Gaussian
309,mprecrat3,0.14618351698057677,Log-normal
309,mprecrat4,0.16457317036867575,Asymptotic
309,mprecrat5,0.26466369416242824,Gompertz
310,mprecrat1,0.14145208698674488,Gaussian
310,mprecrat3,0.14680980383566766,Log-normal
310,mprecrat4,0.16477379822810317,Asymptotic
310,mprecrat5,0.2657666193366951,Gompertz
311,mprecrat1,0.14186990519982567,Gaussian
311,mprecrat3,0.1474350116987228,Log-normal
311,mprecrat4,0.16497409472083352,Asymptotic
311,mprecrat5,0.26686898488566274,Gompertz
312,mprecrat1,0.14228831243398035,Gaussian
312,mprecrat3,0.14805913383264085,Log-normal
312,mprecrat4,0.1651740589991134,Asymptotic
312,mprecrat5,0.2679707698567091,Gompertz
313,mprecrat1,0.14270730662675418,Gaussian
313,mprecrat3,0.1486821636093606,Log-normal
313,mprecrat4,0.1653736902235371,Asymptotic
313,mprecrat5,0.2690719534292243,Gompertz
314,mprecrat1,0.14312688570161908,Gaussian
314,mprecrat3,0.14930409450873244,Log-normal
314,mprecrat4,0.16557298756304445,Asymptotic
314,mprecrat5,0.2701725149151216,Gompertz
315,mprecrat1,0.14354704756797007,Gaussian
315,mprecrat3,0.14992492011740066,Log-normal
315,mprecrat4,0.16577195019491836,Asymptotic
315,mprecrat5,0.27127243375932936,Gompertz
316,mprecrat1,0.14396779012112154,Gaussian
316,mprecrat3,0.15054463412769478,Log-normal
316,mprecrat4,0.165970577304782,Asymptotic
316,mprecrat5,0.27237168954026497,Gompertz
317,mprecrat1,0.1443891112423044,Gaussian
317,mprecrat3,0.15116323033653165,Log-normal
317,mprecrat4,0.16616886808659567,Asymptotic
317,mprecrat5,0.2734702619702913,Gompertz
318,mprecrat1,0.1448110087986631,Gaussian
318,mprecrat3,0.15178070264432636,Log-normal
318,mprecrat4,0.16636682174265308,Asymptotic
318,mprecrat5,0.2745681308961545,Gompertz
319,mprecrat1,0.1452334806432533,Gaussian
319,mprecrat3,0.15239704505391374,Log-normal
319,mprecrat4,0.16656443748357752,Asymptotic
319,mprecrat5,0.27566527629940407,Gompertz
320,mprecrat1,0.14565652461503964,Gaussian
320,mprecrat3,0.15301225166947885,Log-normal
320,mprecrat4,0.16676171452831748,Asymptotic
320,mprecrat5,0.2767616782967958,Gompertz
321,mprecrat1,0.1460801385388938,Gaussian
321,mprecrat3,0.15362631669549742,Log-normal
321,mprecrat4,0.1669586521041419,Asymptotic
321,mprecrat5,0.27785731714067674,Gompertz
322,mprecrat1,0.146504320225593,Gaussian
322,mprecrat3,0.15423923443568607,Log-normal
322,mprecrat4,0.16715524944663526,Asymptotic
322,mprecrat5,0.2789521732193531,Gompertz
323,mprecrat1,0.14692906747181894,Gaussian
323,mprecrat3,0.1548509992919612,Log-normal
323,mprecrat4,0.16735150579969188,Asymptotic
323,mprecrat5,0.28004622705744103,Gompertz
324,mprecrat1,0.1473543780601565,Gaussian
324,mprecrat3,0.15546160576340837,Log-normal
324,mprecrat4,0.16754742041551032,Asymptotic
324,mprecrat5,0.2811394593162,Gompertz
325,mprecrat1,0.14778024975909357,Gaussian
325,mprecrat3,0.1560710484452601,Log-normal
325,mprecrat4,0.16774299255458716,Asymptotic
325,mprecrat5,0.28223185079385005,Gompertz
326,mprecrat1,0.1482066803230205,Gaussian
326,mprecrat3,0.1566793220278833,Log-normal
326,mprecrat4,0.1679382214857105,Asymptotic
326,mprecrat5,0.2833233824258716,Gompertz
327,mprecrat1,0.14863366749223023,Gaussian
327,mprecrat3,0.1572864212957763,Log-normal
327,mprecrat4,0.16813310648595295,Asymptotic
327,mprecrat5,0.2844140352852894,Gompertz
328,mprecrat1,0.14906120899291864,Gaussian
328,mprecrat3,0.15789234112657458,Log-normal
328,mprecrat4,0.16832764684066456,Asymptotic
328,mprecrat5,0.28550379058293973,Gompertz
329,mprecrat1,0.14948930253718518,Gaussian
329,mprecrat3,0.15849707649006553,Log-normal
329,mprecrat4,0.16852184184346503,Asymptotic
329,mprecrat5,0.28659262966772114,Gompertz
330,mprecrat1,0.149917945823034,Gaussian
330,mprecrat3,0.15910062244721293,Log-normal
330,mprecrat4,0.16871569079623597,Asymptotic
330,mprecrat5,0.28768053402683014,Gompertz
331,mprecrat1,0.15034713653437523,Gaussian
331,mprecrat3,0.1597029741491893,Log-normal
331,mprecrat4,0.16890919300911242,Asymptotic
331,mprecrat5,0.2887674852859798,Gompertz
332,mprecrat1,0.15077687234102652,Gaussian
332,mprecrat3,0.16030412683641845,Log-normal
332,mprecrat4,0.16910234780047428,Asymptotic
332,mprecrat5,0.2898534652096036,Gompertz
333,mprecrat1,0.1512071508987151,Gaussian
333,mprecrat3,0.1609040758376261,Log-normal
333,mprecrat4,0.16929515449693738,Asymptotic
333,mprecrat5,0.29093845570104293,Gompertz
334,mprecrat1,0.15163796984908012,Gaussian
334,mprecrat3,0.16150281656889892,Log-normal
334,mprecrat4,0.16948761243334404,Asymptotic
334,mprecrat5,0.29202243880272,Gompertz
335,mprecrat1,0.1520693268196752,Gaussian
335,mprecrat3,0.16210034453275346,Log-normal
335,mprecrat4,0.1696797209527534,Asymptotic
335,mprecrat5,0.29310539669629504,Gompertz
336,mprecrat1,0.15250121942397155,Gaussian
336,mprecrat3,0.16269665531721275,Log-normal
336,mprecrat4,0.16987147940643152,Asymptotic
336,mprecrat5,0.2941873117028082,Gompertz
337,mprecrat1,0.15293364526136088,Gaussian
337,mprecrat3,0.16329174459489193,Log-normal
337,mprecrat4,0.17006288715384085,Asymptotic
337,mprecrat5,0.2952681662828074,Gompertz
338,mprecrat1,0.15336660191715953,Gaussian
338,mprecrat3,0.16388560812209202,Log-normal
338,mprecrat4,0.17025394356262977,Asymptotic
338,mprecrat5,0.29634794303646045,Gompertz
339,mprecrat1,0.15380008696261194,Gaussian
339,mprecrat3,0.1644782417379029,Log-normal
339,mprecrat4,0.17044464800862133,Asymptotic
339,mprecrat5,0.2974266247036532,Gompertz
340,mprecrat1,0.15423409795489515,Gaussian
340,mprecrat3,0.1650696413633141,Log-normal
340,mprecrat4,0.17063499987580216,Asymptotic
340,mprecrat5,0.29850419416407337,Gompertz
341,mprecrat1,0.15466863243712342,Gaussian
341,mprecrat3,0.16565980300033353,Log-normal
341,mprecrat4,0.17082499855631053,Asymptotic
341,mprecrat5,0.2995806344372796,Gompertz
342,mprecrat1,0.15510368793835316,Gaussian
342,mprecrat3,0.16624872273111588,Log-normal
342,mprecrat4,0.17101464345042466,Asymptotic
342,mprecrat5,0.3006559286827569,Gompertz
343,mprecrat1,0.15553926197358806,Gaussian
343,mprecrat3,0.16683639671709763,Log-normal
343,mprecrat4,0.17120393396655012,Asymptotic
343,mprecrat5,0.30173006019995796,Gompertz
344,mprecrat1,0.15597535204378482,Gaussian
344,mprecrat3,0.16742282119814145,Log-normal
344,mprecrat4,0.1713928695212074,Asymptotic
344,mprecrat5,0.3028030124283305,Gompertz
345,mprecrat1,0.15641195563585908,Gaussian
345,mprecrat3,0.16800799249168763,Log-normal
345,mprecrat4,0.17158144953901888,Asymptotic
345,mprecrat5,0.3038747689473318,Gompertz
346,mprecrat1,0.15684907022269162,Gaussian
346,mprecrat3,0.1685919069919147,Log-normal
346,mprecrat4,0.17176967345269553,Asymptotic
346,mprecrat5,0.30494531347642895,Gompertz
347,mprecrat1,0.1572866932631351,Gaussian
347,mprecrat3,0.16917456116890697,Log-normal
347,mprecrat4,0.17195754070302344,Asymptotic
347,mprecrat5,0.30601462987508593,Gompertz
348,mprecrat1,0.1577248222020209,Gaussian
348,mprecrat3,0.16975595156783027,Log-normal
348,mprecrat4,0.17214505073884984,Asymptotic
348,mprecrat5,0.30708270214273836,Gompertz
349,mprecrat1,0.15816345447016633,Gaussian
349,mprecrat3,0.17033607480811594,Log-normal
349,mprecrat4,0.17233220301706897,Asymptotic
349,mprecrat5,0.3081495144187543,Gompertz
350,mprecrat1,0.15860258748438244,Gaussian
350,mprecrat3,0.17091492758265212,Log-normal
350,mprecrat4,0.1725189970026075,Asymptotic
350,mprecrat5,0.30921505098238283,Gompertz
351,mprecrat1,0.1590422186474819,Gaussian
351,mprecrat3,0.17149250665698282,Log-normal
351,mprecrat4,0.17270543216841,Asymptotic
351,mprecrat5,0.31027929625269035,Gompertz
352,mprecrat1,0.1594823453482872,Gaussian
352,mprecrat3,0.17206880886851458,Log-normal
352,mprecrat4,0.17289150799542335,Asymptotic
352,mprecrat5,0.3113422347884832,Gompertz
353,mprecrat1,0.15992296496163955,Gaussian
353,mprecrat3,0.17264383112573134,Log-normal
353,mprecrat4,0.17307722397258193,Asymptotic
353,mprecrat5,0.3124038512882196,Gompertz
354,mprecrat1,0.16036407484840748,Gaussian
354,mprecrat3,0.1732175704074155,Log-normal
354,mprecrat4,0.1732625795967915,Asymptotic
354,mprecrat5,0.313464130589908,Gompertz
355,mprecrat1,0.16080567235549661,Gaussian
355,mprecrat3,0.1737900237618781,Log-normal
355,mprecrat4,0.17344757437291342,Asymptotic
355,mprecrat5,0.3145230576709945,Gompertz
356,mprecrat1,0.16124775481585885,Gaussian
356,mprecrat3,0.17436118830619465,Log-normal
356,mprecrat4,0.17363220781374836,Asymptotic
356,mprecrat5,0.3155806176482378,Gompertz
357,mprecrat1,0.16169031954850277,Gaussian
357,mprecrat3,0.17493106122544988,Log-normal
357,mprecrat4,0.1738164794400197,Asymptotic
357,mprecrat5,0.31663679577757303,Gompertz
358,mprecrat1,0.16213336385850394,Gaussian
358,mprecrat3,0.17549963977198887,Log-normal
358,mprecrat4,0.17400038878035687,Asymptotic
358,mprecrat5,0.31769157745396354,Gompertz
359,mprecrat1,0.16257688503701534,Gaussian
359,mprecrat3,0.17606692126467519,Log-normal
359,mprecrat4,0.17418393537127796,Asymptotic
359,mprecrat5,0.3187449482112418,Gompertz
360,mprecrat1,0.16302088036127865,Gaussian
360,mprecrat3,0.1766329030881569,Log-normal
360,mprecrat4,0.17436711875717256,Asymptotic
360,mprecrat5,0.31979689372193904,Gompertz
361,mprecrat1,0.16346534709463562,Gaussian
361,mprecrat3,0.17719758269213953,Log-normal
361,mprecrat4,0.17454993849028402,Asymptotic
361,mprecrat5,0.3208473997971034,Gompertz
362,mprecrat1,0.1639102824865397,Gaussian
362,mprecrat3,0.17776095759066524,Log-normal
362,mprecrat4,0.1747323941306915,Asymptotic
362,mprecrat5,0.3218964523861083,Gompertz
363,mprecrat1,0.1643556837725682,Gaussian
363,mprecrat3,0.1783230253613999,Log-normal
363,mprecrat4,0.17491448524629175,Asymptotic
363,mprecrat5,0.32294403757644863,Gompertz
364,mprecrat1,0.16480154817443488,Gaussian
364,mprecrat3,0.17888378364492696,Log-normal
364,mprecrat4,0.17509621141278062,Asymptotic
364,mprecrat5,0.32399014159352785,Gompertz
365,mprecrat1,0.16524787290000237,Gaussian
365,mprecrat3,0.17944323014404753,Log-normal
365,mprecrat4,0.17527757221363457,Asymptotic
365,mprecrat5,0.32503475080043354,Gompertz
366,mprecrat1,0.1656946551432955,Gaussian
366,mprecrat3,0.18000136262308777,Log-normal
366,mprecrat4,0.17545856724009115,Asymptotic
366,mprecrat5,0.3260778516977036,Gompertz
367,mprecrat1,0.16614189208451494,Gaussian
367,mprecrat3,0.1805581789072132,Log-normal
367,mprecrat4,0.17563919609113027,Asymptotic
367,mprecrat5,0.32711943092308204,Gompertz
368,mprecrat1,0.16658958089005063,Gaussian
368,mprecrat3,0.18111367688174895,Log-normal
368,mprecrat4,0.1758194583734543,Asymptotic
368,mprecrat5,0.3281594752512641,Gompertz
369,mprecrat1,0.1670377187124965,Gaussian
369,mprecrat3,0.18166785449150738,Log-normal
369,mprecrat4,0.17599935370146866,Asymptotic
369,mprecrat5,0.3291979715936332,Gompertz
370,mprecrat1,0.16748630269066447,Gaussian
370,mprecrat3,0.18222070974012178,Log-normal
370,mprecrat4,0.1761788816972614,Asymptotic
370,mprecrat5,0.33023490699798663,Gompertz
371,mprecrat1,0.16793532994959964,Gaussian
371,mprecrat3,0.1827722406893867,Log-normal
371,mprecrat4,0.17635804199058316,Asymptotic
371,mprecrat5,0.33127026864825304,Gompertz
372,mprecrat1,0.1683847976005955,Gaussian
372,mprecrat3,0.18332244545860502,Log-normal
372,mprecrat4,0.17653683421882665,Asymptotic
372,mprecrat5,0.3323040438641998,Gompertz
373,mprecrat1,0.16883470274120932,Gaussian
373,mprecrat3,0.1838713222239407,Log-normal
373,mprecrat4,0.1767152580270059,Asymptotic
373,mprecrat5,0.3333362201011313,Gompertz
374,mprecrat1,0.16928504245527853,Gaussian
374,mprecrat3,0.18441886921777856,Log-normal
374,mprecrat4,0.1768933130677351,Asymptotic
374,mprecrat5,0.3343667849495787,Gompertz
375,mprecrat1,0.16973581381293654,Gaussian
375,mprecrat3,0.18496508472809017,Log-normal
375,mprecrat4,0.17707099900120754,Asymptotic
375,mprecrat5,0.3353957261349803,Gompertz
376,mprecrat1,0.1701870138706295,Gaussian
376,mprecrat3,0.18550996709780546,Log-normal
376,mprecrat4,0.177248315495174,Asymptotic
376,mprecrat5,0.33642303151735353,Gompertz
377,mprecrat1,0.17063863967113369,Gaussian
377,mprecrat3,0.1860535147241912,Log-normal
377,mprecrat4,0.1774252622249212,Asymptotic
377,mprecrat5,0.33744868909095815,Gompertz
378,mprecrat1,0.17109068824357238,Gaussian
378,mprecrat3,0.18659572605823527,Log-normal
378,mprecrat4,0.1776018388732497,Asymptotic
378,mprecrat5,0.3384726869839511,Gompertz
379,mprecrat1,0.1715431566034337,Gaussian
379,mprecrat3,0.18713659960403667,Log-normal
379,mprecrat4,0.17777804513045184,Asymptotic
379,mprecrat5,0.33949501345803273,Gompertz
380,mprecrat1,0.1719960417525891,Gaussian
380,mprecrat3,0.18767613391820226,Log-normal
380,mprecrat4,0.17795388069428925,Asymptotic
380,mprecrat5,0.34051565690808594,Gompertz
381,mprecrat1,0.17244934067931109,Gaussian
381,mprecrat3,0.18821432760924867,Log-normal
381,mprecrat4,0.17812934526997037,Asymptotic
381,mprecrat5,0.341534605861806,Gompertz
382,mprecrat1,0.17290305035829262,Gaussian
382,mprecrat3,0.18875117933701052,Log-normal
382,mprecrat4,0.1783044385701276,Asymptotic
382,mprecrat5,0.3425518489793232,Gompertz
383,mprecrat1,0.173357167750666,Gaussian
383,mprecrat3,0.1892866878120546,Log-normal
383,mprecrat4,0.17847916031479408,Asymptotic
383,mprecrat5,0.34356737505281787,Gompertz
384,mprecrat1,0.17381168980402228,Gaussian
384,mprecrat3,0.18982085179509955,Log-normal
384,mprecrat4,0.1786535102313807,Asymptotic
384,mprecrat5,0.3445811730061275,Gompertz
385,mprecrat1,0.17426661345243144,Gaussian
385,mprecrat3,0.190353670096441,Log-normal
385,mprecrat4,0.17882748805465237,Asymptotic
385,mprecrat5,0.3455932318943469,Gompertz
386,mprecrat1,0.1747219356164623,Gaussian
386,mprecrat3,0.19088514157538342,Log-normal
386,mprecrat4,0.17900109352670457,Asymptotic
386,mprecrat5,0.34660354090342005,Gompertz
387,mprecrat1,0.1751776532032032,Gaussian
387,mprecrat3,0.19141526513967635,Log-normal
387,mprecrat4,0.17917432639693928,Asymptotic
387,mprecrat5,0.34761208934972626,Gompertz
388,mprecrat1,0.17563376310628312,Gaussian
388,mprecrat3,0.19194403974495713,Log-normal
388,mprecrat4,0.17934718642204098,Asymptotic
388,mprecrat5,0.3486188666796583,Gompertz
389,mprecrat1,0.17609026220589266,Gaussian
389,mprecrat3,0.19247146439419854,Log-normal
389,mprecrat4,0.17951967336595243,Asymptotic
389,mprecrat5,0.3496238624691936,Gompertz
390,mprecrat1,0.17654714736880597,Gaussian
390,mprecrat3,0.19299753813716253,Log-normal
390,mprecrat4,0.17969178699985003,Asymptotic
390,mprecrat5,0.35062706642345937,Gompertz
391,mprecrat1,0.17700441544840273,Gaussian
391,mprecrat3,0.19352226006985856,Log-normal
391,mprecrat4,0.17986352710211925,Asymptotic
391,mprecrat5,0.3516284683762906,Gompertz
392,mprecrat1,0.17746206328469039,Gaussian
392,mprecrat3,0.1940456293340083,Log-normal
392,mprecrat4,0.1800348934583298,Asymptotic
392,mprecrat5,0.35262805828978167,Gompertz
393,mprecrat1,0.1779200877043271,Gaussian
393,mprecrat3,0.19456764511651473,Log-normal
393,mprecrat4,0.18020588586121036,Asymptotic
393,mprecrat5,0.35362582625383177,Gompertz
394,mprecrat1,0.17837848552064467,Gaussian
394,mprecrat3,0.19508830664893717,Log-normal
394,mprecrat4,0.18037650411062361,Asymptotic
394,mprecrat5,0.35462176248568383,Gompertz
395,mprecrat1,0.1788372535336721,Gaussian
395,mprecrat3,0.19560761320697112,Log-normal
395,mprecrat4,0.18054674801354065,Asymptotic
395,mprecrat5,0.35561585732945783,Gompertz
396,mprecrat1,0.17929638853015956,Gaussian
396,mprecrat3,0.19612556410993365,Log-normal
396,mprecrat4,0.18071661738401537,Asymptotic
396,mprecrat5,0.3566081012556775,Gompertz
397,mprecrat1,0.1797558872836023,Gaussian
397,mprecrat3,0.19664215872025345,Log-normal
397,mprecrat4,0.1808861120431587,Asymptotic
397,mprecrat5,0.3575984848607917,Gompertz
398,mprecrat1,0.18021574655426542,Gaussian
398,mprecrat3,0.19715739644296648,Log-normal
398,mprecrat4,0.18105523181911262,Asymptotic
398,mprecrat5,0.35858699886669,Gompertz
399,mprecrat1,0.18067596308920875,Gaussian
399,mprecrat3,0.19767127672521637,Log-normal
399,mprecrat4,0.18122397654702413,Asymptotic
399,mprecrat5,0.35957363412021265,Gompertz
400,mprecrat1,0.18113653362231205,Gaussian
400,mprecrat3,0.19818379905575972,Log-normal
400,mprecrat4,0.1813923460690188,Asymptotic
400,mprecrat5,0.3605583815926549,Gompertz
401,mprecrat1,0.18159745487430076,Gaussian
401,mprecrat3,0.19869496296447653,Log-normal
401,mprecrat4,0.18156034023417433,Asymptotic
401,mprecrat5,0.3615412323792664,Gompertz
402,mprecrat1,0.1820587235527721,Gaussian
402,mprecrat3,0.19920476802188555,Log-normal
402,mprecrat4,0.18172795889849397,Asymptotic
402,mprecrat5,0.3625221776987448,Gompertz
403,mprecrat1,0.18252033635222115,Gaussian
403,mprecrat3,0.19971321383866436,Log-normal
403,mprecrat4,0.18189520192487965,Asymptotic
403,mprecrat5,0.36350120889272536,Gompertz
404,mprecrat1,0.18298228995406793,Gaussian
404,mprecrat3,0.20022030006517416,Log-normal
404,mprecrat4,0.18206206918310502,Asymptotic
404,mprecrat5,0.36447831742526404,Gompertz
405,mprecrat1,0.18344458102668426,Gaussian
405,mprecrat3,0.20072602639098963,Log-normal
405,mprecrat4,0.18222856054978845,Asymptotic
405,mprecrat5,0.3654534948823172,Gompertz
406,mprecrat1,0.1839072062254213,Gaussian
406,mprecrat3,0.20123039254443326,Log-normal
406,mprecrat4,0.18239467590836547,Asymptotic
406,mprecrat5,0.36642673297121553,Gompertz
407,mprecrat1,0.18437016219263763,Gaussian
407,mprecrat3,0.2017333982921144,Log-normal
407,mprecrat4,0.18256041514906168,Asymptotic
407,mprecrat5,0.3673980235201342,Gompertz
408,mprecrat1,0.184833445557727,Gaussian
408,mprecrat3,0.20223504343847293,Log-normal
408,mprecrat4,0.1827257781688649,Asymptotic
408,mprecrat5,0.368367358477558,Gompertz
409,mprecrat1,0.1852970529371472,Gaussian
409,mprecrat3,0.2027353278253277,Log-normal
409,mprecrat4,0.1828907648714977,Asymptotic
409,mprecrat5,0.3693347299117422,Gompertz
410,mprecrat1,0.185760980934449,Gaussian
410,mprecrat3,0.20323425133142906,Log-normal
410,mprecrat4,0.1830553751673893,Asymptotic
410,mprecrat5,0.37030013001016915,Gompertz
411,mprecrat1,0.18622522614030537,Gaussian
411,mprecrat3,0.20373181387201644,Log-normal
411,mprecrat4,0.18321960897364759,Asymptotic
411,mprecrat5,0.37126355107900105,Gompertz
412,mprecrat1,0.18668978513254103,Gaussian
412,mprecrat3,0.20422801539838006,Log-normal
412,mprecrat4,0.18338346621403123,Asymptotic
412,mprecrat5,0.3722249855425282,Gompertz
413,mprecrat1,0.18715465447616286,Gaussian
413,mprecrat3,0.20472285589742686,Log-normal
413,mprecrat4,0.18354694681892103,Asymptotic
413,mprecrat5,0.3731844259426135,Gompertz
414,mprecrat1,0.1876198307233898,Gaussian
414,mprecrat3,0.20521633539125156,Log-normal
414,mprecrat4,0.18371005072529176,Asymptotic
414,mprecrat5,0.37414186493813345,Gompertz
415,mprecrat1,0.18808531041368395,Gaussian
415,mprecrat3,0.205708453936711,Log-normal
415,mprecrat4,0.18387277787668346,Asymptotic
415,mprecrat5,0.37509729530441516,Gompertz
416,mprecrat1,0.18855109007378165,Gaussian
416,mprecrat3,0.20619921162500357,Log-normal
416,mprecrat4,0.18403512822317292,Asymptotic
416,mprecrat5,0.3760507099326696,Gompertz
417,mprecrat1,0.18901716621772482,Gaussian
417,mprecrat3,0.20668860858125274,Log-normal
417,mprecrat4,0.1841971017213447,Asymptotic
417,mprecrat5,0.3770021018294218,Gompertz
418,mprecrat1,0.18948353534689308,Gaussian
418,mprecrat3,0.20717664496409435,Log-normal
418,mprecrat4,0.18435869833426236,Asymptotic
418,mprecrat5,0.3779514641159373,Gompertz
419,mprecrat1,0.18995019395003576,Gaussian
419,mprecrat3,0.2076633209652687,Log-normal
419,mprecrat4,0.18451991803143922,Asymptotic
419,mprecrat5,0.37889879002764565,Gompertz
420,mprecrat1,0.1904171385033045,Gaussian
420,mprecrat3,0.20814863680921628,Log-normal
420,mprecrat4,0.18468076078880943,Asymptotic
420,mprecrat5,0.3798440729135603,Gompertz
421,mprecrat1,0.1908843654702864,Gaussian
421,mprecrat3,0.20863259275267781,Log-normal
421,mprecrat4,0.18484122658869853,Asymptotic
421,mprecrat5,0.38078730623569607,Gompertz
422,mprecrat1,0.19135187130203707,Gaussian
422,mprecrat3,0.20911518908429838,Log-normal
422,mprecrat4,0.18500131541979412,Asymptotic
422,mprecrat5,0.38172848356848277,Gompertz
423,mprecrat1,0.1918196524371147,Gaussian
423,mprecrat3,0.20959642612423537,Log-normal
423,mprecrat4,0.18516102727711625,Asymptotic
423,mprecrat5,0.38266759859817684,Gompertz
424,mprecrat1,0.19228770530161368,Gaussian
424,mprecrat3,0.21007630422377052,Log-normal
424,mprecrat4,0.18532036216198797,Asymptotic
424,mprecrat5,0.38360464512226994,Gompertz
425,mprecrat1,0.19275602630919933,Gaussian
425,mprecrat3,0.21055482376492596,Log-normal
425,mprecrat4,0.18547932008200546,Asymptotic
425,mprecrat5,0.38453961704889433,Gompertz
426,mprecrat1,0.19322461186114256,Gaussian
426,mprecrat3,0.21103198516008398,Log-normal
426,mprecrat4,0.1856379010510083,Asymptotic
426,mprecrat5,0.38547250839622643,Gompertz
427,mprecrat1,0.19369345834635515,Gaussian
427,mprecrat3,0.21150778885161062,Log-normal
427,mprecrat4,0.18579610508904956,Asymptotic
427,mprecrat5,0.3864033132918875,Gompertz
428,mprecrat1,0.19416256214142508,Gaussian
428,mprecrat3,0.21198223531148355,Log-normal
