sp_elev,month_yr,year,month,pet,climate_balance,spei01,spei03,spei06,spei09,spei12
halepensis_high,1971-01-01,1971,1,12.518494569425727,25.881504765982484,0.7360127698729627,NA,NA,NA,NA
halepensis_high,1971-02-01,1971,2,17.39976618807499,-16.599766176154063,-1.230489411286788,NA,NA,NA,NA
halepensis_high,1971-03-01,1971,3,14.745768439157983,35.0542320496001,1.1741493252508182,0.4259838234915744,NA,NA,NA
halepensis_high,1971-04-01,1971,4,28.64441001969505,116.45558965396953,2.407248467122728,1.975008653599821,NA,NA,NA
halepensis_high,1971-05-01,1971,5,43.668134909388606,-7.468135137376372,0.9633570850991485,2.032843489621614,NA,NA,NA
halepensis_high,1971-06-01,1971,6,80.46104348120991,-70.2610434335262,1.0325068096124292,2.131191883068641,1.966587043339038,NA,NA
halepensis_high,1971-07-01,1971,7,121.22547008399117,-118.52547003630745,1.1902151033465758,1.340178756817579,2.0369521392331764,NA,NA
halepensis_high,1971-08-01,1971,8,125.14044661380177,-124.34044660933142,-0.13297953657325348,0.98633460626746,2.235299473771589,NA,NA
halepensis_high,1971-09-01,1971,9,82.27397236014586,-78.67397238845807,-0.47787590398143964,0.1911955163311771,1.894790711446383,1.7325073963403013,NA
halepensis_high,1971-10-01,1971,10,56.563934194168375,-55.96393418522768,-1.2208474443634831,-1.3371061899761925,0.18700132744302825,1.512752157408031,NA
halepensis_high,1971-11-01,1971,11,12.121450902325993,22.67854903508913,0.5175201373891736,-0.845359053434226,-0.08355599151755728,1.673933103925252,NA
halepensis_high,1971-12-01,1971,12,10.906434765331925,70.29356540156108,1.4219444043940574,0.6557299567962449,0.5334856756069504,1.7015256423428962,1.603745445693312
halepensis_high,1972-01-01,1972,1,7.25752474537167,28.642475253138215,0.812280338974915,1.2908225088500975,0.4456650468233477,0.9671957814449093,1.664695933419888
halepensis_high,1972-02-01,1972,2,10.747877519208174,4.95212275199296,-0.1370059830609458,1.0581110593218426,0.36880907445957767,0.6752062290544139,1.7392232296508041
halepensis_high,1972-03-01,1972,3,18.89257655492745,8.10742321410455,0.38906738506103683,0.37278301113671874,0.567108650428065,0.5150242398018774,1.704925283193608
halepensis_high,1972-04-01,1972,4,36.74697417409247,-25.44697436333722,-0.642541219859291,-0.43487976412365964,0.8579623996814714,0.11604204459956642,0.7305748461389548
halepensis_high,1972-05-01,1972,5,55.632586605889294,-39.432586640161965,0.10370466742514074,-0.19124943351524648,0.6146321299936851,0.05567077462129703,0.3813212808632251
halepensis_high,1972-06-01,1972,6,89.2020306744898,-77.90203052845843,0.7296440541809174,-0.06644822835027638,0.09129796395088144,0.3695473713072541,0.345181265596446
halepensis_high,1972-07-01,1972,7,122.30219171096657,-122.10219170798634,0.967810244381214,0.48028058086070213,0.08123762497259583,0.900949565539995,0.30295772495779866
halepensis_high,1972-08-01,1972,8,110.71730135517791,-109.6173013536878,1.0688310890447816,1.0822056514342444,0.31096968970947253,0.9247117843654655,0.4476320913748172
halepensis_high,1972-09-01,1972,9,62.75776706780083,-31.357767173599072,1.3464015294835674,1.5678076786241726,0.6861125398263078,0.7266826907120914,0.8373510633613731
halepensis_high,1972-10-01,1972,10,42.284249166258036,52.715750081233324,1.656095019924968,1.8877319401333654,1.7845081746629974,1.3268869488132637,1.5643147809046967
halepensis_high,1972-11-01,1972,11,26.532305731418642,27.56769470220515,0.680629492202937,1.7635196161861557,2.003114798745048,1.4060386762681414,1.5637175483715506
halepensis_high,1972-12-01,1972,12,13.639917950149156,-12.639917912896253,-0.9424004194587273,1.1097096395637291,1.4374298192182684,1.065873097155342,1.0247646637333585
halepensis_high,1973-01-01,1973,1,11.184138950560241,9.115861076261849,0.14282169013263912,-0.305480796565238,1.2459257907537677,1.2156609639124352,0.9194785375240897
halepensis_high,1973-02-01,1973,2,9.213820113850824,3.9861798891294082,-0.18243850397999034,-0.7052515837823692,1.0435809470269237,1.2513286200990035,0.8332100032053269
halepensis_high,1973-03-01,1973,3,19.678358821604434,38.221640856530485,1.2441218576169948,0.5620310120206048,1.0681120466669582,1.442490601136919,1.1284499659986804
halepensis_high,1973-04-01,1973,4,37.476350485377885,-32.67635041385231,-0.9730016664278703,0.08738143589516432,-0.25410843174575254,1.1789623924820294,1.2005697577339463
halepensis_high,1973-05-01,1973,5,70.35195663879809,-49.95195700536665,-0.2567920357073006,0.027010014055319703,-0.5971697730868611,0.8133349911284659,1.085139022729308
halepensis_high,1973-06-01,1973,6,90.33699637020538,-83.63699656094025,0.47874777433490595,-0.5096568523238472,-0.10880018263818375,0.5556451439036882,1.0181239292560413
halepensis_high,1973-07-01,1973,7,124.86577203382707,-124.86577203382707,0.781662537090694,0.06455763136603261,0.12441063628750557,-0.11376862934357009,0.9769709687286205
halepensis_high,1973-08-01,1973,8,125.8863259281944,-122.18632602207171,0.06109410974795467,0.48157815131304066,0.19071533620147732,-0.26878693562726796,0.8735614228047051
halepensis_high,1973-09-01,1973,9,91.97288481807571,-91.97288481807571,-1.5170725911838425,-0.5635586780245689,-0.7221369000809156,-0.29989545035125237,0.2739603708416171
halepensis_high,1973-10-01,1973,10,48.18091513007843,80.81908768624103,1.9946856180262138,1.397906002333054,1.090204701145793,0.8886961142057903,0.5720830416794218
halepensis_high,1973-11-01,1973,11,29.705937717492915,-1.9059381824091446,-0.49137560013768905,1.092696176182455,1.2065943322840853,0.7788983124363937,0.2961583518656624
halepensis_high,1973-12-01,1973,12,11.766445213676024,74.53355480569549,1.4792780561045757,1.920064229193009,1.5097543522058916,0.9528157475411049,0.9964476765752162
