DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1961-06-16,1.58,-0.13,,,,,1.57,-0.04,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-23,0.81,0.06,-1.09,,,,0.59,0.16,-1.42,,,,0,0,0,,,,0,0,0,,,,0,0,1,,,,0,0,1.42,,,
1961-07-01,0.67,-0.03,-1.1,,,,0.37,-0.12,-1.54,,,,0,0,0,,,,0,0,0,,,,0,0,2,,,,0,0,2.96,,,
1961-07-09,0.72,0.19,-1.01,,,,0.23,0.04,-1.45,,,,0,0,0,,,,0,0,0,,,,0,0,3,,,,0,0,4.41,,,
1961-07-16,1.29,0.56,-0.87,,,,0.52,0.29,-1.36,,,,0,0,0,,,,0,0,0,,,,0,0,4,,,,0,0,5.77,,,
1961-07-23,1.44,0.74,-0.84,,,,0.38,0.5,-1.32,,,,0,0,0,,,,0,0,0,,,,0,0,5,,,,0,0,7.09,,,
1961-08-01,1.66,1.19,-0.6,,,,0.12,0.76,-1.09,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-09,1.88,1.53,-0.35,,,,0.79,1.13,-0.84,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-16,1.56,1.91,-0.17,,,,0.88,1.61,-0.63,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-23,1,1.35,-0.08,,,,0.15,0.39,-0.51,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-01,0.84,1.11,0.17,,,,0.44,0.29,-0.17,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-09,0.36,0.94,0.21,,,,0.04,0.05,-0.1,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-16,-0.29,0.79,0.16,,,,-0.38,-0.09,-0.16,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-23,0.62,1.16,0.6,-0.47,,,0.73,0.6,0.33,-1.02,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-01,0.54,1.07,0.53,-0.53,,,0.64,0.55,0.12,-1.13,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-09,0.17,0.62,0.47,-0.6,,,0.33,0.17,0.01,-1.15,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-16,0.17,0.19,0.51,-0.67,,,0.15,-0.1,-0.03,-1.26,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-23,-0.47,0.14,0.58,-0.67,,,-0.73,-0.14,0.03,-1.28,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-01,-0.6,-0.03,0.68,-0.6,,,-0.79,-0.29,0.01,-1.18,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-09,-0.32,-0.2,0.75,-0.48,,,-0.51,-0.39,0.1,-1.04,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-16,0.57,0.11,1.22,-0.1,,,0.43,0.02,0.54,-0.56,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-23,1.65,1.04,1.46,0.61,,,1.53,0.91,0.94,0.29,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-01,1.62,0.81,1.18,0.65,,,1.52,0.72,0.69,0.34,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-09,1.52,0.77,1.05,0.68,,,1.38,0.66,0.56,0.33,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-16,0.81,0.73,0.88,0.64,,,0.72,0.51,0.38,0.21,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-23,1.35,1.51,1.58,1.43,0.65,,1.2,1.35,1.3,1.21,0.23,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-01,1.47,1.46,1.52,1.38,0.67,,1.33,1.33,1.29,1.15,0.28,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-09,1.47,1.52,1.47,1.4,0.67,,1.33,1.39,1.24,1.16,0.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-16,1.68,1.58,1.43,1.47,0.74,,1.58,1.47,1.24,1.25,0.39,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-23,0.17,1.45,1.34,1.44,0.7,,0.08,1.32,1.11,1.18,0.33,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-01,-0.52,1.37,1.23,1.41,0.69,,-0.52,1.26,1.02,1.11,0.35,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-09,-0.75,1.32,1.11,1.38,0.69,,-0.7,1.21,0.91,1.06,0.37,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-16,-1.33,1.05,0.97,1.38,0.66,,-1.55,0.96,0.79,1.03,0.36,,1,0,0,0,0,,1.33,0,0,0,0,,1,0,0,0,0,,1.55,0,0,0,0,
1962-02-23,-0.81,0.62,1.05,1.24,0.76,,-0.74,0.51,0.85,0.85,0.47,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-01,0.61,1.03,1.25,1.37,1.13,,0.65,0.93,1.1,1.07,0.88,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-09,0.94,1.11,1.26,1.35,1.2,,0.87,1.01,1.12,1.05,0.94,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-16,1.45,1.37,1.38,1.44,1.32,,1.35,1.3,1.22,1.14,1.05,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-23,1.6,0.67,1.35,1.48,1.39,,1.57,0.48,1.15,1.17,1.13,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-01,0.61,0.36,1.25,1.38,1.31,,0.59,0.23,1.09,1.1,1.02,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-09,0.16,0.28,1.27,1.33,1.31,,0.18,0.14,1.11,1.04,0.99,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-16,0.46,0.59,1.49,1.43,1.5,,0.45,0.44,1.37,1.19,1.22,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-23,0.98,1.16,1.61,1.56,1.66,,0.88,1.02,1.5,1.32,1.41,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-01,0.97,1.05,1.5,1.45,1.63,,0.85,0.93,1.41,1.23,1.34,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-09,1.17,1.15,1.52,1.42,1.66,,1.08,1.04,1.45,1.22,1.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-16,1.19,1.51,1.54,1.53,1.85,,1.11,1.46,1.48,1.35,1.57,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-23,0.58,1.46,1.26,1.54,1.71,,0.59,1.45,1.12,1.37,1.37,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-01,1.33,1.28,1.39,1.57,1.7,,1.25,1.1,1.26,1.39,1.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-09,1.38,1.27,1.46,1.58,1.7,,1.28,1.08,1.35,1.42,1.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-16,0.7,1.1,1.6,1.61,1.71,,0.3,0.89,1.56,1.43,1.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-23,0.7,0.97,1.01,1.54,1.68,,0.32,0.78,0.77,1.33,1.34,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-01,0.23,1.27,0.97,1.51,1.65,,-0.25,1.04,0.7,1.32,1.33,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-09,0,1.45,0.99,1.56,1.64,,-0.57,1.3,0.75,1.41,1.33,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-16,0.14,1.11,0.99,1.6,1.61,,-0.21,0.95,0.75,1.48,1.33,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-23,0.42,0.69,1.16,1.59,1.6,,0.1,0.49,0.97,1.5,1.33,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-01,0.39,1.06,1.23,1.59,1.57,,0.67,0.97,1.07,1.48,1.33,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-09,0.39,1.07,1.33,1.6,1.54,,0.75,1.04,1.2,1.52,1.32,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-16,-0.19,0.38,1.46,1.48,1.5,,0.68,0.15,1.41,1.43,1.32,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-23,-0.6,0.29,1.41,1.2,1.5,,0.25,0.14,1.38,1.08,1.33,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-01,-0.94,-0.37,0.96,1.21,1.42,,-0.13,-0.36,0.85,1.13,1.27,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-09,-0.67,-0.47,0.88,1.25,1.4,,0.16,-0.11,0.86,1.21,1.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-16,-0.79,-0.69,0.62,1.32,1.38,,-0.12,-0.17,0.65,1.36,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-23,-0.68,-0.67,0.46,0.74,1.29,,-0.14,-0.19,0.49,0.57,1.17,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-01,-0.58,-0.79,0.65,0.63,1.25,,-0.18,-0.3,0.63,0.47,1.14,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-09,1.42,0.88,1.57,1.13,1.56,,1.48,1.29,1.7,1.12,1.59,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-16,1.44,0.81,1.29,1.16,1.6,,1.39,1.13,1.36,1.14,1.65,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-23,1.44,0.65,0.92,1.28,1.58,,1.4,1,1.03,1.29,1.64,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-01,1.76,1.06,1.41,1.56,1.66,,1.71,1.28,1.48,1.6,1.74,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-09,1.09,1.23,1.48,1.72,1.72,,0.95,1.41,1.55,1.79,1.84,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-16,1.03,1.18,1.2,1.78,1.62,,0.93,1.27,1.25,1.87,1.75,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-23,0.84,1.03,1.06,1.68,1.39,,0.71,1.1,1.08,1.7,1.37,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-01,0.27,1.17,0.89,1.43,1.41,,0.15,1.16,0.98,1.35,1.39,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-09,-0.19,1.18,0.84,1.41,1.45,,-0.13,1.11,0.96,1.34,1.45,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-16,-0.43,1.04,0.66,1.15,1.45,,-0.3,0.93,0.77,1.06,1.46,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-23,1.34,1.74,1.36,1.56,1.44,1.32,1.24,1.73,1.46,1.61,1.45,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-01,1.63,1.88,1.54,1.75,1.57,1.44,1.57,1.98,1.71,1.97,1.68,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-09,1.64,1.56,1.58,1.8,1.61,1.48,1.57,1.51,1.74,2.04,1.75,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-16,1.89,1.6,1.62,1.75,1.66,1.53,1.88,1.55,1.78,1.99,1.84,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-23,1.31,1.51,1.54,1.6,1.69,1.53,1.21,1.44,1.68,1.76,1.9,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-01,0.99,1.42,1.61,1.69,1.79,1.63,0.83,1.34,1.76,1.89,2,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-09,1.41,1.52,1.75,1.79,1.9,1.75,1.28,1.48,1.94,2.03,2.18,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-16,1.53,1.65,1.86,1.8,2.04,1.82,1.43,1.62,2.05,2.03,2.33,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-23,1.79,1.74,1.89,1.84,2.08,1.85,1.62,1.74,2.08,2.04,2.37,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-01,1.22,1.69,1.88,1.76,2,1.9,1.1,1.69,2.03,1.92,2.21,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-09,0.6,1.68,1.85,1.71,1.95,1.9,0.52,1.66,1.95,1.85,2.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-16,-0.3,1.76,1.82,1.67,1.88,1.89,-0.45,1.81,1.88,1.79,2.03,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-23,-0.51,1.35,1.86,1.64,1.78,1.87,-0.66,1.29,1.89,1.74,1.88,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-01,-1.1,0.9,1.85,1.61,1.83,1.84,-1.64,0.72,1.87,1.7,1.97,1.85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.64,0,0,0,0,0
1963-04-09,-0.06,1.08,1.64,1.72,1.96,1.91,-0.13,0.92,1.58,1.82,2.13,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-16,0.07,0.91,1.62,1.7,1.85,1.93,0.08,0.77,1.58,1.82,2.03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-23,0.34,1.04,1.61,1.68,1.76,1.96,0.26,0.91,1.56,1.78,1.87,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-01,1.01,0.93,1.5,1.73,1.86,2,0.97,0.78,1.42,1.84,1.98,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-09,0.16,0.32,1.39,1.71,1.81,2.04,0.23,0.16,1.32,1.79,1.9,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-16,0.23,-0.1,1.36,1.69,1.69,2.07,0.23,-0.33,1.31,1.75,1.73,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-23,1.16,0.5,1.64,1.86,1.86,2.05,1.1,0.26,1.63,1.92,1.89,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-01,1.27,0.72,1.69,1.93,1.85,2.02,1.1,0.46,1.69,1.99,1.88,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-09,1.46,0.74,1.72,1.93,1.85,2.02,1.29,0.47,1.71,1.96,1.87,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-16,1.62,0.85,1.85,1.94,1.85,2.03,1.56,0.64,1.96,1.97,1.89,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-23,1.1,1.15,1.61,2.04,1.88,2.04,0.89,0.93,1.57,2.1,1.94,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-01,0.64,1.37,1.35,2.03,1.87,2.03,0.47,1.19,1.17,2.1,1.94,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-09,0.7,1.11,1.31,1.76,1.89,2.03,0.69,0.89,1.12,1.71,1.94,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-16,1.05,1.26,1.27,1.74,1.9,2.03,0.88,1.01,1.03,1.7,1.94,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-23,1.46,1.62,1.5,1.81,1.93,2.04,1.05,1.34,1.27,1.76,1.96,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-01,1.74,1.54,1.34,1.68,1.93,2.03,1.35,1.16,1.02,1.53,1.95,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-09,1.97,1.74,1.1,1.64,1.96,2.03,1.67,1.55,0.68,1.5,1.97,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-16,1.81,1.93,0.9,1.65,1.96,2.02,1.32,1.82,0.35,1.53,1.96,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-23,0.55,1.41,0.93,1.72,1.95,2.03,-0.03,0.77,0.4,1.65,1.94,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-01,1.52,1.54,1.25,1.8,2.06,2.07,1.38,1.23,0.8,1.79,2.08,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-09,1.61,1.73,1.45,1.85,2.06,2.1,1.45,1.54,0.97,1.87,2.09,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-16,1.6,1.86,1.65,1.96,2.04,2.09,1.4,1.54,1.15,2.07,2.09,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-23,1.4,1.56,1.7,1.75,2.05,2.01,1.16,1.07,1.21,1.65,2.13,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-01,0.56,1.46,1.86,1.6,2.03,2,0.32,0.95,1.38,1.29,2.11,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-09,-0.56,1.09,1.44,1.45,1.76,2.01,-0.71,0.56,0.89,1.08,1.64,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-16,-1.1,0.66,1.3,1.33,1.69,2,-1.66,0.2,0.68,0.87,1.56,2.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.66,0,0,0,0,0
1963-10-23,-1.06,0.26,1.31,1.42,1.68,2,-1.18,0.04,0.71,1,1.57,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-01,0.42,1,1.61,1.62,1.72,2.02,0.56,0.8,1.12,1.24,1.6,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-09,0.69,0.81,1.55,1.32,1.65,2.03,0.77,0.67,1.12,0.87,1.54,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-16,0.88,0.62,1.55,1.07,1.61,1.98,0.93,0.53,1.08,0.54,1.53,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-23,0.75,0.5,1.08,1.02,1.65,1.88,0.77,0.45,0.58,0.51,1.58,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-01,1.12,0.93,1.48,1.5,1.78,2.01,1.09,0.92,1.2,1.13,1.84,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-09,1.51,0.97,1.63,1.67,1.85,2.09,1.45,1.01,1.41,1.35,1.95,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-16,1.72,1.17,1.71,1.8,1.94,2.12,1.63,1.19,1.52,1.6,2.15,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-23,1.53,1.11,1.43,1.68,1.76,1.97,1.41,1.07,1.21,1.45,1.75,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-01,0.71,0.98,1.29,1.61,1.58,1.95,0.61,0.93,1.06,1.4,1.42,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-09,0.34,1.06,1.25,1.47,1.55,1.94,0.29,1.01,1.02,1.21,1.36,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-16,-0.84,1.07,1.13,1.44,1.48,1.91,-0.81,1,0.89,1.14,1.23,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-23,-1.33,0.96,0.93,1.38,1.48,1.92,-1.45,0.86,0.71,1.04,1.23,2,1,0,0,0,0,0,1.33,0,0,0,0,0,1,0,0,0,0,0,1.45,0,0,0,0,0
1964-02-01,-1.28,0.43,0.84,1.2,1.33,1.93,-1.51,0.35,0.61,0.81,0.99,1.97,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.96,0,0,0,0,0
