DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1961-06-16,1.8,-0.07,,,,,1.9,0.01,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-23,0.74,0.12,-1.21,,,,0.52,0.2,-1.47,,,,0,0,0,,,,0,0,0,,,,0,0,1,,,,0,0,1.47,,,
1961-07-01,0.57,-0.07,-1.28,,,,0.23,-0.14,-1.65,,,,0,0,0,,,,0,0,0,,,,0,0,2,,,,0,0,3.12,,,
1961-07-09,0.67,0.25,-1.15,,,,-0.12,0.07,-1.53,,,,0,0,0,,,,0,0,0,,,,0,0,3,,,,0,0,4.65,,,
1961-07-16,1.33,0.67,-0.99,,,,0.2,0.34,-1.45,,,,0,0,0,,,,0,0,0,,,,0,0,4,,,,0,0,6.1,,,
1961-07-23,1.57,0.92,-0.94,,,,0.13,0.63,-1.36,,,,0,0,0,,,,0,0,0,,,,0,0,5,,,,0,0,7.46,,,
1961-08-01,1.92,1.44,-0.69,,,,0.26,0.95,-1.11,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-09,1.91,1.67,-0.46,,,,0.48,1.28,-0.9,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-16,1.66,2.16,-0.27,,,,0.86,1.93,-0.69,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-23,1.07,1.43,-0.14,,,,0.17,0.25,-0.55,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-01,0.55,1.05,0.06,,,,0.03,-0.09,-0.27,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-09,0.07,0.81,0.13,,,,-0.32,-0.46,-0.2,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-16,-0.76,0.55,0.08,,,,-1.07,-0.64,-0.28,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-23,0.55,1.15,0.62,-0.67,,,0.69,0.56,0.32,-1.14,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-01,0.66,1.07,0.52,-0.75,,,0.74,0.51,0.06,-1.3,,,0,0,0,0,,,0,0,0,0,,,0,0,0,1,,,0,0,0,1.3,,
1961-10-09,0.23,0.48,0.44,-0.77,,,0.39,0.08,-0.04,-1.26,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-16,0.15,0,0.42,-0.87,,,0.16,-0.23,-0.12,-1.42,,,0,0,0,0,,,0,0,0,0,,,0,0,0,1,,,0,0,0,1.42,,
1961-10-23,-0.64,-0.07,0.47,-0.87,,,-0.94,-0.3,-0.05,-1.43,,,0,0,0,0,,,0,0,0,0,,,0,0,0,2,,,0,0,0,2.85,,
1961-11-01,-0.95,-0.39,0.4,-0.89,,,-1.31,-0.64,-0.23,-1.44,,,0,0,0,0,,,0,0,0,0,,,1,0,0,3,,,1.31,0,0,4.29,,
1961-11-09,-0.72,-0.53,0.45,-0.79,,,-0.96,-0.72,-0.15,-1.35,,,0,0,0,0,,,0,0,0,0,,,0,0,0,4,,,0,0,0,5.64,,
1961-11-16,0.3,-0.19,0.94,-0.4,,,0.2,-0.24,0.32,-0.81,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-23,1.5,0.88,1.29,0.48,,,1.39,0.79,0.79,0.2,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-01,1.63,0.73,1.01,0.54,,,1.54,0.67,0.57,0.27,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-09,1.53,0.69,0.86,0.57,,,1.41,0.6,0.43,0.25,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-16,0.9,0.65,0.69,0.51,,,0.8,0.45,0.25,0.12,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-23,1.24,1.37,1.47,1.35,0.52,,1.1,1.21,1.19,1.1,0.08,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-01,1.38,1.34,1.43,1.32,0.56,,1.24,1.21,1.19,1.04,0.15,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-09,1.37,1.38,1.35,1.33,0.57,,1.22,1.24,1.11,1.03,0.18,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-16,1.55,1.43,1.3,1.39,0.64,,1.42,1.3,1.09,1.11,0.25,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-23,0.2,1.31,1.19,1.35,0.58,,0.08,1.17,0.95,1.04,0.21,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-01,-0.37,1.31,1.1,1.33,0.57,,-0.41,1.19,0.88,1.01,0.25,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-09,-0.62,1.26,0.99,1.28,0.59,,-0.57,1.14,0.79,0.95,0.25,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-16,-1.25,1.03,0.84,1.27,0.54,,-1.29,0.92,0.66,0.91,0.25,,0,0,0,0,0,,0,0,0,0,0,,1,0,0,0,0,,1.29,0,0,0,0,
1962-02-23,-0.72,0.54,0.9,1.08,0.65,,-0.62,0.43,0.7,0.7,0.35,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-01,0.88,1.04,1.23,1.32,1.12,,0.86,0.93,1.09,1.03,0.87,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-09,1.13,1.11,1.24,1.29,1.17,,1.04,1,1.1,1.01,0.91,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-16,1.59,1.38,1.37,1.39,1.3,,1.52,1.3,1.23,1.12,1.04,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-23,1.77,0.82,1.31,1.43,1.37,,1.78,0.66,1.14,1.16,1.11,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-01,0.68,0.54,1.23,1.36,1.29,,0.66,0.43,1.08,1.1,1,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-09,0.33,0.53,1.25,1.29,1.3,,0.34,0.41,1.11,1.03,0.99,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-16,0.45,0.8,1.44,1.38,1.47,,0.39,0.69,1.31,1.16,1.19,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-23,0.78,1.27,1.54,1.48,1.62,,0.63,1.15,1.43,1.25,1.35,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-01,0.84,1.14,1.5,1.39,1.59,,0.71,1.03,1.39,1.17,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-09,1.1,1.28,1.53,1.37,1.61,,0.96,1.17,1.43,1.17,1.32,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-16,1.26,1.63,1.56,1.49,1.8,,1.13,1.59,1.48,1.31,1.52,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-23,0.81,1.64,1.26,1.5,1.65,,0.77,1.64,1.1,1.32,1.32,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-01,1.52,1.31,1.38,1.55,1.64,,1.41,1.1,1.23,1.37,1.31,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-09,1.49,1.3,1.45,1.56,1.63,,1.41,1.09,1.32,1.39,1.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-16,0.69,1.09,1.61,1.59,1.64,,0.29,0.85,1.54,1.41,1.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-23,0.68,0.95,1.11,1.5,1.62,,0.3,0.73,0.87,1.29,1.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-01,0.18,1.33,1.07,1.48,1.61,,-0.42,1.05,0.81,1.29,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-09,0.13,1.55,1.14,1.54,1.6,,-0.69,1.33,0.91,1.38,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-16,0.36,1.25,1.17,1.58,1.57,,-0.21,1.01,0.94,1.44,1.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-23,0.61,0.9,1.34,1.58,1.56,,0,0.66,1.16,1.46,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-01,0.64,1.35,1.38,1.61,1.54,,0.64,1.16,1.21,1.49,1.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-09,0.5,1.31,1.49,1.63,1.51,,0.74,1.26,1.36,1.53,1.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-16,-0.19,0.45,1.64,1.54,1.48,,0.69,0.15,1.57,1.45,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-23,-0.57,0.36,1.65,1.24,1.49,,0.29,0.09,1.61,1.07,1.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-01,-0.95,-0.36,1.08,1.28,1.46,,-0.13,-0.48,0.89,1.14,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-09,-0.62,-0.37,1.01,1.31,1.44,,0.13,-0.13,0.9,1.22,1.31,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-16,-0.75,-0.62,0.7,1.41,1.42,,-0.23,-0.26,0.6,1.37,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-23,-0.7,-0.64,0.48,0.89,1.32,,-0.3,-0.35,0.4,0.68,1.15,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-01,-0.63,-0.78,0.72,0.79,1.29,,-0.34,-0.48,0.59,0.58,1.12,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-09,1.55,1.12,1.81,1.32,1.61,,1.55,1.37,1.78,1.25,1.57,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-16,1.47,0.93,1.48,1.36,1.63,,1.41,1.13,1.39,1.29,1.63,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-23,1.42,0.75,1.13,1.47,1.6,,1.37,0.97,1.09,1.43,1.61,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-01,1.66,1.06,1.52,1.71,1.69,,1.58,1.19,1.44,1.63,1.69,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-09,0.82,1.17,1.53,1.89,1.74,,0.7,1.27,1.47,1.83,1.78,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-16,0.76,1.06,1.13,1.88,1.63,,0.66,1.1,1.09,1.84,1.68,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-23,0.57,0.87,0.94,1.78,1.37,,0.48,0.91,0.9,1.68,1.27,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-01,0.04,0.97,0.78,1.38,1.38,,-0.02,0.96,0.81,1.19,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-09,-0.37,0.94,0.72,1.34,1.42,,-0.28,0.89,0.77,1.18,1.35,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-16,-0.62,0.79,0.5,0.99,1.41,,-0.49,0.68,0.54,0.81,1.33,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-23,1.12,1.5,1.2,1.41,1.4,1.2,1.04,1.45,1.22,1.34,1.31,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-01,1.53,1.73,1.47,1.68,1.55,1.36,1.45,1.77,1.55,1.76,1.59,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-09,1.57,1.37,1.5,1.74,1.61,1.42,1.48,1.29,1.58,1.85,1.68,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-16,1.84,1.44,1.56,1.71,1.68,1.5,1.8,1.37,1.64,1.83,1.8,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-23,1.41,1.35,1.46,1.57,1.7,1.5,1.29,1.26,1.52,1.62,1.83,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-01,1.06,1.29,1.53,1.67,1.79,1.59,0.88,1.19,1.6,1.75,1.91,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-09,1.46,1.45,1.7,1.78,1.93,1.73,1.34,1.38,1.83,1.94,2.15,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-16,1.57,1.59,1.81,1.78,2.07,1.81,1.48,1.55,1.93,1.93,2.31,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-23,1.8,1.67,1.83,1.81,2.12,1.85,1.68,1.65,1.94,1.93,2.36,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-01,1.27,1.62,1.81,1.72,1.98,1.88,1.15,1.59,1.88,1.81,2.09,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-09,0.61,1.64,1.78,1.69,1.93,1.87,0.53,1.6,1.82,1.76,2.04,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-16,-0.34,1.74,1.75,1.65,1.83,1.86,-0.4,1.77,1.77,1.71,1.89,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-23,-0.54,1.45,1.76,1.6,1.72,1.84,-0.61,1.4,1.76,1.64,1.73,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-01,-1.18,0.97,1.75,1.57,1.77,1.8,-1.7,0.83,1.75,1.6,1.82,1.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,0,0,0,0,0
1963-04-09,-0.04,1.15,1.53,1.68,1.89,1.87,-0.09,1.02,1.46,1.72,1.99,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-16,0.14,0.96,1.51,1.67,1.81,1.88,0.12,0.84,1.44,1.71,1.9,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-23,0.42,1.13,1.52,1.65,1.76,1.9,0.32,1.01,1.45,1.69,1.8,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-01,1.19,1.04,1.44,1.71,1.86,1.96,1.11,0.91,1.34,1.76,1.91,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-09,0.33,0.38,1.36,1.69,1.81,1.98,0.33,0.23,1.28,1.72,1.84,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-16,0.4,-0.07,1.37,1.68,1.69,2.01,0.36,-0.25,1.3,1.68,1.67,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-23,1.34,0.55,1.63,1.82,1.85,2,1.23,0.32,1.58,1.83,1.82,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-01,1.37,0.77,1.68,1.89,1.84,1.98,1.15,0.51,1.64,1.89,1.81,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-09,1.51,0.79,1.73,1.88,1.83,1.98,1.32,0.51,1.69,1.87,1.8,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-16,1.73,0.94,1.88,1.89,1.83,1.99,1.65,0.68,1.97,1.9,1.81,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-23,0.96,1.18,1.72,1.95,1.84,2,0.58,0.92,1.67,1.97,1.83,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-01,0.42,1.49,1.44,1.95,1.84,1.99,-0.01,1.24,1.26,1.98,1.83,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-09,0.56,1.18,1.39,1.68,1.84,1.99,0.28,0.87,1.19,1.58,1.83,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-16,1,1.38,1.34,1.67,1.85,1.99,0.55,1.04,1.08,1.57,1.83,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-23,1.63,1.73,1.57,1.72,1.88,2,1.34,1.35,1.33,1.63,1.85,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-01,1.86,1.6,1.39,1.61,1.88,1.98,1.8,1.09,1.08,1.43,1.85,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-09,2,1.76,1.07,1.59,1.9,1.99,1.82,1.5,0.64,1.42,1.86,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-16,1.9,2.06,0.85,1.62,1.9,1.99,1.5,1.89,0.29,1.47,1.85,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-23,0.76,1.49,0.93,1.71,1.91,2,0.07,0.59,0.38,1.59,1.85,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-01,1.62,1.63,1.27,1.8,2,2.04,1.39,1.17,0.75,1.72,1.97,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-09,1.71,1.83,1.48,1.87,2.01,2.07,1.55,1.59,0.96,1.82,2,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-16,1.67,1.94,1.7,2,1.99,2.07,1.47,1.57,1.17,2.07,2.02,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-23,1.5,1.73,1.84,1.88,2.02,2,1.29,1.27,1.3,1.8,2.06,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-01,0.77,1.62,2.1,1.71,2.02,1.99,0.64,1.15,1.56,1.45,2.06,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-09,-0.46,1.13,1.55,1.52,1.72,2.01,-0.43,0.67,0.94,1.18,1.56,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-16,-1.01,0.64,1.38,1.39,1.65,2.01,-1.23,0.29,0.72,0.96,1.49,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-23,-1.07,0.25,1.34,1.49,1.63,2,-1.17,0.11,0.71,1.09,1.49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-01,0.75,1.24,1.79,1.81,1.73,2.05,0.82,1.07,1.3,1.45,1.6,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-09,1.02,1.09,1.71,1.48,1.68,2.08,1.04,0.97,1.29,1.06,1.57,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-16,1.14,0.88,1.67,1.17,1.66,2.03,1.13,0.81,1.22,0.7,1.58,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-23,1.06,0.7,1.16,1.12,1.69,1.93,1,0.68,0.74,0.66,1.62,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-01,1.3,1.35,1.75,1.75,1.85,2.09,1.24,1.29,1.47,1.38,1.92,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-09,1.63,1.4,1.9,1.92,1.94,2.19,1.57,1.39,1.7,1.62,2.08,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-16,1.82,1.52,1.91,2.02,2.02,2.19,1.76,1.55,1.8,1.86,2.32,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-23,1.63,1.39,1.66,1.84,1.9,2.06,1.52,1.37,1.53,1.7,2.02,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-01,0.77,1.23,1.49,1.74,1.71,2.03,0.67,1.19,1.35,1.63,1.67,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-09,0.39,1.3,1.45,1.61,1.68,2.01,0.35,1.26,1.3,1.44,1.61,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-16,-0.77,1.28,1.34,1.58,1.61,1.99,-0.68,1.22,1.17,1.38,1.47,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-23,-1.12,1.18,1.16,1.51,1.62,1.99,-1.05,1.09,1,1.27,1.48,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-02-01,-1.18,0.59,1.06,1.34,1.48,2,-1.18,0.51,0.88,1.03,1.23,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
