DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1961-06-16,1.59,-0.18,,,,,1.59,-0.07,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-23,0.81,0.01,-1.07,,,,0.61,0.14,-1.39,,,,0,0,0,,,,0,0,0,,,,0,0,1,,,,0,0,1.39,,,
1961-07-01,0.64,-0.06,-1.11,,,,0.4,-0.11,-1.53,,,,0,0,0,,,,0,0,0,,,,0,0,2,,,,0,0,2.92,,,
1961-07-09,0.69,0.18,-1.02,,,,0.25,0.05,-1.44,,,,0,0,0,,,,0,0,0,,,,0,0,3,,,,0,0,4.36,,,
1961-07-16,1.29,0.54,-0.88,,,,0.54,0.3,-1.35,,,,0,0,0,,,,0,0,0,,,,0,0,4,,,,0,0,5.71,,,
1961-07-23,1.43,0.73,-0.87,,,,0.38,0.5,-1.33,,,,0,0,0,,,,0,0,0,,,,0,0,5,,,,0,0,7.04,,,
1961-08-01,1.69,1.2,-0.64,,,,0.06,0.79,-1.1,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-09,1.96,1.55,-0.39,,,,0.8,1.17,-0.85,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-16,1.57,1.95,-0.2,,,,0.88,1.64,-0.63,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-23,0.97,1.35,-0.13,,,,0.16,0.41,-0.52,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-01,0.83,1.1,0.13,,,,0.47,0.33,-0.17,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-09,0.36,0.93,0.18,,,,0.08,0.09,-0.11,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-16,-0.3,0.77,0.11,,,,-0.32,-0.05,-0.18,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-23,0.61,1.13,0.55,-0.47,,,0.74,0.61,0.33,-0.99,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-01,0.52,1.04,0.49,-0.55,,,0.65,0.56,0.14,-1.11,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-09,0.14,0.59,0.45,-0.62,,,0.35,0.19,0.03,-1.14,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-16,0.17,0.17,0.49,-0.7,,,0.16,-0.07,-0.01,-1.25,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-23,-0.42,0.15,0.59,-0.69,,,-0.66,-0.1,0.07,-1.26,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-01,-0.52,0.01,0.72,-0.6,,,-0.71,-0.22,0.08,-1.14,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-09,-0.21,-0.14,0.79,-0.47,,,-0.41,-0.3,0.18,-0.99,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-16,0.63,0.15,1.24,-0.1,,,0.49,0.08,0.61,-0.53,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-23,1.66,1.03,1.44,0.58,,,1.54,0.93,0.97,0.29,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-01,1.63,0.82,1.17,0.62,,,1.54,0.74,0.72,0.35,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-09,1.51,0.78,1.04,0.66,,,1.38,0.68,0.58,0.34,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-16,0.78,0.74,0.88,0.63,,,0.7,0.53,0.41,0.22,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-23,1.43,1.58,1.62,1.46,0.7,,1.29,1.45,1.38,1.28,0.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-01,1.53,1.51,1.55,1.41,0.7,,1.4,1.41,1.36,1.22,0.34,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-09,1.52,1.57,1.5,1.42,0.7,,1.38,1.45,1.3,1.22,0.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-16,1.71,1.63,1.46,1.49,0.76,,1.62,1.53,1.29,1.31,0.44,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-23,0.12,1.5,1.37,1.47,0.71,,0.04,1.37,1.17,1.24,0.38,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-01,-0.53,1.41,1.26,1.44,0.71,,-0.56,1.3,1.08,1.18,0.4,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-09,-0.77,1.35,1.15,1.41,0.71,,-0.72,1.25,0.97,1.13,0.41,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-16,-1.33,1.08,1,1.41,0.67,,-1.54,0.99,0.84,1.09,0.41,,1,0,0,0,0,,1.33,0,0,0,0,,1,0,0,0,0,,1.54,0,0,0,0,
1962-02-23,-0.81,0.69,1.09,1.27,0.78,,-0.7,0.57,0.91,0.92,0.52,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-01,0.51,1.05,1.26,1.38,1.12,,0.56,0.95,1.12,1.1,0.9,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-09,0.86,1.13,1.28,1.36,1.19,,0.81,1.03,1.15,1.08,0.96,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-16,1.4,1.38,1.4,1.45,1.32,,1.29,1.3,1.24,1.16,1.06,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-23,1.56,0.62,1.37,1.5,1.39,,1.51,0.43,1.18,1.2,1.15,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-01,0.68,0.33,1.28,1.4,1.32,,0.64,0.18,1.12,1.13,1.05,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-09,0.18,0.23,1.29,1.35,1.33,,0.2,0.09,1.14,1.07,1.03,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-16,0.53,0.58,1.52,1.46,1.52,,0.52,0.41,1.4,1.23,1.26,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-23,1.03,1.15,1.64,1.59,1.69,,0.94,1,1.54,1.37,1.46,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-01,1.01,1.03,1.53,1.48,1.66,,0.88,0.91,1.44,1.28,1.39,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-09,1.23,1.15,1.55,1.45,1.69,,1.12,1.03,1.48,1.26,1.41,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-16,1.21,1.51,1.57,1.56,1.88,,1.12,1.45,1.51,1.39,1.61,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-23,0.58,1.45,1.3,1.57,1.74,,0.56,1.42,1.16,1.4,1.4,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-01,1.31,1.31,1.43,1.58,1.72,,1.19,1.12,1.29,1.42,1.39,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-09,1.34,1.3,1.49,1.6,1.72,,1.23,1.1,1.38,1.45,1.39,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-16,0.66,1.13,1.61,1.63,1.73,,0.26,0.93,1.58,1.46,1.39,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-23,0.66,0.98,0.99,1.56,1.69,,0.3,0.8,0.73,1.36,1.37,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-01,0.18,1.27,0.96,1.53,1.67,,-0.2,1.05,0.67,1.35,1.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-09,-0.01,1.46,0.99,1.58,1.66,,-0.58,1.31,0.73,1.44,1.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-16,0.15,1.12,0.98,1.62,1.63,,-0.22,0.94,0.72,1.51,1.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-23,0.41,0.68,1.14,1.61,1.62,,0.11,0.45,0.93,1.52,1.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-01,0.43,1.06,1.22,1.6,1.59,,0.64,0.93,1.04,1.5,1.37,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-09,0.27,1.04,1.31,1.62,1.56,,0.77,1,1.17,1.54,1.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-16,-0.34,0.33,1.45,1.5,1.52,,0.64,0.1,1.38,1.44,1.35,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-23,-0.72,0.21,1.39,1.23,1.52,,0.23,0.12,1.34,1.11,1.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-01,-1.03,-0.42,0.99,1.24,1.43,,-0.15,-0.34,0.87,1.15,1.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-09,-0.78,-0.56,0.89,1.26,1.41,,0.09,-0.17,0.86,1.23,1.32,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-16,-0.84,-0.75,0.64,1.34,1.4,,-0.16,-0.22,0.67,1.37,1.31,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-23,-0.6,-0.64,0.48,0.73,1.32,,-0.1,-0.17,0.51,0.55,1.2,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-01,-0.51,-0.75,0.67,0.63,1.28,,-0.12,-0.27,0.65,0.45,1.17,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-09,1.45,0.85,1.58,1.13,1.58,,1.5,1.29,1.72,1.11,1.61,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-16,1.47,0.8,1.31,1.17,1.62,,1.43,1.15,1.38,1.13,1.68,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-23,1.45,0.65,0.92,1.27,1.59,,1.41,1.01,1.03,1.27,1.66,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-01,1.79,1.06,1.41,1.56,1.67,,1.75,1.31,1.49,1.59,1.77,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-09,1.14,1.25,1.48,1.71,1.73,,1.01,1.45,1.58,1.79,1.88,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-16,1.06,1.2,1.19,1.78,1.63,,0.96,1.31,1.28,1.88,1.77,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-23,0.88,1.07,1.07,1.67,1.42,,0.75,1.14,1.12,1.71,1.41,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-01,0.29,1.23,0.92,1.48,1.44,,0.18,1.21,1.03,1.41,1.44,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-09,-0.23,1.24,0.86,1.45,1.47,,-0.16,1.17,1,1.4,1.49,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-16,-0.46,1.09,0.67,1.21,1.48,,-0.34,0.97,0.79,1.12,1.5,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-23,1.39,1.8,1.4,1.6,1.46,1.35,1.3,1.8,1.52,1.69,1.47,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-01,1.66,1.93,1.58,1.79,1.59,1.47,1.62,2.05,1.77,2.04,1.72,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-09,1.68,1.62,1.61,1.83,1.63,1.51,1.61,1.58,1.8,2.11,1.79,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-16,1.92,1.65,1.65,1.79,1.67,1.56,1.92,1.62,1.84,2.05,1.87,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-23,1.35,1.57,1.58,1.64,1.71,1.55,1.25,1.51,1.74,1.81,1.93,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-01,1.01,1.47,1.64,1.72,1.8,1.65,0.85,1.39,1.82,1.93,2.03,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-09,1.43,1.56,1.78,1.82,1.91,1.76,1.31,1.53,2,2.07,2.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-16,1.57,1.7,1.9,1.83,2.05,1.84,1.47,1.69,2.12,2.09,2.37,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-23,1.83,1.78,1.93,1.88,2.08,1.88,1.67,1.81,2.15,2.1,2.39,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-01,1.28,1.75,1.93,1.82,2.04,1.93,1.17,1.77,2.12,2,2.29,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-09,0.67,1.74,1.91,1.77,1.99,1.92,0.59,1.73,2.04,1.93,2.23,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-16,-0.28,1.8,1.87,1.73,1.92,1.91,-0.42,1.87,1.97,1.87,2.12,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-23,-0.51,1.39,1.91,1.7,1.83,1.9,-0.63,1.35,1.97,1.82,1.97,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-01,-1.1,0.95,1.91,1.66,1.87,1.87,-1.6,0.79,1.95,1.77,2.06,1.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6,0,0,0,0,0
1963-04-09,-0.1,1.12,1.69,1.77,2.01,1.95,-0.15,0.98,1.66,1.89,2.21,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-16,0.04,0.95,1.68,1.75,1.9,1.97,0.06,0.82,1.66,1.89,2.11,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-23,0.3,1.06,1.66,1.72,1.81,2.01,0.22,0.94,1.64,1.85,1.94,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-01,0.96,0.95,1.55,1.77,1.89,2.05,0.91,0.82,1.49,1.91,2.04,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-09,0.15,0.34,1.44,1.75,1.84,2.08,0.2,0.2,1.39,1.86,1.95,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-16,0.21,-0.11,1.4,1.73,1.72,2.11,0.19,-0.34,1.38,1.82,1.79,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-23,1.15,0.48,1.68,1.89,1.9,2.09,1.09,0.25,1.7,1.99,1.95,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-01,1.27,0.7,1.73,1.96,1.89,2.06,1.12,0.44,1.76,2.06,1.95,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-09,1.46,0.73,1.75,1.97,1.88,2.06,1.3,0.46,1.78,2.04,1.94,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-16,1.64,0.85,1.88,1.97,1.89,2.08,1.59,0.63,2.02,2.05,1.96,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-23,1.16,1.15,1.64,2.07,1.92,2.09,0.98,0.93,1.62,2.18,2.01,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-01,0.65,1.35,1.38,2.06,1.91,2.08,0.53,1.17,1.22,2.17,2.01,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-09,0.71,1.11,1.34,1.79,1.92,2.08,0.76,0.9,1.16,1.79,2.01,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-16,1.04,1.25,1.29,1.78,1.93,2.07,0.93,1.01,1.07,1.77,2.01,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-23,1.37,1.61,1.5,1.84,1.97,2.09,0.83,1.34,1.28,1.82,2.03,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-01,1.65,1.53,1.36,1.72,1.96,2.07,1.08,1.17,1.06,1.59,2.01,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-09,1.95,1.74,1.11,1.68,1.99,2.07,1.54,1.55,0.71,1.57,2.03,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-16,1.76,1.95,0.89,1.68,1.99,2.06,1.19,1.82,0.35,1.59,2.03,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-23,0.6,1.44,0.92,1.76,1.99,2.07,-0.06,0.78,0.39,1.71,2.01,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-01,1.55,1.54,1.24,1.83,2.08,2.11,1.36,1.2,0.78,1.84,2.14,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-09,1.62,1.73,1.45,1.88,2.09,2.14,1.42,1.5,0.95,1.92,2.16,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-16,1.61,1.86,1.67,1.99,2.07,2.13,1.38,1.51,1.14,2.13,2.16,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-23,1.38,1.53,1.71,1.77,2.07,2.05,1.13,1.01,1.18,1.68,2.19,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-01,0.55,1.44,1.85,1.62,2.05,2.04,0.31,0.9,1.34,1.32,2.17,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-09,-0.56,1.07,1.45,1.48,1.79,2.06,-0.71,0.52,0.87,1.1,1.7,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-16,-1.11,0.64,1.31,1.35,1.72,2.04,-1.68,0.16,0.66,0.89,1.61,2.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.68,0,0,0,0,0
1963-10-23,-1.06,0.26,1.31,1.44,1.71,2.04,-1.15,0.02,0.7,1.02,1.62,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-01,0.3,0.94,1.56,1.61,1.73,2.05,0.47,0.73,1.06,1.22,1.63,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-09,0.58,0.76,1.51,1.3,1.67,2.06,0.7,0.61,1.08,0.86,1.57,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-16,0.8,0.58,1.51,1.05,1.63,2.01,0.88,0.48,1.04,0.49,1.56,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-23,0.68,0.46,1.04,1,1.67,1.92,0.72,0.4,0.53,0.47,1.61,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-01,1.04,0.8,1.39,1.43,1.78,2.03,1.04,0.81,1.1,1.04,1.84,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-09,1.46,0.84,1.54,1.6,1.84,2.11,1.4,0.91,1.31,1.27,1.95,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-16,1.68,1.07,1.64,1.76,1.94,2.13,1.6,1.11,1.44,1.53,2.16,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-23,1.49,1.01,1.35,1.64,1.74,1.97,1.36,0.99,1.12,1.37,1.72,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-01,0.7,0.89,1.22,1.56,1.57,1.95,0.6,0.85,0.97,1.32,1.38,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-09,0.33,0.97,1.18,1.43,1.53,1.94,0.28,0.93,0.93,1.13,1.32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-16,-0.85,0.98,1.05,1.39,1.44,1.91,-0.83,0.92,0.79,1.05,1.18,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-23,-1.31,0.88,0.86,1.33,1.45,1.91,-1.47,0.78,0.62,0.96,1.17,1.97,1,0,0,0,0,0,1.31,0,0,0,0,0,1,0,0,0,0,0,1.47,0,0,0,0,0
1964-02-01,-1.28,0.38,0.78,1.15,1.3,1.92,-1.53,0.31,0.52,0.74,0.95,1.94,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0
