DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1961-06-16,1.59,-0.18,,,,,1.59,-0.09,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-23,0.73,0.02,-1.16,,,,0.53,0.12,-1.45,,,,0,0,0,,,,0,0,0,,,,0,0,1,,,,0,0,1.45,,,
1961-07-01,0.57,-0.1,-1.22,,,,0.33,-0.16,-1.61,,,,0,0,0,,,,0,0,0,,,,0,0,2,,,,0,0,3.06,,,
1961-07-09,0.65,0.15,-1.13,,,,0.2,0.01,-1.52,,,,0,0,0,,,,0,0,0,,,,0,0,3,,,,0,0,4.58,,,
1961-07-16,1.21,0.51,-0.98,,,,0.49,0.25,-1.42,,,,0,0,0,,,,0,0,0,,,,0,0,4,,,,0,0,6,,,
1961-07-23,1.4,0.67,-0.97,,,,0.43,0.45,-1.41,,,,0,0,0,,,,0,0,0,,,,0,0,5,,,,0,0,7.41,,,
1961-08-01,1.64,1.12,-0.75,,,,0.01,0.72,-1.17,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-09,1.83,1.49,-0.5,,,,0.72,1.12,-0.93,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-16,1.52,1.91,-0.31,,,,0.89,1.62,-0.7,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-23,0.91,1.26,-0.21,,,,0.18,0.36,-0.58,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-01,0.73,0.99,0.04,,,,0.38,0.21,-0.24,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-09,0.24,0.81,0.1,,,,-0.02,-0.03,-0.17,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-16,-0.46,0.63,0.04,,,,-0.51,-0.18,-0.24,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-23,0.6,1.09,0.52,-0.6,,,0.74,0.62,0.31,-1.05,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-01,0.62,1.03,0.47,-0.68,,,0.73,0.58,0.11,-1.18,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-09,0.25,0.56,0.41,-0.73,,,0.42,0.21,0.01,-1.19,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-10-16,0.24,0.14,0.44,-0.8,,,0.22,-0.07,-0.04,-1.3,,,0,0,0,0,,,0,0,0,0,,,0,0,0,1,,,0,0,0,1.3,,
1961-10-23,-0.47,0.09,0.48,-0.82,,,-0.73,-0.13,0.01,-1.34,,,0,0,0,0,,,0,0,0,0,,,0,0,0,2,,,0,0,0,2.64,,
1961-11-01,-0.7,-0.11,0.57,-0.76,,,-0.9,-0.32,-0.03,-1.27,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-09,-0.41,-0.25,0.66,-0.63,,,-0.6,-0.4,0.08,-1.12,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-16,0.49,0.05,1.14,-0.25,,,0.37,-0.01,0.53,-0.64,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-23,1.64,1.04,1.42,0.53,,,1.52,0.93,0.96,0.27,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-01,1.64,0.82,1.12,0.57,,,1.56,0.74,0.7,0.32,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-09,1.51,0.77,0.97,0.6,,,1.39,0.67,0.55,0.31,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-16,0.8,0.71,0.79,0.55,,,0.73,0.52,0.37,0.18,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-23,1.29,1.48,1.53,1.38,0.55,,1.16,1.32,1.28,1.17,0.17,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-01,1.43,1.42,1.48,1.35,0.57,,1.3,1.29,1.27,1.13,0.22,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-09,1.45,1.49,1.44,1.37,0.58,,1.32,1.36,1.23,1.14,0.25,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-16,1.67,1.55,1.4,1.45,0.66,,1.58,1.44,1.23,1.24,0.35,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-23,0.19,1.42,1.29,1.4,0.6,,0.1,1.3,1.09,1.16,0.28,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-01,-0.4,1.36,1.19,1.37,0.59,,-0.41,1.26,1,1.1,0.31,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-09,-0.67,1.3,1.08,1.34,0.61,,-0.63,1.2,0.89,1.04,0.32,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-16,-1.3,1.03,0.92,1.33,0.57,,-1.45,0.94,0.76,1,0.31,,1,0,0,0,0,,1.3,0,0,0,0,,1,0,0,0,0,,1.45,0,0,0,0,
1962-02-23,-0.77,0.57,1,1.17,0.69,,-0.7,0.46,0.82,0.82,0.42,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-01,0.66,1.02,1.24,1.33,1.09,,0.69,0.92,1.1,1.07,0.87,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-09,1.01,1.11,1.27,1.32,1.16,,0.95,1.02,1.13,1.06,0.94,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-16,1.5,1.36,1.38,1.41,1.29,,1.42,1.29,1.23,1.14,1.04,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-23,1.65,0.72,1.33,1.44,1.35,,1.64,0.55,1.15,1.17,1.12,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-01,0.62,0.43,1.22,1.35,1.27,,0.59,0.3,1.07,1.1,1.01,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-09,0.11,0.34,1.24,1.29,1.28,,0.14,0.21,1.1,1.04,0.99,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-16,0.37,0.63,1.45,1.39,1.46,,0.37,0.48,1.33,1.18,1.21,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-23,0.83,1.15,1.57,1.51,1.61,,0.73,1.02,1.47,1.29,1.37,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-01,0.83,1.02,1.49,1.4,1.58,,0.72,0.91,1.39,1.2,1.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-09,1.05,1.14,1.5,1.37,1.61,,0.94,1.03,1.43,1.18,1.32,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-16,1.09,1.5,1.52,1.48,1.8,,0.99,1.44,1.46,1.31,1.52,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-23,0.56,1.46,1.21,1.49,1.65,,0.52,1.44,1.06,1.32,1.32,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-01,1.3,1.21,1.35,1.52,1.63,,1.16,1,1.2,1.35,1.31,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-09,1.33,1.17,1.42,1.54,1.63,,1.22,0.96,1.3,1.38,1.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-16,0.62,0.97,1.56,1.57,1.64,,0.23,0.75,1.5,1.39,1.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-23,0.62,0.84,0.98,1.49,1.61,,0.24,0.63,0.74,1.28,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-01,0.15,1.17,0.93,1.46,1.59,,-0.31,0.9,0.66,1.26,1.28,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-09,0.04,1.38,0.96,1.52,1.58,,-0.53,1.16,0.71,1.35,1.28,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-16,0.28,1.04,0.95,1.56,1.55,,-0.13,0.8,0.7,1.42,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-23,0.5,0.65,1.13,1.56,1.55,,0.12,0.39,0.92,1.45,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-01,0.53,1.05,1.2,1.57,1.52,,0.63,0.85,1.01,1.45,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-09,0.41,1.07,1.31,1.58,1.49,,0.74,0.97,1.17,1.49,1.28,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-16,-0.23,0.36,1.46,1.47,1.45,,0.65,0.08,1.38,1.39,1.27,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-23,-0.6,0.26,1.42,1.16,1.46,,0.24,0.06,1.36,1.02,1.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-01,-0.93,-0.39,0.91,1.19,1.39,,-0.16,-0.43,0.75,1.07,1.24,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-09,-0.58,-0.42,0.81,1.23,1.38,,0.16,-0.12,0.74,1.17,1.27,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-16,-0.72,-0.61,0.54,1.31,1.36,,-0.16,-0.21,0.5,1.3,1.25,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-23,-0.62,-0.59,0.38,0.74,1.27,,-0.19,-0.24,0.33,0.54,1.12,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-01,-0.54,-0.73,0.58,0.63,1.22,,-0.2,-0.35,0.49,0.44,1.08,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-09,1.54,1.03,1.63,1.16,1.55,,1.57,1.38,1.69,1.12,1.55,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-16,1.52,0.92,1.34,1.18,1.59,,1.48,1.2,1.35,1.14,1.62,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-23,1.51,0.77,1,1.3,1.57,,1.47,1.05,1.04,1.29,1.61,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-01,1.84,1.16,1.5,1.59,1.67,,1.78,1.35,1.51,1.6,1.73,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-09,1.08,1.32,1.55,1.75,1.72,,0.96,1.47,1.6,1.81,1.83,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-16,1.05,1.28,1.29,1.82,1.63,,0.94,1.34,1.31,1.89,1.74,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-23,0.84,1.11,1.13,1.72,1.38,,0.73,1.15,1.13,1.73,1.34,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-01,0.24,1.24,0.96,1.44,1.4,,0.15,1.21,1.02,1.32,1.37,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-09,-0.18,1.23,0.93,1.4,1.45,,-0.13,1.15,1.01,1.31,1.44,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-16,-0.46,1.08,0.73,1.14,1.46,,-0.34,0.97,0.8,1.01,1.45,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-23,1.29,1.75,1.38,1.54,1.44,1.27,1.19,1.72,1.45,1.55,1.43,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-01,1.6,1.89,1.57,1.75,1.57,1.39,1.54,1.97,1.71,1.93,1.67,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-09,1.62,1.53,1.6,1.8,1.62,1.44,1.54,1.47,1.74,2.02,1.74,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-16,1.87,1.58,1.64,1.76,1.67,1.5,1.86,1.52,1.78,1.96,1.82,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-23,1.31,1.49,1.56,1.62,1.7,1.5,1.2,1.41,1.66,1.74,1.87,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-01,0.99,1.39,1.62,1.71,1.81,1.6,0.83,1.3,1.74,1.86,1.97,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-09,1.53,1.57,1.82,1.85,1.96,1.76,1.43,1.53,2.01,2.08,2.24,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-16,1.7,1.71,1.93,1.88,2.09,1.84,1.63,1.69,2.13,2.11,2.4,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-23,2,1.79,1.96,1.93,2.13,1.88,1.86,1.81,2.16,2.12,2.45,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-01,1.44,1.73,1.94,1.84,2.04,1.92,1.32,1.73,2.09,1.98,2.24,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-09,0.71,1.74,1.91,1.8,2,1.92,0.62,1.72,2.02,1.93,2.19,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-16,-0.3,1.8,1.87,1.76,1.92,1.91,-0.43,1.85,1.95,1.87,2.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-23,-0.5,1.47,1.91,1.72,1.83,1.89,-0.67,1.43,1.95,1.81,1.91,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-01,-1.06,1.07,1.91,1.69,1.87,1.85,-1.57,0.92,1.94,1.77,2,1.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.57,0,0,0,0,0
1963-04-09,-0.02,1.27,1.69,1.8,2,1.93,-0.09,1.15,1.64,1.9,2.18,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-16,0.17,1.19,1.69,1.79,1.92,1.95,0.2,1.08,1.66,1.92,2.1,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-23,0.45,1.31,1.69,1.77,1.86,1.99,0.39,1.24,1.66,1.89,1.97,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-01,1.14,1.2,1.58,1.82,1.94,2.03,1.09,1.09,1.52,1.94,2.07,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-09,0.2,0.44,1.48,1.79,1.9,2.06,0.27,0.29,1.42,1.89,1.99,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-16,0.19,-0.07,1.45,1.78,1.79,2.1,0.19,-0.29,1.41,1.85,1.83,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-23,1.13,0.51,1.71,1.93,1.95,2.08,1.05,0.28,1.71,2.01,1.98,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-01,1.23,0.76,1.77,2,1.95,2.05,1.03,0.5,1.77,2.08,1.97,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-09,1.43,0.76,1.79,1.99,1.94,2.05,1.24,0.48,1.79,2.05,1.96,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-16,1.61,0.88,1.93,2,1.94,2.06,1.52,0.66,2.06,2.07,1.98,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-23,1.09,1.18,1.74,2.1,1.96,2.08,0.87,0.96,1.73,2.2,2.03,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-01,0.59,1.42,1.5,2.09,1.96,2.06,0.42,1.24,1.36,2.2,2.02,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-09,0.69,1.11,1.46,1.81,1.96,2.07,0.65,0.87,1.31,1.79,2.03,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-16,1.03,1.23,1.43,1.81,1.97,2.06,0.84,0.96,1.23,1.78,2.03,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-23,1.44,1.58,1.65,1.87,2.01,2.08,1.01,1.28,1.48,1.84,2.05,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-01,1.76,1.49,1.5,1.75,2,2.06,1.36,1.07,1.24,1.61,2.04,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-09,1.98,1.72,1.15,1.72,2.03,2.07,1.62,1.48,0.76,1.58,2.06,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-16,1.81,1.95,0.9,1.71,2.03,2.06,1.29,1.76,0.36,1.61,2.05,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-23,0.58,1.43,0.94,1.79,2.02,2.07,-0.04,0.74,0.41,1.73,2.04,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-01,1.55,1.55,1.29,1.87,2.11,2.11,1.39,1.21,0.83,1.87,2.18,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-09,1.63,1.74,1.46,1.92,2.11,2.14,1.47,1.53,0.99,1.95,2.19,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-16,1.62,1.86,1.68,2.02,2.09,2.13,1.45,1.56,1.19,2.16,2.19,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-23,1.41,1.56,1.74,1.84,2.1,2.05,1.2,1.1,1.25,1.8,2.23,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-01,0.55,1.47,1.92,1.71,2.09,2.04,0.38,0.99,1.45,1.48,2.21,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-09,-0.59,1.08,1.46,1.56,1.8,2.06,-0.68,0.6,0.91,1.25,1.71,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-16,-1.16,0.63,1.29,1.45,1.74,2.05,-1.72,0.23,0.67,1.07,1.64,2.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.72,0,0,0,0,0
1963-10-23,-1.1,0.24,1.29,1.55,1.73,2.05,-1.18,0.07,0.7,1.21,1.65,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-01,0.65,1.15,1.71,1.82,1.8,2.08,0.76,0.98,1.26,1.53,1.73,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-09,0.9,0.95,1.63,1.44,1.74,2.1,0.97,0.84,1.24,1.05,1.67,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-16,1.08,0.77,1.64,1.15,1.69,2.05,1.11,0.71,1.22,0.67,1.66,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-23,0.99,0.65,1.18,1.11,1.74,1.95,0.96,0.62,0.74,0.65,1.72,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-01,1.21,1.15,1.62,1.64,1.87,2.09,1.18,1.12,1.39,1.31,1.99,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-09,1.62,1.18,1.78,1.8,1.94,2.18,1.56,1.21,1.6,1.53,2.11,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-16,1.81,1.35,1.84,1.93,2.03,2.19,1.73,1.38,1.69,1.78,2.33,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-23,1.61,1.27,1.54,1.79,1.87,2.07,1.5,1.25,1.38,1.63,1.98,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-01,0.73,1.13,1.39,1.7,1.71,2.04,0.63,1.09,1.22,1.58,1.66,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-09,0.33,1.21,1.36,1.56,1.68,2.03,0.29,1.17,1.18,1.37,1.6,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-16,-0.91,1.2,1.24,1.51,1.62,2.01,-0.89,1.14,1.04,1.28,1.48,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-23,-1.38,1.09,1.04,1.45,1.62,2.01,-1.5,1,0.86,1.17,1.49,2.15,1,0,0,0,0,0,1.38,0,0,0,0,0,1,0,0,0,0,0,1.5,0,0,0,0,0
1964-02-01,-1.38,0.47,0.93,1.26,1.48,2.02,-1.58,0.4,0.74,0.93,1.23,2.1,2,0,0,0,0,0,2.76,0,0,0,0,0,2,0,0,0,0,0,3.08,0,0,0,0,0
