DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1961-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-23,-0.11,,,,,,-0.61,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,
1961-02-01,-0.62,,,,,,-0.98,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,
1961-02-09,-0.84,,,,,,-1.14,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,
1961-02-16,-1.02,,,,,,-1.44,,,,,,0,,,,,,0,,,,,,1,,,,,,1.44,,,,,
1961-02-23,-1.36,,,,,,-2.43,,,,,,1,,,,,,1.36,,,,,,2,,,,,,3.87,,,,,
1961-03-01,-1.21,,,,,,-2.26,,,,,,0,,,,,,0,,,,,,3,,,,,,6.13,,,,,
1961-03-09,-1.09,,,,,,-2.02,,,,,,0,,,,,,0,,,,,,4,,,,,,8.15,,,,,
1961-03-16,-1.15,,,,,,-1.51,,,,,,0,,,,,,0,,,,,,5,,,,,,9.66,,,,,
1961-03-23,-1.04,-1.5,,,,,-1.29,-2.46,,,,,0,1,,,,,0,1.5,,,,,6,1,,,,,10.95,2.46,,,,
1961-04-01,-0.39,-1.39,,,,,-0.21,-2.03,,,,,0,2,,,,,0,2.89,,,,,0,2,,,,,0,4.49,,,,
1961-04-09,-0.3,-1.44,,,,,-0.09,-1.98,,,,,0,3,,,,,0,4.33,,,,,0,3,,,,,0,6.47,,,,
1961-04-16,-0.46,-1.64,,,,,-0.29,-2.25,,,,,0,4,,,,,0,5.97,,,,,0,4,,,,,0,8.72,,,,
1961-04-23,-0.65,-1.69,,,,,-0.38,-2.25,,,,,0,5,,,,,0,7.66,,,,,0,5,,,,,0,10.97,,,,
1961-05-01,-1.09,-1.58,,,,,-0.99,-2,,,,,0,6,,,,,0,9.24,,,,,0,6,,,,,0,12.97,,,,
1961-05-09,-1.05,-1.51,,,,,-1.02,-1.82,,,,,0,7,,,,,0,10.75,,,,,0,7,,,,,0,14.79,,,,
1961-05-16,-1.09,-1.59,,,,,-0.9,-1.62,,,,,0,8,,,,,0,12.34,,,,,0,8,,,,,0,16.41,,,,
1961-05-23,-0.15,-0.98,,,,,0.13,-0.94,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-01,0.47,-0.57,,,,,0.41,-0.57,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-09,0.82,-0.43,,,,,0.7,-0.39,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-16,1.23,-0.37,,,,,0.99,-0.38,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-23,0.83,-0.22,-1.14,,,,0.47,-0.21,-1.82,,,,0,0,0,,,,0,0,0,,,,0,0,1,,,,0,0,1.82,,,
1961-07-01,0.78,-0.25,-1.05,,,,0.34,-0.48,-1.79,,,,0,0,0,,,,0,0,0,,,,0,0,2,,,,0,0,3.61,,,
1961-07-09,0.86,-0.05,-0.97,,,,0.32,-0.35,-1.68,,,,0,0,0,,,,0,0,0,,,,0,0,3,,,,0,0,5.29,,,
1961-07-16,1.48,0.33,-0.84,,,,0.67,-0.09,-1.62,,,,0,0,0,,,,0,0,0,,,,0,0,4,,,,0,0,6.91,,,
1961-07-23,1.57,0.56,-0.81,,,,0.08,0.13,-1.57,,,,0,0,0,,,,0,0,0,,,,0,0,5,,,,0,0,8.48,,,
1961-08-01,1.72,1.03,-0.57,,,,0.3,0.3,-1.37,,,,0,0,0,,,,0,0,0,,,,0,0,6,,,,0,0,9.85,,,
1961-08-09,2,1.4,-0.34,,,,0.93,0.65,-1.12,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-16,1.64,1.8,-0.2,,,,0.89,1.05,-0.91,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-23,1.11,1.5,-0.17,,,,0.14,0.23,-0.84,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-01,0.81,1.24,0.06,,,,0.23,0.15,-0.53,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-09,0.29,1.06,0.07,,,,-0.25,-0.12,-0.47,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-16,-0.46,0.92,0.01,,,,-0.69,-0.31,-0.52,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-23,0.22,1.02,0.27,-0.6,,,0.25,0.09,-0.23,-1.55,,,0,0,0,0,,,0,0,0,0,,,0,0,0,1,,,0,0,0,1.55,,
1961-10-01,0.04,0.83,0.14,-0.61,,,0.14,0.01,-0.48,-1.56,,,0,0,0,0,,,0,0,0,0,,,0,0,0,2,,,0,0,0,3.11,,
1961-10-09,-0.25,0.35,0.1,-0.7,,,-0.07,-0.32,-0.58,-1.61,,,0,0,0,0,,,0,0,0,0,,,0,0,0,3,,,0,0,0,4.72,,
1961-10-16,-0.21,-0.11,0.15,-0.81,,,-0.2,-0.55,-0.62,-1.71,,,0,0,0,0,,,0,0,0,0,,,0,0,0,4,,,0,0,0,6.43,,
1961-10-23,-0.61,-0.17,0.28,-0.83,,,-0.87,-0.62,-0.56,-1.79,,,0,0,0,0,,,0,0,0,0,,,0,0,0,5,,,0,0,0,8.22,,
1961-11-01,-0.38,-0.21,0.44,-0.67,,,-0.55,-0.55,-0.44,-1.57,,,0,0,0,0,,,0,0,0,0,,,0,0,0,6,,,0,0,0,9.79,,
1961-11-09,-0.15,-0.46,0.43,-0.64,,,-0.36,-0.71,-0.4,-1.51,,,0,0,0,0,,,0,0,0,0,,,0,0,0,7,,,0,0,0,11.3,,
1961-11-16,0.54,-0.19,0.86,-0.32,,,0.41,-0.3,0.01,-1.06,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-23,1.41,0.56,1.13,0.25,,,1.28,0.45,0.43,-0.31,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-01,1.25,0.34,0.89,0.27,,,1.13,0.27,0.22,-0.25,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-09,1.27,0.37,0.79,0.28,,,1.1,0.26,0.13,-0.24,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-16,0.78,0.44,0.71,0.33,,,0.62,0.2,0.04,-0.28,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-23,1.06,1.1,1.22,0.94,0.27,,0.91,0.88,0.74,0.48,-0.42,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-01,1.23,1.09,1.15,0.88,0.28,,1.08,0.88,0.72,0.39,-0.35,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-09,1.23,1.19,1.09,0.91,0.27,,1.1,1,0.67,0.41,-0.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-16,1.46,1.35,1.04,1.04,0.33,,1.32,1.16,0.68,0.53,-0.31,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-23,0.02,1.23,0.95,1.04,0.29,,-0.1,1.03,0.55,0.49,-0.36,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-01,-0.54,1.08,0.81,1.06,0.3,,-0.66,0.93,0.47,0.46,-0.33,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-09,-0.63,1.09,0.68,1.05,0.29,,-0.61,0.95,0.39,0.47,-0.29,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-16,-1.25,0.78,0.52,1.09,0.24,,-1.38,0.69,0.27,0.45,-0.29,,0,0,0,0,0,,0,0,0,0,0,,1,0,0,0,0,,1.38,0,0,0,0,
1962-02-23,-0.9,0.28,0.59,0.98,0.31,,-0.81,0.18,0.32,0.31,-0.23,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-01,0.78,0.9,0.91,1.16,0.75,,0.82,0.8,0.69,0.65,0.24,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-09,0.95,0.96,0.93,1.13,0.8,,0.91,0.86,0.73,0.63,0.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-16,1.81,1.48,1.23,1.36,1.04,,1.66,1.41,1.01,0.89,0.58,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-23,2.03,1.15,1.4,1.49,1.24,,1.96,0.99,1.18,1.06,0.84,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-01,1.49,1,1.34,1.39,1.14,,1.48,0.92,1.15,1,0.72,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-09,1.17,0.93,1.43,1.32,1.15,,1.18,0.85,1.23,0.93,0.7,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-16,1.19,1.35,1.8,1.48,1.43,,1.18,1.27,1.62,1.18,1.04,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-23,1.63,1.99,2.01,1.72,1.75,,1.67,2.02,1.91,1.49,1.45,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-01,1.56,1.88,1.77,1.62,1.72,,1.47,1.95,1.69,1.39,1.39,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-09,1.77,1.93,1.8,1.61,1.78,,1.71,1.99,1.77,1.42,1.46,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-16,1.78,2.08,1.91,1.79,2.05,,1.78,2.3,1.91,1.63,1.74,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-23,0.98,2.03,1.75,1.79,1.96,,1.05,2.26,1.67,1.64,1.62,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-01,1.78,1.96,1.88,1.85,1.96,,1.84,2.05,1.87,1.69,1.65,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-09,1.72,2.02,1.92,1.88,1.99,,1.69,2.02,1.95,1.75,1.66,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-16,0.92,1.81,1.96,1.9,2,,0.59,1.78,2.11,1.74,1.65,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-23,0.89,1.63,1.73,1.92,1.95,,0.6,1.63,1.72,1.75,1.63,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-01,0.29,1.79,1.74,1.9,1.93,,-0.04,1.77,1.76,1.76,1.62,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-09,-0.11,1.94,1.75,2,1.91,,-0.66,1.96,1.79,1.92,1.62,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-16,-0.11,1.68,1.74,1.99,1.88,,-0.26,1.69,1.8,2.01,1.62,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-23,0.34,1.05,1.88,1.98,1.87,,0.17,1.02,2.03,2,1.62,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-01,0.3,1.49,1.94,1.91,1.83,,0.81,1.57,2.11,1.86,1.63,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-09,0.28,1.34,1.95,1.92,1.79,,0.83,1.47,2.13,1.91,1.61,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-16,-0.25,0.45,2.03,1.82,1.75,,0.64,0.44,2.26,1.86,1.61,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-23,-0.87,0.26,1.99,1.64,1.74,,0,0.31,2.21,1.61,1.61,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-01,-1.19,-0.47,1.74,1.62,1.66,,-0.39,-0.38,1.81,1.66,1.54,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-09,-1.05,-0.7,1.7,1.62,1.65,,-0.05,-0.28,1.78,1.74,1.58,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-16,-0.87,-0.85,1.43,1.67,1.63,,0.03,-0.07,1.57,1.9,1.59,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-23,-0.56,-0.81,1.11,1.38,1.58,,0.11,-0.09,1.3,1.48,1.56,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-01,-0.38,-0.84,1.25,1.39,1.55,,0.17,-0.15,1.39,1.48,1.55,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-09,1.34,0.85,1.85,1.74,1.88,,1.42,1.29,2.08,1.99,2.09,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-16,1.39,0.84,1.64,1.78,1.9,,1.35,1.2,1.85,2,2.13,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-23,1.47,0.65,1.14,1.92,1.87,,1.42,1.09,1.36,2.24,2.15,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-01,1.65,0.99,1.52,2.09,1.92,,1.61,1.28,1.67,2.42,2.13,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-09,1.11,1.2,1.55,2.16,1.99,,0.98,1.42,1.7,2.55,2.27,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-16,0.98,1.13,1.18,2.12,1.87,,0.92,1.28,1.31,2.59,2.18,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-23,0.89,1.06,1.1,2.05,1.71,,0.76,1.17,1.18,2.4,1.88,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-01,0.41,1.17,0.92,1.87,1.72,,0.28,1.19,1.05,2.02,1.91,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-09,-0.14,1.2,0.84,1.86,1.74,,-0.05,1.19,1.03,2,1.97,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-16,-0.19,1.11,0.72,1.59,1.7,,-0.09,1.04,0.92,1.72,1.95,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-23,1.32,1.72,1.34,1.76,1.78,1.44,1.25,1.77,1.52,2.03,2.1,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-01,1.69,1.87,1.53,1.9,1.9,1.56,1.68,2.05,1.77,2.28,2.34,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-09,1.71,1.55,1.54,1.92,1.91,1.56,1.65,1.55,1.78,2.33,2.39,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-16,1.92,1.6,1.58,1.84,1.94,1.6,1.91,1.61,1.82,2.27,2.5,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-23,1.35,1.6,1.57,1.68,1.99,1.62,1.26,1.59,1.81,1.99,2.63,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-01,0.92,1.49,1.63,1.77,2.04,1.68,0.81,1.44,1.88,2.13,2.65,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-09,0.95,1.37,1.64,1.76,2.06,1.7,0.83,1.35,1.89,2.08,2.65,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-16,0.85,1.44,1.71,1.66,2.16,1.73,0.8,1.43,1.95,1.95,2.75,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-23,0.75,1.56,1.77,1.71,2.19,1.75,0.72,1.57,2.02,2.01,2.79,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-01,0.29,1.59,1.8,1.61,2.11,1.8,0.3,1.62,2.03,1.91,2.67,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-09,0.08,1.53,1.75,1.54,2.05,1.78,0.12,1.55,1.93,1.81,2.58,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-16,-0.41,1.65,1.71,1.49,1.95,1.79,-0.48,1.71,1.8,1.73,2.36,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-23,-0.67,0.75,1.74,1.41,1.82,1.78,-0.65,0.76,1.8,1.61,2.11,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-01,-1.3,-0.06,1.76,1.38,1.88,1.76,-2.18,-0.14,1.79,1.56,2.17,1.82,1,0,0,0,0,0,1.3,0,0,0,0,0,1,0,0,0,0,0,2.18,0,0,0,0,0
1963-04-09,-0.34,0.2,1.43,1.48,1.99,1.82,-0.42,0.1,1.35,1.63,2.25,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-16,-0.32,-0.13,1.32,1.42,1.79,1.83,-0.37,-0.2,1.28,1.58,2.07,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-23,0.12,-0.1,1.3,1.38,1.57,1.89,-0.02,-0.22,1.24,1.52,1.73,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-01,0.87,0.07,1.2,1.52,1.74,1.95,0.8,-0.11,1.13,1.65,1.93,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-09,0.39,-0.04,1.02,1.48,1.67,1.98,0.43,-0.21,0.98,1.61,1.83,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-16,0.56,-0.11,1.02,1.47,1.48,2.03,0.56,-0.35,0.98,1.55,1.56,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-23,1.38,0.51,1.39,1.7,1.67,2.05,1.35,0.3,1.37,1.78,1.77,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-01,1.29,0.6,1.44,1.79,1.62,2.02,1.22,0.35,1.43,1.83,1.72,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-09,1.51,0.68,1.47,1.82,1.63,2,1.37,0.45,1.45,1.83,1.71,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-16,1.64,0.79,1.53,1.79,1.61,1.99,1.57,0.58,1.57,1.78,1.72,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-23,0.99,1.12,1.19,1.95,1.67,2.01,0.75,0.91,1.05,1.94,1.78,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-01,0.69,1.24,0.87,1.94,1.68,1.99,0.52,1.06,0.56,1.95,1.77,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-09,0.59,1.12,0.86,1.61,1.69,1.99,0.65,0.95,0.58,1.51,1.77,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-16,0.95,1.35,0.83,1.56,1.7,1.98,0.95,1.18,0.51,1.5,1.77,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-23,1.45,1.7,1,1.65,1.76,2,1.48,1.46,0.6,1.55,1.8,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-01,1.51,1.52,0.84,1.46,1.75,1.98,1.31,1.22,0.38,1.27,1.77,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-09,1.73,1.7,0.87,1.38,1.78,1.98,1.46,1.46,0.4,1.19,1.78,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-16,1.62,1.88,0.86,1.42,1.8,1.96,1.14,1.73,0.33,1.24,1.78,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-23,0.4,1.26,0.86,1.51,1.81,1.97,-0.25,0.6,0.37,1.36,1.78,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-01,1.5,1.5,1.1,1.61,1.95,2.01,1.35,1.2,0.66,1.51,1.9,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-09,1.58,1.67,1.29,1.69,2.02,2.06,1.38,1.42,0.84,1.6,1.94,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-16,1.53,1.82,1.46,1.78,1.99,2.06,1.23,1.42,0.97,1.71,1.88,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-23,1.14,1.41,1.52,1.44,1.97,1.99,0.85,0.8,1.02,1.12,1.91,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-01,0.37,1.28,1.57,1.19,1.94,1.98,0.07,0.67,1.09,0.67,1.9,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-09,-0.59,0.89,1.26,1.05,1.6,2,-0.9,0.27,0.72,0.51,1.38,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-16,-1.04,0.5,1.24,0.91,1.49,1.97,-1.74,-0.03,0.65,0.3,1.23,2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.74,0,0,0,0,0
1963-10-23,-1.06,0.03,1.21,0.89,1.48,1.95,-1.32,-0.28,0.62,0.24,1.24,2.17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.06,0,0,0,0,0
1963-11-01,-0.33,0.34,1.1,0.86,1.39,1.92,-0.12,0.11,0.53,0.25,1.11,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-09,-0.11,0.15,1.04,0.78,1.28,1.92,0.03,-0.04,0.51,0.17,0.99,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-16,-0.09,-0.04,1.02,0.7,1.25,1.88,0.12,-0.17,0.43,-0.01,0.95,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-23,-0.21,-0.18,0.45,0.61,1.26,1.79,-0.01,-0.28,-0.18,-0.04,0.97,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-01,0.81,0.17,0.91,0.97,1.44,1.9,0.83,0.2,0.5,0.49,1.29,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-09,1.26,0.22,1.03,1.12,1.53,1.95,1.2,0.3,0.7,0.7,1.4,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-16,1.66,0.67,1.3,1.39,1.64,2.01,1.6,0.7,1.02,1.05,1.62,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-23,1.63,0.78,1.14,1.42,1.43,1.91,1.5,0.73,0.83,1.07,1.18,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-01,0.98,0.71,1.04,1.38,1.21,1.9,0.85,0.65,0.72,1.03,0.81,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-09,0.64,0.81,1.01,1.29,1.2,1.89,0.56,0.78,0.68,0.92,0.79,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-16,-0.51,0.9,0.91,1.31,1.15,1.88,-0.53,0.84,0.58,0.93,0.69,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-23,-0.95,0.86,0.7,1.27,1.11,1.89,-1.11,0.75,0.41,0.86,0.61,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-02-01,-0.87,0.59,0.65,1.09,0.97,1.89,-1.14,0.51,0.36,0.62,0.43,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-02-09,-0.43,0.76,0.68,1.16,0.98,1.92,-0.6,0.62,0.38,0.69,0.45,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-02-16,-0.2,0.78,0.6,1.17,0.92,1.93,-0.21,0.69,0.34,0.72,0.38,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
