DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1974-06-01,-1.26,0.35,0.25,0.62,0.45,0.19,-0.83,0.51,0.3,0.82,0.73,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-06-09,-0.33,0.52,0.4,0.75,0.5,0.22,0.12,0.67,0.43,0.89,0.77,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-06-16,0.44,0.52,0.1,0.85,0.5,0.2,0.78,0.65,0.07,0.96,0.79,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-06-23,1.03,0.31,-0.11,1,0.59,0.24,1.01,0.35,-0.22,1.06,0.8,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-07-01,1.05,0.47,-0.1,0.99,0.6,0.24,0.92,0.58,-0.19,1.06,0.8,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-07-09,0.7,0.13,-0.03,1.1,0.57,0.25,0.64,0.27,-0.1,1.16,0.8,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-07-16,0.55,0.01,0.15,-0.03,0.59,0.28,0.19,0.13,0.1,-0.06,0.81,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-07-23,0.24,-0.47,0.29,0.07,0.58,0.27,0.42,-0.49,0.25,0.03,0.81,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-08-01,0.04,-0.49,0.2,0.15,0.56,0.23,-0.07,-0.24,0.19,0.16,0.8,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-08-09,-0.4,-0.18,0.11,0.1,0.56,0.21,-0.61,0.07,0.09,0.12,0.8,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-08-16,0.39,0.45,0.24,0.27,0.61,0.26,0.99,0.79,0.24,0.26,0.82,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-08-23,-0.19,0.65,0.3,0.28,0.63,0.25,0.39,0.9,0.36,0.28,0.82,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-09-01,-0.26,0.42,0.38,0.32,0.64,0.09,0.03,0.42,0.51,0.32,0.82,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-09-09,-0.11,0.01,0.34,0.37,0.68,0.06,0.08,0.07,0.53,0.37,0.82,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-09-16,-0.74,-0.31,0.22,0.03,0.72,0.03,-0.55,-0.26,0.4,-0.03,0.83,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-09-23,-1.04,-0.89,-0.22,-0.36,0.76,-0.08,-0.88,-0.6,-0.06,-0.41,0.85,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-10-01,-1.09,-1.01,-0.18,-0.45,0.72,-0.15,-0.9,-0.79,0.03,-0.46,0.83,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-10-09,-0.73,-0.85,-0.47,-0.36,0.81,-0.16,-0.49,-0.62,-0.3,-0.37,0.89,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-10-16,-0.95,-1.1,-0.77,-0.38,-0.39,-0.4,-0.77,-0.84,-0.64,-0.37,-0.35,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-10-23,-0.12,-0.81,-0.95,-0.19,-0.19,-0.36,0.01,-0.49,-0.84,-0.16,-0.21,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-11-01,-0.52,-1.09,-1.18,-0.49,-0.24,-0.5,-0.49,-0.97,-1.06,-0.47,-0.23,-0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-11-09,-0.9,-1.15,-1.06,-0.65,-0.34,-0.53,-0.84,-1.1,-0.97,-0.65,-0.32,-0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974-11-16,-0.71,-1.31,-1.02,-0.72,-0.28,-0.52,-0.66,-1.35,-0.96,-0.71,-0.31,-0.29,0,1,0,0,0,0,0,1.31,0,0,0,0,0,1,0,0,0,0,0,1.35,0,0,0,0
1974-11-23,-1.43,-1.35,-1.02,-0.71,-0.33,-0.6,-1.52,-1.43,-1.05,-0.68,-0.35,-0.37,1,2,0,0,0,0,1.43,2.66,0,0,0,0,1,2,0,0,0,0,1.52,2.78,0,0,0,0
1974-12-01,-1.29,-1.39,-1.16,-0.66,-0.32,-0.63,-1.2,-1.55,-1.31,-0.61,-0.33,-0.4,2,3,0,0,0,0,2.72,4.05,0,0,0,0,0,3,1,0,0,0,0,4.33,1.31,0,0,0
1974-12-09,-1.19,-1.49,-1.4,-0.73,-0.34,-0.65,-1.23,-1.71,-1.59,-0.69,-0.35,-0.41,0,4,1,0,0,0,0,5.54,1.4,0,0,0,0,4,2,0,0,0,0,6.04,2.9,0,0,0
1974-12-16,-1.3,-1.74,-1.63,-0.98,-0.86,-0.63,-1.52,-1.91,-1.86,-1.01,-0.87,-0.4,1,5,2,0,0,0,1.3,7.28,3.03,0,0,0,1,5,3,0,0,0,1.52,7.95,4.76,0,0,0
1974-12-23,-1.4,-1.89,-1.83,-1.35,-1.36,-0.71,-1.94,-2.03,-1.97,-1.42,-1.36,-0.44,2,6,3,1,1,0,2.7,9.17,4.86,1.35,1.36,0,2,6,4,1,1,0,3.46,9.98,6.73,1.42,1.36,0
1975-01-01,-1.39,-1.9,-1.98,-1.4,-1.46,-0.73,-1.78,-1.98,-2.05,-1.41,-1.46,-0.44,3,7,4,2,2,0,4.09,11.07,6.84,2.75,2.82,0,3,7,5,2,2,0,5.24,11.96,8.78,2.83,2.82,0
1975-01-09,-1.02,-1.82,-1.91,-1.68,-1.37,-0.7,-0.75,-1.82,-1.89,-1.54,-1.35,-0.39,0,8,5,3,3,0,0,12.89,8.75,4.43,4.19,0,0,8,6,3,3,0,0,13.78,10.67,4.37,4.17,0
1975-01-16,-0.46,-1.52,-1.88,-1.77,-1.25,-0.77,-0.2,-1.43,-1.76,-1.61,-1.23,-0.45,0,9,6,4,0,0,0,14.41,10.63,6.2,0,0,0,9,7,4,0,0,0,15.21,12.43,5.98,0,0
1975-01-23,-0.5,-1.83,-2.05,-2.2,-1.34,-0.79,-0.27,-1.84,-1.93,-2.08,-1.3,-0.47,0,10,7,5,1,0,0,16.24,12.68,8.4,1.34,0,0,10,8,5,1,0,0,17.05,14.36,8.06,1.3,0
1975-02-01,-0.61,-1.65,-2.2,-2.28,-1.39,-0.8,-0.29,-1.53,-2,-1.99,-1.39,-0.47,0,11,8,6,2,0,0,17.89,14.88,10.68,2.73,0,0,11,9,6,2,0,0,18.58,16.36,10.05,2.69,0
1975-02-09,0.46,-0.96,-1.67,-1.57,-1.12,-0.68,0.4,-0.81,-1.45,-1.38,-1.11,-0.36,0,0,9,7,0,0,0,0,16.55,12.25,0,0,0,0,10,7,0,0,0,0,17.81,11.43,0,0
1975-02-16,-0.09,-1.05,-1.89,-1.59,-1.23,-0.71,0.05,-0.87,-1.69,-1.44,-1.19,-0.37,0,0,10,8,0,0,0,0,18.44,13.84,0,0,0,0,11,8,0,0,0,0,19.5,12.87,0,0
1975-02-23,-0.11,-1.13,-2.01,-1.57,-1.25,-0.7,0.14,-0.96,-1.83,-1.55,-1.23,-0.36,0,0,11,9,0,0,0,0,20.45,15.41,0,0,0,0,12,9,0,0,0,0,21.33,14.42,0,0
1975-03-01,0.94,-0.46,-1.47,-1.2,-0.88,-0.41,0.93,-0.35,-1.26,-1.15,-0.83,-0.11,0,0,12,0,0,0,0,0,21.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-03-09,0.75,-0.1,-1.14,-1.07,-0.68,-0.29,0.72,-0.06,-1.01,-1,-0.64,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-03-16,1.21,0.26,-1.01,-1.06,-0.69,-0.34,1.08,0.21,-0.9,-0.99,-0.66,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-03-23,1.43,0.54,-0.87,-1.08,-0.83,-0.44,1.32,0.47,-0.82,-0.96,-0.8,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-04-01,0.82,0.65,-0.86,-1.14,-0.82,-0.38,0.62,0.56,-0.86,-1.05,-0.83,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-04-09,-0.16,0.5,-0.96,-1.24,-1.12,-0.37,-0.29,0.36,-0.95,-1.15,-1.07,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-04-16,0.07,0.67,-0.69,-1.16,-1.11,-0.26,0.07,0.57,-0.68,-1.01,-1.02,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-04-23,0.58,1.09,-0.6,-1,-1.17,-0.13,0.54,1.01,-0.62,-0.87,-1.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-05-01,0.47,1.12,-0.4,-0.98,-1.11,-0.03,0.56,1.03,-0.43,-0.9,-0.98,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-05-09,0.93,0.77,-0.23,-0.87,-0.9,0.06,0.88,0.63,-0.35,-0.87,-0.87,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-05-16,1.03,1.17,0.03,-0.76,-0.63,-0.01,0.83,0.97,-0.16,-0.81,-0.68,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-05-23,0.85,1.32,0.15,-0.65,-0.49,0.11,0.54,1.12,-0.07,-0.76,-0.62,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-06-01,1.25,1.11,0.32,-0.5,-0.43,0.13,0.97,0.84,0.07,-0.66,-0.61,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-06-09,1.8,1.29,0.67,-0.17,-0.24,0.28,1.65,0.96,0.37,-0.44,-0.46,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-06-16,1.62,1.29,0.9,-0.12,-0.26,0.26,1.41,0.92,0.58,-0.43,-0.51,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-06-23,1.59,1.28,1.12,-0.05,-0.31,0.27,1.51,0.96,0.86,-0.37,-0.52,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-07-01,1.34,1.38,1.2,-0.03,-0.33,0.26,1.36,1.15,1.02,-0.33,-0.53,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-07-09,-0.35,1.56,1.18,-0.03,-0.35,0.23,-0.27,1.42,0.98,-0.33,-0.54,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-07-16,-1.04,1.38,1.18,0.08,-0.39,0.22,-0.93,1.21,0.99,-0.22,-0.54,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-07-23,-1.29,1.16,1.32,-0.03,-0.41,0.2,-0.71,1.04,1.21,-0.29,-0.54,0.2,1,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-08-01,-0.71,1.44,1.43,0.12,-0.37,0.21,1.05,1.49,1.35,-0.05,-0.5,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-08-09,0.61,1.45,1.23,0.26,-0.29,0.26,1.92,1.71,1.13,0.07,-0.42,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-08-16,0.52,1.14,1.4,0.32,-0.36,0.24,1.64,1.51,1.33,0.13,-0.48,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-08-23,0.51,1.07,1.5,0.4,-0.33,0.27,1.05,1.56,1.43,0.19,-0.48,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-09-01,0.24,0.75,1.2,0.47,-0.29,0.3,0.32,1.05,1.03,0.25,-0.45,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-09-09,-0.19,-0.33,0.94,0.54,-0.25,0.33,-0.3,0.07,0.8,0.31,-0.44,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-09-16,-0.12,-0.49,0.88,0.71,-0.21,0.38,-0.44,-0.03,0.72,0.48,-0.44,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-09-23,-0.43,-0.55,0.82,0.86,-0.15,0.43,-0.37,-0.09,0.68,0.68,-0.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-10-01,-0.58,-0.56,0.85,0.91,-0.15,0.41,-0.49,-0.21,0.77,0.79,-0.4,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-10-09,-0.83,-0.77,0.82,0.78,-0.23,0.42,-0.86,-0.53,0.71,0.6,-0.48,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-10-16,-1.19,-1.01,0.41,0.65,-0.25,-0.48,-1.32,-0.83,0.22,0.45,-0.5,-0.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.32,0,0,0,0,0
1975-10-23,-1.5,-1.17,-0.08,0.67,-0.44,-0.5,-2.39,-1.07,-0.2,0.51,-0.66,-0.58,1,0,0,0,0,0,1.5,0,0,0,0,0,2,0,0,0,0,0,3.71,0,0,0,0,0
1975-11-01,-1.7,-1.5,-0.31,0.56,-0.44,-0.48,-2.78,-1.79,-0.48,0.39,-0.62,-0.6,2,1,0,0,0,0,3.2,1.5,0,0,0,0,3,1,0,0,0,0,6.49,1.79,0,0,0,0
1975-11-09,-2.1,-1.77,-0.59,0.09,-0.47,-0.59,-3.05,-2.5,-0.69,-0.08,-0.66,-0.68,3,2,0,0,0,0,5.3,3.27,0,0,0,0,4,2,0,0,0,0,9.54,4.29,0,0,0,0
1975-11-16,-2.01,-1.79,-1.1,0.14,-0.49,-0.61,-2.59,-2.59,-1.21,-0.05,-0.69,-0.69,4,3,0,0,0,0,7.31,5.06,0,0,0,0,5,3,0,0,0,0,12.13,6.88,0,0,0,0
1975-11-23,-1.41,-1.69,-1.18,0.23,-0.42,-0.6,-1.28,-2.16,-1.18,0.06,-0.61,-0.68,5,4,0,0,0,0,8.72,6.75,0,0,0,0,0,4,0,0,0,0,0,9.04,0,0,0,0
1975-12-01,-1.14,-1.72,-1.36,-0.22,-0.37,-0.58,-0.8,-2.23,-1.38,-0.38,-0.56,-0.66,0,5,1,0,0,0,0,8.47,1.36,0,0,0,0,5,1,0,0,0,0,11.27,1.38,0,0,0
1975-12-09,-0.08,-1.58,-1.62,-0.28,-0.2,-0.49,0.06,-1.68,-1.57,-0.43,-0.4,-0.58,0,6,2,0,0,0,0,10.05,2.98,0,0,0,0,6,2,0,0,0,0,12.95,2.95,0,0,0
1975-12-16,0.77,-1.16,-1.24,-0.05,0.15,-0.57,0.71,-0.88,-0.89,-0.2,-0.08,-0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975-12-23,0.39,-1.38,-1.33,-0.21,0.15,-0.85,0.37,-1.13,-1.05,-0.39,-0.09,-0.96,0,1,1,0,0,0,0,1.38,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-01-01,0.37,-1.37,-1.38,-0.22,0.14,-0.92,0.33,-1.13,-1.12,-0.42,-0.09,-1.01,0,2,2,0,0,0,0,2.75,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-01-09,-0.02,-1.26,-1.43,-0.19,0.07,-0.93,0,-1.05,-1.22,-0.41,-0.19,-1.03,0,0,3,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-01-16,-1.35,-1.21,-1.57,-0.52,-0.07,-0.94,-1.74,-1.01,-1.39,-0.74,-0.35,-1.05,1,0,4,0,0,0,1.35,0,5.71,0,0,0,1,0,1,0,0,0,1.74,0,1.39,0,0,0
1976-01-23,-0.02,-0.55,-1.21,-0.45,0.22,-0.77,-0.04,-0.45,-1.01,-0.62,-0.05,-0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-02-01,0.61,-0.03,-1.03,-0.22,0.37,-0.71,0.51,-0.01,-0.87,-0.4,0.14,-0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-02-09,0.61,0.06,-1.21,-0.38,0.08,-0.79,0.48,0,-1.07,-0.5,-0.17,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-02-16,0.69,0.09,-1.24,-0.69,0.12,-0.82,0.59,0.02,-1.14,-0.73,-0.13,-0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-02-23,-0.28,-0.03,-1.38,-0.88,0.1,-0.81,-0.15,-0.07,-1.23,-0.83,-0.12,-0.91,0,0,1,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-03-01,-0.64,0.01,-1.34,-0.97,-0.2,-0.74,-0.54,-0.03,-1.17,-0.88,-0.41,-0.83,0,0,2,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-03-09,-0.31,-0.13,-1.23,-1.25,-0.33,-0.7,-0.24,-0.17,-1.11,-1.11,-0.54,-0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-03-16,-0.37,-0.59,-1.31,-1.37,-0.48,-0.79,-0.31,-0.64,-1.15,-1.17,-0.66,-0.89,0,0,1,1,0,0,0,0,1.31,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-03-23,-0.56,-0.58,-1.37,-1.42,-0.57,-0.94,-0.59,-0.61,-1.24,-1.24,-0.72,-1.02,0,0,2,2,0,0,0,0,2.68,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-04-01,-0.1,-0.19,-1.15,-1.27,-0.42,-0.82,-0.11,-0.28,-1.06,-1.1,-0.6,-0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-04-09,0.58,0.31,-0.76,-1.03,-0.13,-0.8,0.56,0.15,-0.71,-0.9,-0.34,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-04-16,1.67,1.05,-0.18,-0.64,0.1,-0.64,1.62,0.93,-0.22,-0.56,-0.18,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-04-23,1.94,0.82,0.02,-0.56,-0.02,-0.75,1.9,0.62,-0.11,-0.55,-0.29,-0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-05-01,1.96,0.73,0.3,-0.45,0.11,-0.64,1.74,0.54,0.16,-0.5,-0.15,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-05-09,1.69,0.97,0.53,-0.4,0.14,-0.5,1.5,0.79,0.31,-0.5,-0.1,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-05-16,0.6,0.96,0.57,-0.47,-0.12,-0.48,0.54,0.81,0.35,-0.55,-0.27,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-05-23,0.54,1.04,0.55,-0.45,-0.19,-0.4,0.5,0.9,0.34,-0.53,-0.27,-0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-06-01,0.08,1.07,0.59,-0.44,-0.28,-0.41,0.08,0.98,0.4,-0.51,-0.32,-0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-06-09,-0.63,0.96,0.43,-0.47,-0.6,-0.51,-0.65,0.94,0.26,-0.54,-0.56,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-06-16,0.07,1.22,0.34,-0.39,-0.56,-0.5,0.02,1.16,0.1,-0.47,-0.52,-0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-06-23,0.84,1.63,0.73,-0.19,-0.37,-0.41,0.91,1.57,0.51,-0.33,-0.38,-0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-07-01,1.52,1.77,0.99,0,-0.2,-0.31,1.42,1.66,0.75,-0.22,-0.31,-0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-07-09,1.77,1.56,1.07,0.12,-0.18,-0.31,1.77,1.47,0.86,-0.11,-0.31,-0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-07-16,1.89,1.08,1.27,0.31,-0.12,-0.29,2.11,0.89,1.09,0.04,-0.28,-0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-07-23,1.73,1.13,1.12,0.43,-0.08,-0.28,1.86,0.98,0.87,0.13,-0.28,-0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-08-01,0.65,0.95,0.96,0.51,-0.11,-0.28,0.84,0.86,0.71,0.29,-0.32,-0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-08-09,0.15,0.63,1.02,0.6,-0.2,-0.28,0.31,0.57,0.82,0.36,-0.4,-0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-08-16,-1.29,0.83,1.1,0.69,-0.21,-0.35,-0.32,0.91,0.98,0.46,-0.39,-0.61,1,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-08-23,-0.48,1.09,1.25,0.74,-0.15,-0.29,0.05,1.13,1.09,0.48,-0.36,-0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-09-01,1.04,1.5,1.51,0.92,0.04,-0.15,1,1.44,1.31,0.65,-0.21,-0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-09-09,0.93,1.47,1.43,0.82,0.03,-0.15,0.7,1.29,1.22,0.51,-0.24,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-09-16,0.76,1.19,1.51,0.67,0.01,-0.16,0.4,0.99,1.3,0.3,-0.25,-0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-09-23,0.29,0.72,1.65,0.85,0.06,-0.08,0.28,0.47,1.46,0.53,-0.23,-0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-10-01,-0.62,0.21,1.55,0.91,0.07,-0.06,-0.67,0.13,1.36,0.64,-0.22,-0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-10-09,0.33,0.58,1.5,1.09,0.31,0.04,0.49,0.57,1.32,0.86,0.02,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-10-16,0.17,0.14,0.86,1.14,0.34,0.04,0.27,0.17,0.58,0.91,0.02,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-10-23,0.67,0.39,1.04,1.14,0.55,0.05,0.56,0.37,0.74,0.83,0.18,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-11-01,0.4,0.24,0.73,0.92,0.56,0.13,0.23,0.08,0.36,0.54,0.22,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-11-09,-0.16,0.25,0.49,0.97,0.64,0.16,-0.43,0.03,0.16,0.59,0.26,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-11-16,-0.11,0.11,0.51,0.97,0.7,0.14,-0.36,-0.17,0.08,0.56,0.26,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-11-23,-1.12,-0.25,0.29,0.9,0.61,0.12,-1.45,-0.45,-0.14,0.46,0.17,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.45,0,0,0,0,0
1976-12-01,-0.47,-0.43,0.46,1,0.7,0.21,-0.48,-0.54,0.04,0.59,0.28,-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-12-09,-0.78,-0.49,0.38,0.89,0.57,0.2,-0.63,-0.58,-0.04,0.5,0.13,-0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976-12-16,0.76,0.38,0.78,1.3,0.73,0.51,0.78,0.25,0.49,0.98,0.29,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
