DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1961-06-16,1.26,-0.33,,,,,1.04,-0.32,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,
1961-06-23,0.82,-0.17,-1.17,,,,0.48,-0.15,-1.79,,,,0,0,0,,,,0,0,0,,,,0,0,1,,,,0,0,1.79,,,
1961-07-01,0.76,-0.23,-1.1,,,,0.34,-0.44,-1.8,,,,0,0,0,,,,0,0,0,,,,0,0,2,,,,0,0,3.59,,,
1961-07-09,0.82,-0.04,-1.02,,,,0.28,-0.32,-1.7,,,,0,0,0,,,,0,0,0,,,,0,0,3,,,,0,0,5.29,,,
1961-07-16,1.41,0.33,-0.89,,,,0.62,-0.06,-1.62,,,,0,0,0,,,,0,0,0,,,,0,0,4,,,,0,0,6.91,,,
1961-07-23,1.5,0.55,-0.86,,,,0.2,0.16,-1.56,,,,0,0,0,,,,0,0,0,,,,0,0,5,,,,0,0,8.47,,,
1961-08-01,1.66,1,-0.61,,,,0.31,0.33,-1.34,,,,0,0,0,,,,0,0,0,,,,0,0,6,,,,0,0,9.81,,,
1961-08-09,1.93,1.38,-0.38,,,,0.91,0.69,-1.09,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-16,1.65,1.79,-0.23,,,,0.94,1.11,-0.89,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-08-23,1.09,1.46,-0.18,,,,0.19,0.27,-0.8,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-01,0.81,1.2,0.05,,,,0.26,0.17,-0.48,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-09,0.27,1,0.06,,,,-0.22,-0.11,-0.42,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-16,-0.5,0.84,0.01,,,,-0.71,-0.29,-0.46,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,
1961-09-23,0.26,1.01,0.3,-0.64,,,0.31,0.18,-0.13,-1.49,,,0,0,0,0,,,0,0,0,0,,,0,0,0,1,,,0,0,0,1.49,,
1961-10-01,0.1,0.83,0.16,-0.66,,,0.2,0.09,-0.4,-1.53,,,0,0,0,0,,,0,0,0,0,,,0,0,0,2,,,0,0,0,3.02,,
1961-10-09,-0.2,0.35,0.11,-0.75,,,-0.02,-0.26,-0.52,-1.58,,,0,0,0,0,,,0,0,0,0,,,0,0,0,3,,,0,0,0,4.6,,
1961-10-16,-0.19,-0.11,0.15,-0.85,,,-0.17,-0.51,-0.56,-1.68,,,0,0,0,0,,,0,0,0,0,,,0,0,0,4,,,0,0,0,6.28,,
1961-10-23,-0.65,-0.18,0.26,-0.87,,,-0.95,-0.58,-0.53,-1.77,,,0,0,0,0,,,0,0,0,0,,,0,0,0,5,,,0,0,0,8.05,,
1961-11-01,-0.49,-0.25,0.38,-0.73,,,-0.65,-0.56,-0.44,-1.56,,,0,0,0,0,,,0,0,0,0,,,0,0,0,6,,,0,0,0,9.61,,
1961-11-09,-0.29,-0.51,0.37,-0.7,,,-0.49,-0.75,-0.41,-1.5,,,0,0,0,0,,,0,0,0,0,,,0,0,0,7,,,0,0,0,11.11,,
1961-11-16,0.46,-0.23,0.82,-0.38,,,0.34,-0.33,0.01,-1.06,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-11-23,1.43,0.59,1.13,0.25,,,1.3,0.49,0.48,-0.25,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-01,1.3,0.36,0.88,0.28,,,1.18,0.3,0.26,-0.19,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-09,1.31,0.39,0.77,0.29,,,1.15,0.29,0.16,-0.18,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-16,0.8,0.44,0.68,0.33,,,0.66,0.22,0.06,-0.22,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,,
1961-12-23,1.03,1.1,1.21,0.96,0.26,,0.9,0.88,0.77,0.54,-0.38,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-01,1.23,1.1,1.15,0.91,0.27,,1.08,0.89,0.76,0.45,-0.31,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-09,1.25,1.2,1.1,0.95,0.27,,1.11,1.02,0.72,0.47,-0.31,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-16,1.5,1.36,1.06,1.08,0.34,,1.36,1.18,0.73,0.6,-0.25,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-01-23,0.09,1.24,0.96,1.07,0.3,,-0.04,1.05,0.6,0.55,-0.3,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-01,-0.51,1.12,0.83,1.07,0.3,,-0.58,0.97,0.52,0.52,-0.27,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-09,-0.64,1.12,0.7,1.06,0.3,,-0.62,0.98,0.43,0.52,-0.23,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-02-16,-1.25,0.82,0.54,1.09,0.25,,-1.39,0.73,0.31,0.5,-0.24,,0,0,0,0,0,,0,0,0,0,0,,1,0,0,0,0,,1.39,0,0,0,0,
1962-02-23,-0.9,0.28,0.62,0.97,0.33,,-0.83,0.19,0.36,0.36,-0.18,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-01,0.88,0.96,0.98,1.19,0.81,,0.9,0.85,0.77,0.73,0.35,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-09,1.06,1.01,0.99,1.16,0.86,,1,0.92,0.8,0.71,0.41,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-16,1.83,1.51,1.27,1.37,1.1,,1.71,1.46,1.07,0.95,0.68,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-03-23,2.02,1.16,1.4,1.49,1.27,,1.98,1.02,1.19,1.1,0.91,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-01,1.41,0.99,1.33,1.38,1.17,,1.41,0.93,1.16,1.04,0.79,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-09,1.1,0.92,1.41,1.32,1.18,,1.11,0.86,1.24,0.97,0.76,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-16,1.12,1.33,1.74,1.48,1.45,,1.12,1.27,1.61,1.2,1.09,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-04-23,1.54,1.92,1.92,1.68,1.72,,1.56,1.97,1.86,1.47,1.45,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-01,1.47,1.81,1.73,1.59,1.7,,1.37,1.87,1.66,1.38,1.38,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-09,1.68,1.87,1.76,1.57,1.76,,1.59,1.92,1.74,1.39,1.45,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-16,1.71,2.04,1.87,1.74,2.02,,1.68,2.25,1.88,1.59,1.72,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-05-23,0.95,2,1.69,1.75,1.93,,1,2.22,1.61,1.61,1.59,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-01,1.79,1.9,1.83,1.82,1.94,,1.84,1.95,1.8,1.66,1.62,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-09,1.72,1.95,1.88,1.85,1.96,,1.7,1.93,1.9,1.72,1.63,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-16,0.9,1.73,1.94,1.87,1.98,,0.59,1.67,2.07,1.71,1.63,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-06-23,0.9,1.56,1.69,1.88,1.93,,0.61,1.52,1.67,1.7,1.61,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-01,0.29,1.74,1.7,1.87,1.9,,-0.04,1.68,1.69,1.71,1.6,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-09,-0.07,1.89,1.7,1.96,1.89,,-0.5,1.88,1.72,1.87,1.6,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-16,-0.03,1.61,1.7,1.96,1.86,,-0.14,1.6,1.74,1.95,1.6,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-07-23,0.37,1.04,1.84,1.95,1.85,,0.26,0.99,1.97,1.95,1.6,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-01,0.35,1.49,1.9,1.88,1.81,,0.88,1.56,2.04,1.83,1.6,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-09,0.36,1.36,1.92,1.9,1.77,,0.88,1.48,2.08,1.88,1.59,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-16,-0.23,0.47,2,1.8,1.73,,0.69,0.46,2.22,1.83,1.58,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-08-23,-0.83,0.3,1.97,1.6,1.72,,0.06,0.35,2.17,1.56,1.58,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-01,-1.16,-0.45,1.67,1.59,1.64,,-0.35,-0.33,1.72,1.62,1.52,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-09,-0.92,-0.62,1.62,1.6,1.63,,0.04,-0.16,1.69,1.71,1.57,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-16,-0.76,-0.76,1.34,1.66,1.61,,0.07,-0.01,1.46,1.87,1.57,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-09-23,-0.58,-0.78,1.03,1.34,1.55,,0.08,-0.09,1.19,1.42,1.52,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-01,-0.42,-0.84,1.18,1.34,1.52,,0.11,-0.16,1.29,1.41,1.51,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-09,1.36,0.9,1.83,1.71,1.86,,1.43,1.32,2.04,1.94,2.05,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-16,1.38,0.86,1.61,1.74,1.88,,1.35,1.2,1.79,1.95,2.09,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-10-23,1.47,0.68,1.16,1.88,1.85,,1.42,1.09,1.36,2.19,2.11,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-01,1.66,1.01,1.54,2.06,1.9,,1.62,1.28,1.67,2.35,2.1,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-09,1.08,1.19,1.56,2.13,1.97,,0.94,1.41,1.69,2.48,2.23,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-16,0.96,1.13,1.19,2.11,1.85,,0.89,1.26,1.3,2.52,2.15,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-11-23,0.85,1.05,1.1,2.04,1.68,,0.72,1.14,1.17,2.33,1.82,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-01,0.36,1.14,0.91,1.82,1.69,,0.24,1.16,1.03,1.91,1.84,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-09,-0.12,1.17,0.84,1.8,1.72,,-0.05,1.16,1.01,1.9,1.91,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-16,-0.19,1.08,0.72,1.53,1.68,,-0.09,1,0.9,1.61,1.9,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,
1962-12-23,1.28,1.69,1.31,1.71,1.75,1.41,1.21,1.72,1.47,1.93,2.03,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-01,1.65,1.84,1.51,1.86,1.86,1.53,1.62,1.98,1.72,2.19,2.25,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-09,1.66,1.49,1.51,1.88,1.87,1.53,1.59,1.46,1.72,2.23,2.29,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-16,1.89,1.55,1.55,1.81,1.91,1.57,1.87,1.54,1.76,2.18,2.41,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-01-23,1.31,1.54,1.54,1.66,1.96,1.6,1.2,1.51,1.75,1.94,2.54,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-01,0.9,1.43,1.6,1.75,2.01,1.66,0.76,1.36,1.82,2.07,2.56,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-09,1.06,1.37,1.64,1.76,2.05,1.7,0.93,1.32,1.87,2.06,2.6,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-16,1.01,1.45,1.71,1.68,2.15,1.74,0.92,1.42,1.93,1.94,2.71,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-02-23,0.99,1.57,1.77,1.73,2.19,1.76,0.92,1.56,2,1.99,2.76,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-01,0.47,1.56,1.79,1.61,2.08,1.8,0.45,1.57,1.97,1.86,2.57,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-09,0.11,1.52,1.73,1.54,2.02,1.78,0.14,1.51,1.87,1.76,2.48,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-16,-0.44,1.64,1.68,1.49,1.92,1.79,-0.53,1.67,1.75,1.69,2.26,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-03-23,-0.68,0.82,1.72,1.41,1.79,1.79,-0.69,0.79,1.76,1.58,2.02,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-01,-1.32,0.04,1.73,1.38,1.85,1.76,-2.31,-0.06,1.74,1.53,2.08,1.8,1,0,0,0,0,0,1.32,0,0,0,0,0,1,0,0,0,0,0,2.31,0,0,0,0,0
1963-04-09,-0.33,0.33,1.4,1.48,1.96,1.82,-0.42,0.21,1.31,1.6,2.17,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-16,-0.3,0.02,1.31,1.42,1.77,1.83,-0.34,-0.07,1.26,1.57,2.01,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-04-23,0.15,0.08,1.3,1.4,1.59,1.88,0.02,-0.05,1.23,1.52,1.72,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-01,0.93,0.21,1.2,1.53,1.75,1.94,0.87,0.03,1.11,1.64,1.91,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-09,0.37,-0.02,1.03,1.48,1.69,1.98,0.43,-0.19,0.97,1.6,1.82,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-16,0.54,-0.13,1.04,1.47,1.49,2.02,0.55,-0.37,0.98,1.54,1.55,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-05-23,1.36,0.49,1.4,1.69,1.69,2.04,1.33,0.27,1.36,1.76,1.75,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-01,1.26,0.6,1.45,1.78,1.63,2.01,1.15,0.34,1.41,1.8,1.7,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-09,1.48,0.66,1.47,1.8,1.64,2,1.32,0.42,1.43,1.79,1.69,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-16,1.59,0.77,1.54,1.78,1.63,1.99,1.5,0.56,1.56,1.75,1.7,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-06-23,0.92,1.1,1.22,1.94,1.68,2,0.64,0.88,1.06,1.91,1.75,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-01,0.64,1.24,0.9,1.94,1.68,1.99,0.44,1.06,0.59,1.91,1.75,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-09,0.55,1.09,0.89,1.59,1.69,1.99,0.55,0.91,0.61,1.47,1.74,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-16,0.92,1.32,0.87,1.55,1.7,1.98,0.86,1.13,0.55,1.46,1.74,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-07-23,1.48,1.67,1.06,1.64,1.77,2,1.54,1.42,0.68,1.52,1.78,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-01,1.58,1.49,0.89,1.44,1.76,1.99,1.48,1.15,0.45,1.24,1.75,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-09,1.79,1.67,0.86,1.37,1.78,1.98,1.55,1.41,0.38,1.17,1.76,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-16,1.7,1.86,0.83,1.41,1.8,1.97,1.26,1.69,0.29,1.23,1.76,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-08-23,0.33,1.22,0.83,1.51,1.81,1.98,-0.34,0.53,0.33,1.34,1.75,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-01,1.47,1.48,1.08,1.61,1.95,2.02,1.34,1.19,0.64,1.5,1.87,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-09,1.56,1.64,1.27,1.69,2,2.06,1.39,1.42,0.83,1.58,1.91,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-16,1.5,1.79,1.44,1.77,1.97,2.05,1.24,1.43,0.97,1.71,1.86,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-09-23,1.15,1.4,1.51,1.46,1.97,1.98,0.89,0.86,1.02,1.15,1.9,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-01,0.38,1.28,1.58,1.21,1.93,1.97,0.12,0.73,1.12,0.72,1.89,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-09,-0.62,0.88,1.24,1.07,1.58,2,-0.87,0.32,0.72,0.56,1.35,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-10-16,-1.07,0.49,1.22,0.93,1.48,1.96,-1.73,0.01,0.64,0.35,1.22,2.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.73,0,0,0,0,0
1963-10-23,-1.09,0,1.18,0.93,1.47,1.94,-1.35,-0.26,0.6,0.33,1.23,2.13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.08,0,0,0,0,0
1963-11-01,-0.12,0.45,1.16,0.96,1.41,1.93,0.07,0.26,0.62,0.41,1.14,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-09,0.12,0.26,1.09,0.83,1.3,1.93,0.23,0.12,0.6,0.26,1.03,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-16,0.16,0.05,1.07,0.72,1.28,1.88,0.33,-0.03,0.51,0.06,1,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-11-23,0.04,-0.08,0.5,0.63,1.29,1.8,0.19,-0.12,-0.06,0.03,1.02,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-01,0.91,0.35,1.01,1.04,1.48,1.91,0.9,0.39,0.66,0.61,1.35,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-09,1.34,0.43,1.16,1.2,1.57,1.98,1.27,0.5,0.87,0.82,1.47,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-16,1.71,0.85,1.41,1.46,1.69,2.03,1.66,0.87,1.17,1.17,1.7,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963-12-23,1.68,0.93,1.25,1.48,1.5,1.94,1.56,0.89,0.98,1.19,1.3,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-01,0.99,0.85,1.13,1.44,1.29,1.93,0.87,0.79,0.86,1.15,0.94,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-09,0.64,0.96,1.11,1.35,1.28,1.92,0.56,0.92,0.83,1.03,0.93,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-16,-0.56,1.04,1.02,1.37,1.23,1.91,-0.57,0.98,0.73,1.04,0.84,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-01-23,-1.04,0.99,0.8,1.33,1.21,1.91,-1.19,0.88,0.55,0.96,0.77,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
