"","year1","IBT_ag","IST","IBR","BT_ag","ST","BR","IBT_ag_m2","IST_m2","IBR_m2","BT_m2","ST_m2","BR_m2"
"14",1972,49287.7102059586,26663.3276521265,14366.8608409847,411804.590902147,229583.643698156,115956.584126067,122.379115068017,66.2038148901742,35.6722539691546,1022.49183832969,570.045616492742,287.914859350528
"15",1973,44135.5953311355,23775.8536389365,12929.8216596756,455940.186233283,253359.497337093,128886.405785743,109.586651054678,59.0343498645221,32.1041518481232,1132.07848938437,629.079966357264,320.019011198651
"16",1974,35716.5797161216,19182.1580359791,10501.6152059625,491656.765949404,272541.655373072,139388.020991705,88.6826229226374,47.6284151917079,26.0750270264157,1220.761112307,676.708381548972,346.094038225067
"17",1975,39726.3982957166,21283.6580882558,11714.6171692559,531383.164245121,293825.313461327,151102.638160961,98.6388178301218,52.8463430613195,29.086855050548,1319.39993013713,729.554724610292,375.180893275615
"18",1976,38706.9530711404,20697.8337232517,11439.8892880663,570090.117316261,314523.147184579,162542.527449027,96.1075822762155,51.3917681363555,28.4047183709579,1415.50751241334,780.946492746647,403.585611646573
"19",1977,28170.0995354285,15019.8191717782,8354.57626028229,598260.21685169,329542.966356357,170897.103709309,69.9450600995241,37.2935194400984,20.7440281812484,1485.45257251287,818.240012186745,424.329639827821
"20",1978,31852.9133571185,16956.7098274097,9464.50722928204,630113.130208808,346499.676183767,180361.610938592,79.0893172495387,42.1027297570151,23.4999356722877,1564.5418897624,860.34274194376,447.829575500109
"21",1979,30070.638598672,15992.9520855275,8944.90214525525,660183.76880748,362492.628269295,189306.513083847,74.6640110862919,39.7097636585974,22.2097801730299,1639.2059008487,900.052505602358,470.039355673139
"22",1980,31319.8113274912,16628.0487230038,9335.99586272882,691503.580134972,379120.676992298,198642.508946576,77.7656494558001,41.2866793674473,23.1808478662354,1716.9715503045,941.339184969805,493.220203539374
"23",1981,7374.79500511125,3886.84707167755,2217.72491026896,698878.375140083,383007.524063976,200860.233856845,18.3112764371114,9.6508623153507,5.5065088406197,1735.28282674161,950.990047285156,498.726712379994
"24",1982,8942.55162501952,4719.44809062126,2684.87387252045,707820.926765102,387726.972154597,203545.107729365,22.2039439395105,11.7181723096126,6.6664182047672,1757.48677068112,962.708219594768,505.393130584761
"25",1983,13280.1829000908,7026.8556804273,3974.83044663148,721101.109665193,394753.827835024,207519.938175996,32.9740826762541,17.447359114228,9.86932098430826,1790.46085335737,980.155578708996,515.262451569069
"26",1984,16338.6881635064,8637.42948404119,4895.49690023079,737439.7978287,403391.257319066,212415.435076227,40.5682104213572,21.4463397123198,12.1552933979886,1831.02906377873,1001.60191842132,527.417744967058
"27",1985,12739.5789915017,6712.75544185062,3832.12912425047,750179.376820201,410104.012760916,216247.564200478,31.6317880624651,16.6674626840827,9.5150001712892,1862.66085184119,1018.2693811054,536.932745138347
"28",1986,7664.94858203421,4030.35720851111,2311.35075641037,757844.325402235,414134.369969427,218558.914956888,19.0317144089562,10.0071913774149,5.73897750573726,1881.69256625015,1028.27657248281,542.671722644084
"29",1987,9832.31600627118,5178.44896235611,2959.23025118865,767676.641408507,419312.818931783,221518.145208077,24.4131879303879,12.857850340173,7.34763246070196,1906.10575418054,1041.13442282299,550.019355104786
"30",1988,14442.2530794009,7617.47656097474,4339.18654235042,782118.894487908,426930.295492758,225857.331750427,35.8594494258278,18.9138435664384,10.7740003937877,1941.96520360637,1060.04826638943,560.793355498574
"31",1989,25419.8476656955,13400.526178961,7642.12310575956,807538.742153603,440330.821671719,233499.454856187,63.1163113379029,33.2728894966758,18.9750398023286,2005.08151494427,1093.3211558861,579.768395300903
"32",1990,45422.8959099743,23922.5716732541,13671.321412531,852961.638063577,464253.393344973,247170.776268718,112.782959120249,59.3986439883367,33.9452615932991,2117.86447406452,1152.71979987444,613.713656894202
"33",1991,17820.135601596,9355.65029047477,5383.92170572059,870781.773665173,473609.043635448,252554.697974438,44.246576199268,23.229648905372,13.3680297012848,2162.11105026379,1175.94944877981,627.081686595487
"34",1992,26574.2053483907,13954.9827019673,8026.34072048041,897355.979013564,487564.026337415,260581.038694919,65.9825283134915,34.6495795142413,19.9290344489981,2228.09357857728,1210.59902829405,647.010721044485
"35",1993,23902.6139920774,12538.4931373234,7228.79370883779,921258.593005642,500102.519474739,267809.832403757,59.3490899848944,31.1325011452152,17.9487619408594,2287.44266856217,1241.73152943927,664.959482985344
"36",1994,11639.2534844824,6087.57021887552,3532.54388573299,932897.846490124,506190.089693614,271342.37628949,28.8997304912552,15.115156561084,8.77114381797096,2316.34239905343,1256.84668600035,673.730626803315
"37",1995,6906.52260466983,3604.79406633434,2101.3009649284,939804.369094794,509794.883759949,273443.677254418,17.1485776276653,8.95053768976069,5.21743354489248,2333.49097668109,1265.79722369011,678.948060348208
"38",1996,21781.5429555584,11415.5124243392,6594.58649706676,961585.912050352,521210.396184288,280038.263751485,54.0825682625236,28.3441917407171,16.3740546350834,2387.57354494362,1294.14141543083,695.322114983291
"39",1997,43700.7147735213,22879.0497620803,13247.2796541026,1005286.62682387,544089.445946368,293285.543405587,108.506862653498,56.8076271301811,32.8923854314423,2496.08040759711,1350.94904256101,728.214500414733
"40",1998,36361.6897425858,19001.0943079789,11047.2537739003,1041648.31656646,563090.540254347,304332.797179488,90.2844014152939,47.1788422918716,27.4298224675548,2586.36480901241,1398.12788485288,755.644322882288
"41",1999,8700.45676694677,4529.97360434881,2654.91395205653,1050348.77333341,567620.513858696,306987.711131544,21.6028335537844,11.2477158842462,6.59202910171167,2607.96764256619,1409.37560073713,762.236351984
"42",2000,17411.1352382883,9070.9264797394,5308.99631048374,1067759.90857169,576691.440338435,312296.707442028,43.2310471289393,22.5226927929662,13.1819933947311,2651.19868969513,1431.89829353009,775.418345378731
"43",2001,19747.3498625453,10271.8721952661,6032.76525621044,1087507.25843424,586963.312533701,318329.472698238,49.0317604737226,25.5045857090044,14.979078362193,2700.23045016885,1457.4028792391,790.397423740924
"44",2002,33889.7510161522,17647.5125523927,10339.5912843875,1121397.00945039,604610.825086094,328669.063982626,84.1466913740038,43.8179611162469,25.6727290892761,2784.37714154286,1501.22084035534,816.0701528302
"45",2003,33665.8956364395,17528.1015949106,10273.3183992116,1155062.90508683,622138.926681005,338942.382381837,83.5908687732384,43.5214692069044,25.5081765668127,2867.9680103161,1544.74230956225,841.578329397013
"46",2004,42779.1585538536,22246.2287156623,13073.1140162301,1197842.06364069,644385.155396667,352015.496398067,106.218680991638,55.2363616091529,32.4599401717816,2974.18669130773,1599.9786711714,874.038269568794
"47",2005,7919.09389923397,4113.59021102669,2423.2740337013,1205761.15753992,648498.745607694,354438.770431769,19.6627455298506,10.2138550903313,6.01687784992326,2993.84943683759,1610.19252626173,880.055147418718
"48",2006,14900.7465491313,7736.29034702192,4562.41869344852,1220661.90408905,656235.035954716,359001.189125217,36.9978676005737,19.2088527266038,11.3282755465988,3030.84730443816,1629.40137898834,891.383422965316
"49",2007,13940.1056102667,7223.05481056363,4278.5488236556,1234602.00969932,663458.090765279,363279.737948873,34.6126403805404,17.934512520683,10.6234397302348,3065.4599448187,1647.33589150902,902.006862695551
"50",2008,6403.16289247021,3309.19907057447,1971.40168695413,1241005.17259179,666767.289835854,365251.139635827,15.8987586386623,8.2165889254853,4.8948996186858,3081.35870345736,1655.55248043451,906.901762314237
"51",2009,17383.5382395375,9006.06333941497,5336.45344772263,1258388.71083132,675773.353175269,370587.59308355,43.1625250517003,22.3616406020597,13.2501682022755,3124.52122850906,1677.91412103656,920.151930516512
"52",2010,31608.0371477005,16382.0574981629,9698.18390172727,1289996.74797903,692155.410673431,380285.776985277,78.4813008964852,40.6758944824378,24.0801440907025,3203.00252940555,1718.590015519,944.232074607215
"53",2011,36601.5767181037,18939.8114922436,11251.6015145455,1326598.32469713,711095.222165675,391537.378499822,90.8800297302947,47.0266798820697,27.9372084987136,3293.88255913584,1765.61669540107,972.169283105929
"54",2012,8089.65077930313,4178.39995815443,2492.32240388739,1334687.97547643,715273.62212383,394029.70090371,20.086230410045,10.3747747083889,6.18832177387413,3313.96878954589,1775.99147010946,978.357604879803
"55",2013,30077.9156814297,15527.7484974949,9272.44477653212,1364765.89115786,730801.370621324,403302.145680242,74.6820797477177,38.5546845690637,23.0230534453165,3388.6508692936,1814.54615467852,1001.38065832512
"56",2014,9704.7315915883,5012.15891092929,2990.15298217006,1361998.31864071,728873.279049009,402773.637657027,24.0964017031496,12.4449597990383,7.42441217794136,3381.77911416194,1809.75879208034,1000.06839723778
"57",2015,13179.6458669062,6801.73987059666,4064.66307306651,1360748.53684989,727684.7052085,402743.708637065,32.7244538519226,16.8884069235141,10.0923712595476,3378.67596351952,1806.80761796033,999.994084859247
"58",2016,5408.12052664588,2781.83684802608,1674.48507374695,1366156.65737653,730466.542056526,404418.193710812,13.4281142594466,6.90717280844336,4.15766933914047,3392.10407777897,1813.71479076877,1004.15175419839
"59",2017,15553.8135155515,8036.33205096919,4790.05730030358,1381710.47089208,738502.874107496,409208.251011115,38.6194028087764,19.953842462567,11.8934917261662,3430.72348058775,1833.66863323134,1016.04524592455
"60",2018,20120.5413857607,10388.1328511321,6201.93576631675,1401831.01227785,748891.006958628,415410.186777432,49.9583778428628,25.7932555644846,15.3991209496028,3480.68185843061,1859.46188879583,1031.44436687416
"61",2019,16154.1254330552,8328.08393939698,4988.11266260869,1417985.1377109,757219.090898025,420398.299440041,40.1099496595411,20.6782489682865,12.3852540716291,3520.79180809015,1880.14013776411,1043.82962094579
"62",2020,15475.6864614976,7975.71416142931,4780.52401293725,1433460.8241724,765194.805059454,425178.823452978,38.4254169307951,19.8033310338927,11.8698210125805,3559.21722502095,1899.94346879801,1055.69944195837
"63",2021,8411.02877036459,4324.16212811169,2605.82496657241,1441871.85294276,769518.967187566,427784.648419551,20.8841971645177,10.736695465008,6.47014341097802,3580.10142218546,1910.68016426301,1062.16958536934
"64",2022,13007.5455528952,6697.16200361805,4022.80150299482,1454879.39849566,776216.129191184,431807.449922545,32.2971366963157,16.628744894926,9.98843090850827,3612.39855888178,1927.30890915794,1072.15801627785
