"","year1","IBT_ag","IST","IBR","BT_ag","ST","BR","IBT_ag_m2","IST_m2","IBR_m2","BT_m2","ST_m2","BR_m2"
"24",1987,35723.7997758128,23587.9275915406,9086.24983601083,963379.000937519,640604.540513202,257799.53699867,64.0294715885441,42.2777685753844,16.2857193068016,1726.7101695966,1148.18609676717,462.066416041561
"25",1988,41450.6171812872,27367.0137542455,10536.7082014719,1004829.61811881,667971.554267447,268336.245200142,74.2939197899604,49.0512050968097,18.8854450718232,1801.00408938656,1197.23730186398,480.951861113384
"26",1989,50739.8145098105,33492.2234682224,12876.7611731061,1055569.43262862,701463.77773567,281213.006373248,90.9433915751475,60.0297108497307,23.0796337136593,1891.94748096171,1257.26701271371,504.031494827044
"27",1990,83786.5902847027,55265.5234847716,21154.9188905127,1139356.02291332,756729.301220441,302367.925263761,150.174705260991,99.0550358024921,37.9169709425799,2042.1221862227,1356.3220485162,541.948465769623
"28",1991,52612.2179841551,34687.8573826768,13243.0789202836,1191968.24089747,791417.158603118,315611.004184044,94.2993897000728,62.1727025873478,23.7362024978445,2136.42157592277,1418.49475110355,565.684668267468
"29",1992,54346.657080711,35819.6224549494,13648.0579675683,1246314.89797819,827236.781058067,329259.062151613,97.4081076850553,64.2012191503885,24.4620657756818,2233.82968360783,1482.69597025394,590.14673404315
"30",1993,52244.0802292441,34420.7871805968,13085.0718345236,1298558.97820743,861657.568238664,342344.133986136,93.63955882915,61.6940199157523,23.4529988556801,2327.46924243698,1544.38999016969,613.59973289883
"31",1994,20648.1108076543,13598.6250983395,5157.36030062779,1319207.08901508,875256.193337004,347501.494286764,37.0085946235469,24.3734648845199,9.2437830497671,2364.47783706053,1568.76345505421,622.843515948597
"32",1995,23031.3634912878,15164.5084116857,5742.7754006888,1342238.45250637,890420.701748689,353244.269687453,41.280212171307,27.1800722933644,10.2930504779828,2405.75804923183,1595.94352734757,633.13656642658
"33",1996,58728.9101066663,38671.4916883103,14651.020141674,1400967.36261304,929092.193437,367895.289829127,105.262628967229,69.3127605093051,26.2597227560225,2511.02067819906,1665.25628785688,659.396289182602
"34",1997,67076.4443175394,44157.1798583033,16704.0606685525,1468043.80693058,973249.373295303,384599.350497679,120.224312997027,79.1450212718345,29.9394852927865,2631.24499119609,1744.40130912871,689.335774475389
"35",1998,62787.6234378467,41311.1331735915,15575.8085179195,1530831.43036842,1014560.50646889,400175.159015599,112.537254610518,74.0439159447969,27.9172651068873,2743.78224580661,1818.44522507351,717.253039582276
"36",1999,20653.6656928037,13581.8734889341,5104.44044897474,1551485.09606123,1028142.37995783,405279.599464573,37.0185509093586,24.3434401753563,9.14893227355759,2780.80079671597,1842.78866524887,726.401971855834
"37",2000,57315.466159611,37694.169727785,14174.5314067886,1608800.56222084,1065836.54968561,419454.130871362,102.729245911173,67.561059707682,25.4056892516342,2883.53004262714,1910.34972495655,751.807661107468
"38",2001,43173.0401706786,28386.1499649559,10658.2600584399,1651973.60239152,1094222.69965057,430112.390929802,77.3811007324918,50.8778515750133,19.1033082672591,2960.91114335963,1961.22757653156,770.910969374727
"39",2002,51743.4222911828,34012.3555810833,12750.9717831343,1703717.0246827,1128235.05523165,442863.362712936,92.7422057082096,60.9619684637502,22.8541753855452,3053.65334906784,2022.18954499531,793.765144760272
"40",2003,53393.3886916442,35095.2030015413,13152.8054278246,1757110.41337434,1163330.25823319,456016.168140761,95.6995192477375,62.9028075843942,23.5744010081688,3149.35286831558,2085.09235257971,817.339545768441
"41",2004,55158.2871865378,36246.5051124316,13564.384034333,1812268.70056088,1199576.76334563,469580.552175094,98.8628310663187,64.9663413143361,24.3120929910279,3248.2156993819,2150.05869389404,841.651638759469
"42",2005,13721.6642695484,9013.36054161771,3364.81586895177,1825990.36483043,1208590.12388724,472945.368044046,24.5939938642655,16.1550763451418,6.03092009903158,3272.80969324616,2166.21377023918,847.6825588585
"43",2006,34229.9788610727,22486.620902879,8398.96341819355,1860220.3436915,1231076.74479012,481344.331462239,61.3520250565688,40.3038440271992,15.0538630530159,3334.16171830273,2206.51761426638,862.736421911516
"44",2007,42612.1233906612,27994.3667735817,10459.0253082614,1902832.46708216,1259071.1115637,491803.3567705,76.3757428127001,50.1756398596192,18.7462103141839,3410.53746111543,2256.693254126,881.4826322257
"45",2008,21786.690052006,14308.2937380971,5335.20691831941,1924619.15713417,1273379.4053018,497138.56368882,39.0493245524747,25.6454378630888,9.56254603203849,3449.58678566791,2282.33869198909,891.045178257739
"46",2009,68395.7672655498,44916.9559712958,16745.0983204129,1993014.92439972,1318296.3612731,513883.662009233,122.588998493695,80.5068042665272,30.0130390351193,3572.1757841616,2362.84549625562,921.058217292858
"47",2010,100440.950207302,65946.4722832937,24550.7190350847,2093455.87460702,1384242.83355639,538434.381044318,180.025109534375,118.199010181631,44.0034256378182,3752.20089369598,2481.04450643725,965.061642930676
"48",2011,102956.34103643,67557.945075423,25060.5400058201,2196412.21564345,1451800.77863181,563494.921050138,184.533564587827,121.087329789481,44.9172020996111,3936.7344582838,2602.13183622673,1009.97884503029
"49",2012,21843.1120474119,14327.539587457,5302.4943084631,2218255.32769086,1466128.31821927,568797.415358601,39.1504523881048,25.6799331175836,9.50391365987969,3975.88491067191,2627.81176934431,1019.48275869017
"50",2013,47653.6909259478,31254.482511301,11560.3898097926,2265909.01861681,1497382.80073057,580357.805168393,85.4119849618604,56.0189009156561,20.7202384831351,4061.29689563377,2683.83067025997,1040.2029971733
"51",2014,26310.3065118734,17257.2229961289,6385.72548956402,2292219.32512869,1514640.0237267,586743.530657957,47.1572182651322,30.9309445373148,11.4454406130423,4108.4541138989,2714.76161479728,1051.64843778634
"52",2015,33958.3530352632,22273.3184773523,8241.07805301105,2326177.67816395,1536913.34220405,594984.608710968,60.8651771231035,39.9215319080869,14.7708775764529,4169.319291022,2754.68314670537,1066.4193153628
"53",2016,15237.9225066537,9993.72541803711,3695.72258346284,2341415.6006706,1546907.06762209,598680.331294431,27.3116558801455,17.9122311101733,6.62401999904811,4196.63094690215,2772.59537781555,1073.04333536185
"54",2017,34235.1292373544,22452.0085275849,8300.7795215403,2375650.72990796,1569359.07614968,606981.110815972,61.3612563218281,40.2418066147622,14.8778833683053,4257.99220322398,2812.83718443031,1087.92121873015
"55",2018,38747.6518858111,25407.1416393555,9383.78602226532,2414398.38179377,1594766.21778903,616364.896838237,69.449266066739,45.538432752181,16.8190076161052,4327.44146929072,2858.37561718249,1104.74022634626
"56",2019,24624.6894505759,16143.7040509239,5955.9604913953,2411671.18758828,1592730.20643271,615025.454719837,44.1360063444285,28.9351313787834,10.6751522922959,4322.55338893553,2854.726376841,1102.33948030012
"57",2020,56707.03359103,37178.269590161,13720.085542463,2468378.22117931,1629908.47602287,628745.5402623,101.638723175406,66.6363872648898,24.5911642363508,4424.19211211094,2921.36276410589,1126.93064453647
"58",2021,49213.1474210486,32255.3758537325,11881.6034613113,2517591.36860036,1662163.85187661,640627.143723611,88.2070732775841,57.8128498302329,21.2959650436589,4512.39918538852,2979.17561393612,1148.22660958013
