"","year1","IBT_ag","IST","IBR","BT_ag","ST","BR","IBT_ag_m2","IST_m2","IBR_m2","BT_m2","ST_m2","BR_m2"
"11",1979,10286.1261558357,5253.96484189256,2084.91438345906,39337.9547423002,18751.5494027509,7574.22100038523,40.3285127755835,20.5990656772687,8.17426260143856,154.231164031576,73.5186491195999,29.6960258654646
"12",1980,9384.28714467519,4827.30520884644,1911.8629080974,49554.7797570234,23900.2277534088,9623.59035305067,36.7926990462844,18.9262737824926,7.49578476350175,194.28796985817,93.704921142336,37.730928108421
"13",1981,18600.7644551723,9767.76634999578,3847.79503418387,68302.1676560829,33714.9906076293,13492.5367764134,72.9274710033041,38.2961947060346,15.0859370032006,267.790303092447,132.185373662471,52.8997927420821
"14",1982,28674.7076856582,15595.2243708618,6088.01569927656,101739.395908497,51450.0934951917,20459.8068369858,112.424084414045,61.1437382499511,23.8691043825994,398.886662045089,201.718870777084,80.2161638804356
"15",1983,35864.4922854838,20285.5821753454,7836.76242154693,142327.634878986,74054.738136927,29227.1874470011,140.612861772493,79.5330863655055,30.7253643061012,558.019778736561,290.34423725721,114.59017559123
"16",1984,38549.8665233442,22265.7791778998,8552.72842911853,180895.767533524,96325.0509489604,37782.1016170338,151.141329693075,87.2967866065706,33.5324312082365,709.232723913837,377.658798750002,148.131176369687
"17",1985,50101.1950855988,29502.0920548981,11273.536441883,231902.325635737,126190.01862169,49209.4236994868,196.430284391881,115.667986015065,44.1998232896014,909.212638499719,494.749500544357,192.933942504482
"18",1986,57001.1463552647,34297.9115448852,13031.023761954,288903.471991002,160487.930166575,62240.4474614408,223.482720723488,134.470814664178,51.0903522182398,1132.69535922321,629.220315208535,244.024294722722
"19",1987,75648.1903990743,46177.4857257078,17480.8207673142,364551.662390076,206665.415892283,79721.268228755,296.591638751001,181.046712321042,68.5365406725406,1429.28699797421,810.267027529577,312.560835395263
"20",1988,75858.0635606931,47611.7521587442,17893.3150672869,440409.725950769,254277.168051027,97614.5832960419,297.414482293007,186.669998608998,70.1537949618889,1726.70148026722,996.937026138575,382.714630357152
"21",1989,83206.7585733047,53151.0110582459,19882.8801252849,523616.484524074,307428.179109273,117497.463421327,326.226295040593,208.387608320511,77.9542242628467,2052.92777530781,1205.32463445909,460.668854619998
"22",1990,85136.5691869233,55405.2660270318,20624.8754398471,608753.053710997,362833.445136305,138122.338861174,333.792446846112,217.225799582294,80.8633435045709,2386.72022215392,1422.55043404138,541.532198124569
"23",1991,85064.0877777275,56477.5134589626,20911.7521599204,693817.141488725,419310.958595268,159034.091021094,333.508271113434,221.429728603004,81.988092637064,2720.22849326735,1643.98016264438,623.520290761633
"24",1992,97900.4628083942,66037.9879865719,24348.6749821688,791717.604297119,485348.94658184,183382.766003263,383.835469766615,258.913200347962,95.4631350238526,3104.06396303397,1902.89336299235,718.983425785486
"25",1993,102980.81804481,70529.9706934949,25898.8187326851,894698.422341928,555878.917275335,209281.584735948,403.753869361593,276.524785043631,101.54073810781,3507.81783239556,2179.41814803598,820.524163893296
"26",1994,91370.8951718236,63486.9053144752,23223.4914439713,986069.317513752,619365.82258981,232505.076179919,358.235185669275,248.911245425908,91.051660965727,3866.05301806484,2428.32939346189,911.575824859023
"27",1995,17827.8466918497,12523.9328640274,4567.38188609681,1003897.1642056,631889.755453837,237072.458066016,69.8971150247371,49.1022158250444,17.9072000434219,3935.95013308958,2477.43160928693,929.483024902445
"28",1996,86189.4112757442,60714.7341668045,22127.5339001506,1090086.57548135,692604.489620642,259199.991966167,337.920293907913,238.042475409752,86.7547724055576,4273.87042699749,2715.47408469668,1016.237797308
"29",1997,105429.107213274,74568.3477848155,27148.3178653988,1195515.68269462,767172.837405457,286348.309831566,413.3528048124,292.357931521963,106.439612666931,4687.22323180989,3007.83201621865,1122.67740997493
"30",1998,98560.9971623753,70214.8486988948,25512.7613959949,1294076.679857,837387.686104352,311861.071227561,386.425207412223,275.2892954927,100.027134444104,5073.64843922211,3283.12131171135,1222.70454441904
"31",1999,62645.4137838416,44854.0866298547,16273.4831703438,1356722.09364084,882241.772734207,328134.554397904,245.612034291457,175.858100346453,63.8029676085704,5319.26047351357,3458.9794120578,1286.50751202761
