"","year1","IBT_ag","IST","IBR","BT_ag","ST","BR","IBT_ag_m2","IST_m2","IBR_m2","BT_m2","ST_m2","BR_m2"
"20",2002,78451.5192754544,64516.8036149025,22237.8557579596,1593260.75244841,1275681.89990944,473826.328321462,307.102869291661,252.55464381889,87.0513327624008,6236.90851529227,4993.72829721859,1854.81971945674
"21",2003,104610.302596398,86161.4074661377,29574.6295614756,1697871.05504481,1361843.30737558,503400.957882938,409.502892761369,337.283658741554,115.771545031236,6646.41140805363,5331.01195596014,1970.59126448798
"22",2004,100454.94544332,82921.5271333728,28291.6856671749,1798326.00048813,1444764.83450895,531692.643550113,393.236514284218,324.600965588599,110.749389249949,7039.64792233785,5655.61292154874,2081.34065373793
"23",2005,12643.5585854131,10447.6636614567,3554.3749378588,1810969.55907354,1455212.49817041,535247.018487972,49.493918734757,40.8979649783715,13.9137999115376,7089.14184107261,5696.51088652711,2095.25445364947
"24",2006,41096.6666424928,33958.886723688,11553.7499181408,1852066.22571603,1489171.38489409,546800.768406112,160.875204977467,132.933965423637,45.2278016246076,7250.01704605008,5829.44485195075,2140.48225527407
"25",2007,22754.6627957261,18821.5860883004,6385.99899869716,1874820.88851176,1507992.97098239,553186.76740481,89.0744028779833,73.6781536638201,24.9983510058953,7339.09144892806,5903.12300561457,2165.48060627997
"26",2008,30578.4085004697,25345.2492670423,8550.69067748248,1905399.29701223,1533338.22024944,561737.458082292,119.700893948206,99.2153988183677,33.4721579101645,7458.79234287627,6002.33840443294,2198.95276419013
"27",2009,48668.8509160338,40363.8331790041,13595.2126975738,1954068.14792826,1573702.05342844,575332.670779866,190.516944725612,158.006487310444,53.2192220955707,7649.30928760188,6160.34489174338,2252.1719862857
"28",2010,84129.0079662363,69839.2685067355,23462.2630932872,2038197.1558945,1643541.32193518,598794.933873153,329.327716986301,273.389730954002,91.8443439027025,7978.63700458818,6433.73462269739,2344.01633018841
"29",2011,100952.060173614,83857.5710536213,28123.7525665972,2139149.21606811,1727398.8929888,626918.68643975,395.182497758477,328.265161978245,110.092005715344,8373.81950234665,6761.99978467563,2454.10833590375
"30",2012,31940.6897051554,26558.5758151567,8882.94318943251,2171089.90577327,1753957.46880395,635801.629629183,125.03362007773,103.965033596062,34.772778990439,8498.85312242438,6865.96481827169,2488.88111489419
"31",2013,87358.4149048259,72639.7027652459,24294.5434733824,2258448.32067809,1826597.1715692,660096.173102565,341.969411450739,284.352187819007,95.10235209863,8840.82253387512,7150.3170060907,2583.98346699282
"32",2014,39000.7341241743,32467.2765698676,10824.211850705,2297449.05480227,1859064.44813907,670920.38495327,152.670559660691,127.094973874035,42.3719839701351,8993.49309353581,7277.41197996474,2626.35545096295
"33",2015,48076.7625654548,40054.3957625644,13325.4336597954,2345525.81736772,1899118.84390163,684245.818613066,188.199181691623,156.795177200296,52.1631569314835,9181.69227522744,7434.20715716503,2678.51860789444
"34",2016,29388.5674715144,24507.5233064034,8132.30398080408,2374914.38483924,1923626.36720804,692378.12259387,115.043194551587,95.9360735921852,31.8343597360813,9296.73546977902,7530.14323075722,2710.35296763052
"35",2017,34327.4953811153,28649.2732239529,9486.01888021902,2409241.88022035,1952275.64043199,701864.141474089,134.376904673089,112.149185783193,37.1335525834947,9431.11237445211,7642.29241654041,2747.48652021401
"36",2018,63674.2106797123,53195.9875107066,17564.214822811,2447093.02044058,1985514.92117043,711269.391696067,249.25626654804,208.238674664554,68.7561033713217,9579.28278434281,7772.40944400197,2784.30389935787
"37",2019,27157.4471464873,22688.6409079219,7491.01654145654,2474250.46758706,2008203.56207835,718760.408237523,106.30934898838,88.8159564977479,29.3240041115733,9685.59213333119,7861.22540049971,2813.62790346944
"38",2020,43022.0722164208,35956.6133840968,11859.3394655694,2517272.53980348,2044160.17546245,730619.747703093,168.412313012651,140.754178405337,46.4240490358446,9854.00444634384,8001.97957890505,2860.05195250528
