"","year1","IBT_ag","IST","IBR","BT_ag","ST","BR","IBT_ag_m2","IST_m2","IBR_m2","BT_m2","ST_m2","BR_m2"
"33",2009,23744.5208889684,12448.3764791384,7185.14475402058,853528.203425725,464184.916184822,247562.063836679,77.7334940967955,40.7528037344129,23.5223279481191,2794.23324112077,1519.62280522738,810.454938965713
"34",2010,40825.9969334709,21384.1506806116,12367.7563752738,894354.200359196,485569.066865434,259929.820211953,133.653881940324,70.0062451657464,40.4888741147272,2927.88712306109,1589.62905039313,850.943813080441
"35",2011,32266.9741990436,16871.4820555074,9795.36405976845,926621.174558239,502440.548920942,269725.184271721,105.633828543077,55.2329211820519,32.0675189815992,3033.52095160417,1644.86197157518,883.01133206204
"36",2012,4584.0833439082,2394.5998784724,1393.16731250522,931205.257902147,504835.148799414,271118.351584227,15.007117524888,7.83930812450721,4.56087379353216,3048.52806912906,1652.70127969969,887.572205855572
"37",2013,12932.522426166,6751.98967319085,3932.96464938546,944137.780328313,511587.138472605,275051.316233612,42.3377738540979,22.1042888949783,12.8755212954391,3090.86584298316,1674.80556859467,900.447727151011
"38",2014,6700.38239910775,3495.58597842809,2039.53191918386,950838.162727421,515082.724451033,277090.848152796,21.9353398665246,11.4436552874488,6.6769063541628,3112.80118284968,1686.24922388212,907.124633505174
"39",2015,10398.5254288396,5420.76799045644,3168.09396218974,961236.688156261,520503.492441489,280258.942114986,34.0421151817648,17.746209264724,10.3715301083369,3146.84329803145,1703.99543314684,917.496163613511
"40",2016,3680.28544141904,1918.28296674203,1121.37659531556,964916.97359768,522421.775408231,281380.318710301,12.0483141341454,6.27996826587909,3.67110043448992,3158.89161216559,1710.27540141272,921.167264048001
"41",2017,14079.5060474148,7329.91860273627,4296.26614230954,950074.829269553,513546.152401586,277583.510840183,46.0927051482851,23.9962805356291,14.0648775510412,3110.3022241586,1681.21887962318,908.737485256566
"42",2018,13242.0406845395,6889.00456369938,4044.2486138434,942730.023755971,509169.644256076,275702.302738693,43.3510575426858,22.5528406359177,13.2398365593566,3086.25720768082,1666.89131025742,902.578890626006
