"","year1","IBT_ag","IST","IBR","BT_ag","ST","BR","IBT_ag_m2","IST_m2","IBR_m2","BT_m2","ST_m2","BR_m2"
"1",1980,0.363356071559673,0.286555903129144,0.0675198325910385,0.363356071559673,0.286555903129144,0.0675198325910385,0.00152216401534616,0.00120043427995002,0.000282852737401959,0.00152216401534616,0.00120043427995002,0.000282852737401959
"2",1981,10.222248193281,7.56039136774362,2.05202445772921,10.5856042648407,7.84694727087277,2.11954429032025,0.0428228384596961,0.0316718408819078,0.00859629997307658,0.0443450024750422,0.0328722751618579,0.00887915271047853
"3",1982,28.2697638381275,19.923175541502,6.00816674746718,38.8553681029682,27.7701228123747,8.12771103778744,0.118427131414164,0.0834617700222429,0.0251692924297042,0.162772133889207,0.116334045184101,0.0340484451401827
"4",1983,193.219585077619,126.164779267961,45.1199852474169,455.543527795152,296.157923295,106.927845326881,0.809431636033544,0.528526979558791,0.189015743212339,1.90835387023317,1.24065887151486,0.447939999176119
"5",1984,358.320683649561,228.079889505075,86.2000418221052,813.864211444713,524.237812800074,193.127887148986,1.50106986863992,0.95546772877232,0.361107497721816,3.4094237388731,2.19612660028718,0.809047496897935
"6",1985,718.283082821419,458.806547974008,171.976020644822,1548.16824059913,994.178547429885,368.56750752857,3.00901717923575,1.9220232493529,0.720438519175772,6.48555554728017,4.16479296253719,1.54399565907262
"7",1986,818.228776616369,516.215488841381,198.827937904107,2405.5951637004,1536.83400242479,576.178391389743,3.4277076883291,2.16251964059897,0.832926035951513,10.0774713298665,6.43807438254751,2.41371503723303
"8",1987,1470.56528347125,921.492971732824,360.217255616495,3877.24592743025,2459.15998314988,936.604185427271,6.16046278546815,3.86029999703953,1.50901495013585,16.2424813876064,10.3018640042603,3.92360359236728
"9",1988,2443.54452372798,1511.44190488227,607.519418391372,6604.23859400551,4156.24380355637,1609.91493737357,10.2364480327778,6.33170231344328,2.54500824309883,27.6663447328816,17.4112537314241,6.7442235791452
"10",1989,7612.89444467991,4614.68292404919,1938.30674617443,14786.993835602,9123.38999796491,3689.92627555144,31.8917857257199,19.3317377608936,8.11991600158215,61.9453799549413,38.2195236019074,15.457765634177
"11",1990,18238.0438038443,10805.8209205222,4771.04536353791,33190.2568669923,20035.427775924,8500.1832143041,76.4024497219929,45.2675297013508,19.9867681769806,139.039962773085,83.9320148461313,35.6087981607823
