"","year1","IBT_ag","IST","IBR","BT_ag","ST","BR","IBT_ag_m2","IST_m2","IBR_m2","BT_m2","ST_m2","BR_m2"
"32",1994,28074.8794379107,19841.8563109176,7225.86996182124,1273966.87010086,810569.345915977,303263.528931224,56.1374216842424,39.6749933401323,14.4485645959535,2547.3739097178,1620.78249620409,606.393792098525
"33",1995,7925.86363927682,5597.9912413677,2038.85809997379,1281892.73374014,816167.337157345,305302.387031198,15.8482443464768,11.1935225081323,4.07682024657269,2563.22215406427,1631.97601871222,610.470612345098
"34",1996,33438.9339803899,23671.546974158,8617.00884824456,1315331.66772053,839838.884131503,313919.395879443,66.863173595462,47.3326917519098,17.2302310483849,2630.08532765974,1679.30871046413,627.700843393483
"35",1997,31974.5433928339,22782.4014874662,8278.56840825474,1347306.21111336,862621.285618969,322197.964287697,63.9350359304056,45.5547915035599,16.5534988922691,2694.02036359014,1724.86350196769,644.254342285752
"36",1998,64047.1671756639,45905.9803995923,16654.7917409256,1411353.37828902,908527.266018562,338852.756028623,128.066189540473,91.7917879298383,33.3022647200068,2822.08655313062,1816.65528989753,677.556607005759
"37",1999,36810.2778075408,26602.714096087,9629.94585758069,1448163.65609657,935129.980114649,348482.701886204,73.6043797504482,53.1937379271793,19.2556599432244,2895.69093288106,1869.84902782471,696.812266948983
"38",2000,74155.9150757328,53764.3352131877,19446.1739474674,1522319.5711723,988894.315327836,367928.875833671,148.279243164475,107.50504429095,38.8838024914184,3043.97017604554,1977.35407211566,735.696069440402
"39",2001,77588.2292245958,56415.4469495944,20389.2199945607,1599907.80039689,1045309.76227743,388318.095828232,155.14236317016,112.80610276238,40.7694801745735,3199.1125392157,2090.16017487804,776.465549614975
"40",2002,58634.3606794388,42814.7007086872,15456.206184089,1658542.16107633,1088124.46298612,403774.302012321,117.242955145263,85.6105869762935,30.9056203113431,3316.35549436096,2175.77076185433,807.371169926318
"41",2003,62919.434579352,46093.051814093,16625.3687930453,1721461.59565568,1134217.51480021,420399.670805366,125.811219917319,92.1658485524003,33.2434317538314,3442.16671427828,2267.93661040673,840.61460168015
"42",2004,70120.2756699251,51614.642040068,18593.146023108,1791581.87132561,1185832.15684028,438992.816828474,140.209737769433,103.206602603318,37.1781214962748,3582.37645204771,2371.14321301005,877.792723176424
"43",2005,34133.0784123446,25244.7503668592,9082.21506879864,1825714.94973795,1211076.90720714,448075.031897273,68.2511574253691,50.4784072106874,18.1604390598257,3650.62760947308,2421.62162022074,895.95316223625
"44",2006,39650.829050303,29363.1502309239,10560.3546657535,1865365.77878826,1240440.05743806,458635.386563026,79.284233987518,58.7133971540859,21.1160687018316,3729.9118434606,2480.33501737482,917.069230938082
"45",2007,35688.8376054592,26390.3046971869,9494.87205827545,1901054.61639372,1266830.36213525,468130.258621302,71.3619921506315,52.7690124703123,18.9855717012834,3801.27383561123,2533.10402984514,936.054802639365
"46",2008,46072.9314728455,34280.5585823576,12313.3244878802,1947127.54786656,1301110.92071761,480443.583109182,92.125616711564,68.5460529568848,24.6212380231144,3893.3994523228,2601.65008280202,960.676040662479
"47",2009,42106.9054701404,31392.7715715778,11269.8055908283,1989234.4533367,1332503.69228918,491713.38870001,84.1953075318964,62.7717479410095,22.5346587917118,3977.59475985469,2664.42183074303,983.210699454191
"48",2010,53124.2227458892,39751.9848699461,14256.7583880598,2042358.67608259,1372255.67715913,505970.14708807,106.225100646613,79.4865011750113,28.5072518031953,4083.81986050131,2743.90833191804,1011.71795125739
"49",2011,74282.1573341903,55789.8447322113,19988.6056907859,2116640.83341678,1428045.52189134,525958.752778856,148.531672205642,111.555173241507,39.9684276124963,4232.35153270695,2855.46350515955,1051.68637886988
"50",2012,34937.4494953017,26421.3900464316,9448.59328823952,2151578.28291208,1454466.91193777,535407.346067096,69.8595461194127,52.8311695086929,18.8930344978991,4302.21107882636,2908.29467466824,1070.57941336778
"51",2013,82947.5441426859,62692.9377981415,22423.5584095909,2234525.82705477,1517159.84973591,557830.904476686,165.858637915376,125.358325886373,44.837263037384,4468.06971674174,3033.65300055462,1115.41667640517
"52",2014,51234.0484455029,39036.3074789239,13932.0843221597,2285759.87550027,1556196.15721484,571762.988798846,102.445582661784,78.0554608893871,27.8580463457801,4570.51529940352,3111.708461444,1143.27472275095
"53",2015,45994.1110644784,35003.1125529447,12496.5214468612,2331753.98656475,1591199.26976778,584259.510245707,91.9680105315761,69.9908433798029,24.987551437223,4662.4833099351,3181.69930482381,1168.26227418817
"54",2016,35663.4101957026,27268.1287122409,9722.70221580149,2367417.39676045,1618467.39848002,593982.212461509,71.311148504909,54.5242747504807,19.4411318989224,4733.79445844001,3236.22357957429,1187.70340608709
"55",2017,43169.1387877564,33052.791118353,11781.4398921914,2410586.53554821,1651520.18959838,605763.6523537,86.3193073805846,66.0910575575475,23.55770256247,4820.11376582059,3302.31463713183,1211.26110864956
"56",2018,47152.5321360181,36179.4214321162,12888.3605693666,2457739.06768423,1687699.61103049,618652.012923067,94.2843436194798,72.3429442223731,25.7710574929166,4914.39810944007,3374.65758135421,1237.03216614248
