"","year1","IBT_ag","IST","IBR","BT_ag","ST","BR","IBT_ag_m2","IST_m2","IBR_m2","BT_m2","ST_m2","BR_m2"
"12",1963,85272.7625881917,67910.7186043005,25551.9346377449,576090.453729813,448555.130569685,179792.948544707,200.937913892177,160.02575398157,60.2109312068742,1357.50749092883,1056.98149639621,423.666583755077
"13",1964,40771.1822708703,32579.541047582,12146.567605502,616861.636000683,481134.671617267,191939.516150209,96.0737762418976,76.7708798796699,28.6223394378201,1453.58126717073,1133.75237627588,452.288923192897
"14",1965,23915.6917774582,19174.9040431614,7083.14442912656,640777.327778141,500309.575660429,199022.660579335,56.3552659629231,45.1840083582452,16.6908192274607,1509.93653313365,1178.93638463412,468.979742420358
"15",1966,58227.3507520751,46731.8121156669,17215.8727708814,699004.678530216,547041.387776096,216238.533350217,137.207732416192,110.119486620498,40.5677200481959,1647.14426554985,1289.05587125462,509.547462468553
"16",1967,36243.390406865,29169.1461416729,10664.135051356,735248.068937081,576210.533917769,226902.668401573,85.4044250437321,68.7345782853226,25.1291149206962,1732.54869059358,1357.79044953995,534.67657738925
"17",1968,33985.5734510375,27357.4668820497,9996.12629166549,769233.642388119,603568.000799818,236898.794693238,80.0840740279532,64.4655122902586,23.5550098658132,1812.63276462153,1422.2559618302,558.231587255063
"18",1969,62920.6549502655,50726.5092112783,18457.7217855544,832154.297338384,654294.510011097,255356.516478793,148.267099161469,119.53264595368,43.4940301946436,1960.899863783,1541.78860778388,601.725617449707
"19",1970,48539.4822822887,39217.7333300083,14185.4425381671,880693.779620673,693512.243341105,269541.95901696,114.379105533518,92.4132077316187,33.426772450449,2075.27896931652,1634.2018155155,635.152389900155
"20",1971,49156.0142554198,39799.8615116223,14313.4375630817,929849.793876093,733312.104852727,283855.396580042,115.831909978556,93.7849426078095,33.7283816925362,2191.11087929507,1727.98675812331,668.880771592692
"21",1972,40160.6491627186,32575.0324061547,11657.9141883067,970010.443038811,765887.137258882,295513.310768348,94.6351076050366,76.7602556548248,27.4708697857614,2285.74598690011,1804.74701377814,696.351641378453
"22",1973,28621.0919845616,23235.4214069742,8295.43983152248,998631.535023373,789122.558665856,303808.750599871,67.4431359104377,54.7522674792472,19.5474888343188,2353.18912281055,1859.49928125738,715.899130212772
"23",1974,21813.8010334396,17732.6386674778,6307.96311589522,1020445.33605681,806855.197333334,310116.713715766,51.4023416232716,41.7854343344584,14.8641712892307,2404.59146443382,1901.28471559184,730.763301502002
"24",1975,22351.4439667426,18186.8801909944,6452.78091846936,1042796.78002356,825042.077524328,316569.494634235,52.6692508467771,42.8558153256245,15.205421956624,2457.2607152806,1944.14053091747,745.968723458627
"25",1976,24758.2109415154,20163.1853252646,7136.56531005481,1067554.99096507,845205.262849593,323706.05994429,58.3405897416002,47.5128080023183,16.8167009280906,2515.6013050222,1991.65333891979,762.785424386717
"26",1977,40558.0001524267,33069.7364618611,11667.3584398831,1108112.9911175,878274.999311454,335373.418384173,95.5714309576708,77.9259831149248,27.4931243504363,2611.17273597987,2069.57932203471,790.278548737153
"27",1978,65244.5785987068,53229.4404236203,18751.0413722379,1173357.5697162,931504.439735074,354124.459756411,153.743224899503,125.430587584262,44.1852125143315,2764.91596087937,2195.00990961897,834.463761251485
"28",1979,60790.2596170275,49664.123795827,17429.9067339226,1234147.82933323,981168.563530901,371554.366490334,143.24700621463,117.0292263077,41.0720726307817,2908.162967094,2312.03913592667,875.535833882267
"29",1980,29566.2848454333,24170.2462165814,8468.06704996367,1263714.11417866,1005338.80974748,380022.433540297,69.6704014044215,56.9551015542293,19.9542699928243,2977.83336849842,2368.9942374809,895.490103875091
"30",1981,10498.5084921822,8593.30949222294,3000.19413467994,1274212.62267085,1013932.11923971,383022.627674977,24.7388302122455,20.2493930111774,7.06969883930573,3002.57219871067,2389.24363049208,902.559802714396
"31",1982,31946.0493735744,26158.1797628772,9123.4686951329,1306158.67204442,1040090.29900258,392146.09637011,75.278111361569,61.6394955814057,21.498667469165,3077.85031007224,2450.88312607349,924.058470183562
"32",1983,8224.59546746865,6749.74900616371,2339.6085675197,1314383.26751189,1046840.04800875,394485.70493763,19.3805501977375,15.905201654416,5.51308589768583,3097.23086026997,2466.7883277279,929.571556081247
"33",1984,34574.1386385442,28340.9288455645,9855.56077499438,1348957.40615043,1075180.97685431,404341.265712624,81.4709771536123,66.7829556255391,23.2237793435717,3178.70183742359,2533.57128335344,952.795335424819
"34",1985,35372.9901407964,29018.9226502578,10069.4169051033,1384330.39629123,1104199.89950457,414410.682617727,83.3534018517237,68.3805895781862,23.7277128781829,3262.05523927531,2601.95187293163,976.523048303002
"35",1986,39948.6992367806,32796.612396408,11357.7930429922,1424279.09552801,1136996.51190098,425768.47566072,94.1356658762251,77.2823898000122,26.7636601795046,3356.19090515153,2679.23426273164,1003.28670848251
"36",1987,22928.2385619065,18836.516565123,6511.02574065072,1447207.33408992,1155833.0284661,432279.50140137,54.0284175862932,44.3866274377672,15.3426708589572,3410.21932273783,2723.62089016941,1018.62937934146
"37",1988,8821.74260847804,7257.31175416604,2499.123568938,1456029.0766984,1163090.34022027,434778.624970308,20.7876759569975,17.1012295143964,5.88896924714753,3431.00699869483,2740.7221196838,1024.51834858861
"38",1989,28619.3765307431,23538.5588134354,8111.10385711505,1484648.45322914,1186628.8990337,442889.728827423,67.4390935913994,55.4665846448722,19.1131170017609,3498.44609228622,2796.18870432867,1043.63146559037
"39",1990,34053.1245585299,28055.7386164278,9622.76436838846,1518701.57778767,1214684.63765013,452512.493195812,80.2432523893506,66.1109294360994,22.675214680188,3578.68934467558,2862.29963376477,1066.30668027056
"40",1991,21927.822329902,18054.9418195928,6202.77726038392,1540629.40011757,1232739.57946972,458715.270456196,51.6710229789006,42.5449139274864,14.616309888522,3630.36036765448,2904.84454769226,1080.92299015908
"41",1992,31120.2691481398,25620.4698657815,8805.20097075222,1571749.66926571,1258360.0493355,467520.471426948,73.3322314487348,60.3724285634954,20.7486970137089,3703.69259910321,2965.21697625576,1101.67168717279
"42",1993,16702.7402749181,13748.976335155,4727.33888792157,1588452.40954063,1272109.02567066,472247.81031487,39.3585675572994,32.3982774696867,11.1395665575852,3743.05116666051,2997.61525372544,1112.81125373038
"43",1994,12697.7488492777,10447.928633371,3596.36112729901,1601150.15838991,1282556.95430403,475844.171442169,29.9211505228513,24.6196431353172,8.47451496338,3772.97231718336,3022.23489686076,1121.28576869376
"44",1995,6644.80696341038,5484.45439150321,1871.74153757695,1607794.96535332,1288041.40869553,477715.912979746,15.657914777453,12.923643972783,4.41059757524649,3788.63023196081,3035.15854083354,1125.696366269
"45",1996,21043.1378293904,17334.1138312684,5948.36541186514,1628838.10318271,1305375.5225268,483664.278391611,49.5863402198346,40.8463449137383,14.0168102996827,3838.21657218065,3076.00488574728,1139.71317656869
"46",1997,39997.8671611459,32993.4915745587,11279.4405746145,1668835.97034385,1338369.01410136,494943.718966225,94.2515258513509,77.7463186108737,26.5790293423386,3932.468098032,3153.75120435816,1166.29220591102
"47",1998,47802.241685885,39470.1200861011,13456.8422992413,1716638.21202974,1377839.13418746,508400.561265467,112.64186162372,93.0079353647343,31.7098887981845,4045.10995965572,3246.75913972289,1198.00209470921
"48",1999,8167.4123684767,6750.11128123587,2295.42892707699,1724805.62439821,1384589.2454687,510695.990192544,19.2458031545718,15.9060553243927,5.40898038359647,4064.35576281029,3262.66519504728,1203.41107509281
"49",2000,28115.9967285068,23212.6014442248,7916.85783437873,1752921.62112672,1407801.84691292,518612.848026922,66.2529224825155,54.6984942042789,18.6553929946359,4130.60868529281,3317.36368925156,1222.06646808744
"50",2001,44435.2888616775,36694.8500759015,12505.9974144785,1797356.9099884,1444496.69698882,531118.845441401,104.707927549871,86.4682508346326,29.469304797148,4235.31661284268,3403.83194008619,1251.53577288459
"51",2002,27666.2168420721,22897.896768855,7756.45453480151,1825023.12683047,1467394.59375768,538875.299976202,65.1930549545067,53.9569197666556,18.2774164471406,4300.50966779719,3457.78885985285,1269.81318933173
"52",2003,46578.5940422549,38500.6251457251,13088.418387877,1871601.72087273,1505895.2189034,551963.718364079,109.758441439041,90.723404115419,30.8417296119384,4410.26810923623,3548.51226396827,1300.65491894367
"53",2004,40576.2775321666,33567.9081324971,11385.0371849759,1912177.99840489,1539463.1270359,563348.755549055,95.6145000273815,79.0998817106723,26.8278586514414,4505.88260926361,3627.61214567894,1327.48277759511
"54",2005,9455.53678494025,7813.17515676,2658.50435614345,1921633.53518983,1547276.30219266,566007.259905199,22.2811572960548,18.4110737030459,6.26453633238691,4528.16376655966,3646.02321938199,1333.7473139275
"55",2006,30529.3284758539,25267.0670735771,8559.57403075929,1952162.86366569,1572543.36926624,574566.833935958,71.9397306979779,59.5396653496173,20.1698983044862,4600.10349725764,3705.5628847316,1353.91721223198
"56",2007,16514.6557150507,13680.0486077111,4623.29995242994,1968677.51938074,1586223.41787395,579190.133888388,38.9153625062609,32.2358552220483,10.8944077750299,4639.0188597639,3737.79873995365,1364.81162000701
"57",2008,24111.2206618748,19982.1386937132,6744.26850532904,1992788.74004261,1606205.55656766,585934.402393717,56.8160129230055,47.0861872226346,15.8922873266591,4695.83487268691,3784.88492717629,1380.70390733367
"58",2009,21925.8172706755,18192.4943819311,6120.25986929879,2014714.55731329,1624398.05094959,592054.662263016,51.6662982296846,42.8690446825818,14.4218647700433,4747.50117091659,3827.75397185887,1395.12577210371
"59",2010,42538.3804494852,35287.0888450328,11878.7695318436,2057252.93776277,1659685.13979463,603933.431794859,100.238026404166,83.1509828535878,27.9912963634313,4847.73919732076,3910.90495471246,1423.11706846715
"60",2011,50848.3863025239,42210.2353284755,14182.1101514293,2105085.54811226,1699658.34248334,617092.987743606,119.819838812488,99.4647807150584,33.4189199683779,4960.45262008225,4005.09836086079,1454.12642760869
"61",2012,10147.5056690426,8428.19539360876,2827.82971265141,2097569.05017216,1694570.6159475,614242.735100805,23.9117223185731,19.8603158718575,6.66353693789173,4942.74064066448,3993.10957187898,1447.41005296892
"62",2013,66511.1135272367,55259.048050082,18523.3961914031,2156280.22811346,1743887.72773324,630239.978725786,156.727705273845,130.213182988734,43.6487862704035,5081.08847014257,4109.32109429992,1485.10617848971
"63",2014,23387.7629093901,19484.0699449668,6482.80847804169,2149525.48758483,1739522.99142334,627577.193985666,55.1112470967189,45.9125311534476,15.2761793121571,5065.17150639578,4099.03596945842,1478.83155580148
"64",2015,18569.2520326623,15458.9947879022,5153.52161920041,2145260.26445828,1737055.32347445,625708.990447207,43.7568416072159,36.4277885372656,12.1438294237199,5055.12087579205,4093.22112266821,1474.42929521615
"65",2016,8745.67276274782,7291.8561908534,2420.96389715188,2154005.93722103,1744347.17966531,628129.954344358,20.6084239233212,17.1826305014626,5.70479271852907,5075.72929971537,4110.40375316967,1480.13408793468
"66",2017,17312.2361111246,14411.3587770767,4805.40235609423,2153348.13197252,1744745.18066001,627345.206379737,40.7947919522417,33.9591245917779,11.323516390682,5074.17923835497,4111.34160820303,1478.28489700717
"67",2018,29012.8590479016,24194.3257628449,8028.03834466118,2182360.99102043,1768939.50642285,635373.244724398,68.3663012219614,57.011842929163,18.9173802825289,5142.54553957693,4168.3534511322,1497.2022772897
"68",2019,13898.1643093352,11597.0658672606,3841.72618328862,2171905.09651907,1761382.38280014,631749.217102765,32.7498260697283,27.3274859627945,9.05269656552522,5117.90712556042,4150.54574079558,1488.66256861748
"69",2020,34961.0953245023,29170.0911182693,9665.0396907058,2176943.23081485,1766882.21895369,632332.071481346,82.3828072255259,68.736805041208,22.7748328327813,5129.77905470376,4163.5056305646,1490.03601471421
"70",2021,16947.4098258888,14158.9618203037,4674.52643261973,2149044.31656674,1745161.46450838,623658.132129418,39.9351102618251,33.364372921639,11.0151185594932,5064.03766837216,4112.32254520495,1469.59662438954
