"","year","tree","Growth","age1","dapcc","dapsc","RWcorr","BAI","BAIserror"
"1",1966,22.8333333333333,4.43416666666667,1.41666666666667,20.925,11.3662885304427,3.7606495000618,1.18301710628483,0.615349677288833
"2",1967,24.8,5.044,1.8,19.85,15.4665865237243,4.32340670272935,1.64503469278128,0.526741925624889
"3",1968,23.8,4.073,1.85,20.09,15.9416124069633,3.61076057186053,1.50601163894894,0.315310737452385
"4",1969,21.9615384615385,4.26096153846154,2.40384615384615,19.8634615384615,19.7471824699557,3.76510650318729,2.01349339353437,0.321300807012813
"5",1970,20.3448275862069,5.01275862068966,3.1551724137931,19.8568965517241,26.9386494452985,4.48763877550869,3.26356927635637,0.397380569961066
"6",1971,20.7058823529412,4.62544117647059,3.69117647058824,20.0073529411765,31.4449395919423,4.20739862520351,3.49824632828086,0.363889556435391
"7",1972,21.2631578947368,4.16328947368421,4.30263157894737,20.3302631578947,36.2083911523808,3.83485271570932,3.70410531058934,0.312028826626512
"8",1973,20.7948717948718,3.93474358974359,5.17948717948718,20.3512820512821,42.519553183488,3.62715716165971,4.2798886726659,0.313939248332873
"9",1974,20.7948717948718,3.73512820512821,6.15384615384615,20.3512820512821,49.3141509166156,3.43379213734709,4.82417690274272,0.316943743032462
"10",1975,20.5,3.161625,7,20.2575,53.8594876994005,2.91783376076798,4.49493811813078,0.277058239595906
"11",1976,20.5,2.88375,8,20.2575,59.1181819422077,2.65391012518364,4.46655865301286,0.218932829249283
"12",1977,20.5,2.319875,9,20.2575,63.363598299557,2.14240911112324,3.9828171726491,0.233372956605896
"13",1978,20.5,2.856875,10,20.2575,68.5698718777464,2.62880889108437,5.3487242260609,0.294470744353605
"14",1979,20.5,2.524125,11,20.2575,73.1803067153289,2.32873318866997,5.10359616393675,0.300524979678804
"15",1980,20.5,2.256,12,20.2575,77.3165378011689,2.09076663742156,4.86787082999739,0.331383819426407
"16",1981,20.5,1.20975,13,20.2575,79.5392132577934,1.12317095685998,2.73827854474882,0.201842919137956
"17",1982,20.5,1.380875,13.85,20.2575,82.07236245978,1.28130883487435,3.22372544702701,0.252378605762091
"18",1983,20.5,1.193375,14.85,20.2575,84.2583293315835,1.10481699706165,2.87971288832721,0.231950440570847
"19",1984,20.5,1.74375,15.85,20.2575,87.4502997087652,1.61332416362025,4.33396540871554,0.295095481207921
"20",1985,20.5,1.68625,16.85,20.2575,90.5479936447033,1.56705325028143,4.43232025946038,0.338308063659969
"21",1986,20.5,1.21425,17.85,20.2575,92.7775657109878,1.12673519723731,3.30211251571821,0.322574436010517
"22",1987,20.5,0.88975,18.85,20.2575,94.4063468771581,0.822918097893724,2.45302926703554,0.256278125033877
"23",1988,20.5,1.025375,19.85,20.2575,96.2793447118316,0.945837518978836,2.83456926146626,0.25847401326015
"24",1989,20.5,1.2285,20.85,20.2575,98.5214470372129,1.13153109536146,3.44492751191734,0.268146470510202
"25",1990,20.5,1.911375,21.85,20.2575,102.009388844362,1.76357137529289,5.61048851785343,0.419173914475276
"26",1991,20.5,1.156625,22.85,20.2575,104.119382798898,1.06636288415324,3.49139850152807,0.247799479867104
"27",1992,20.5,1.161,23.85,20.2575,106.241594452832,1.07284395339549,3.58250497481956,0.249569065771948
"28",1993,20.5,1.080625,24.85,20.2575,108.216731495,0.99770260903404,3.41485031797792,0.248714029918205
"29",1994,20.5,0.411875,25.85,20.2575,108.974233930645,0.382770240894793,1.34225913900248,0.118304032360677
"30",1995,20.5,0.448375,26.85,20.2575,109.802966362453,0.418513633520121,1.49169311928124,0.170039729269566
"31",1996,20.5,1.1565,27.85,20.2575,111.92396153028,1.07161911537159,3.79667569449789,0.275331855053926
"32",1997,20.5,1.289,28.85,20.2575,114.292888070035,1.19742820940116,4.31351403168613,0.306537267641782
"33",1998,20.5,1.153375,29.85,20.2575,116.412640826166,1.07168079399527,3.99501298272269,0.363398990451611
"34",1999,20.5,0.36175,30.85,20.2575,117.081148796066,0.338492921018509,1.30316382474389,0.138233482807016
"35",2000,20.5,1.01775,31.85,20.2575,118.949774969061,0.943850834734699,3.61169688242771,0.317066107531343
"36",2001,20.5,0.75,32.85,20.2575,120.329805055702,0.697323912132418,2.70721621437248,0.244658960748978
"37",2002,20.5,0.882875,33.85,20.2575,121.950707267711,0.818815088742869,3.22511763366045,0.304256770019187
"38",2003,20.5,0.90775,34.825,20.2575,123.610829089277,0.838680531399401,3.31983380578443,0.256174511234018
"39",2004,20.5,0.917375,35.825,20.2575,125.290312988915,0.848775218903314,3.4117452858228,0.256385943617278
"40",2005,20.5,0.221,36.825,20.2575,125.694840031424,0.20423120518114,0.842959238376376,0.0864811281584988
"41",2006,20.5,0.556,37.825,20.2575,126.709446237658,0.511721644013306,2.10199136231675,0.181964184770865
"42",2007,20.5,0.692625,38.825,20.2575,127.976248334275,0.63827571606149,2.6158128474315,0.202910418888427
"43",2008,20.5,0.34475,39.825,20.2575,128.606385492136,0.317705079487594,1.33066898176327,0.13041937675351
"44",2009,20.5,1.08375,40.825,20.2575,130.580935168564,0.996103697414864,4.16464505488094,0.306848206489111
"45",2010,20.5,1.565875,41.825,20.2575,133.425903797142,1.4352390584118,6.07880135482708,0.460512328617006
"46",2011,20.5,1.517,42.825,20.2575,136.202931063251,1.40426330315479,6.16135730207745,0.520495097182289
"47",2012,20.5,0.311125,43.825,20.2575,136.774290911996,0.288888089649843,1.29826620336781,0.128897705373348
"48",2013,20.5,0.671625,44.825,20.2575,138.011629131752,0.625408606352451,2.82565211777679,0.277984993498868
"49",2014,20.5,0.374625,45.675,20.2575,138.698498156303,0.346616266976361,1.55973072558902,0.141860966053459
"50",2015,20.5,0.483625,46.675,20.2575,139.583822757414,0.446846915086418,2.01110032408542,0.16520229462343
"51",2016,20.5,0.215875,47.675,20.2575,139.97741637129,0.19855402133756,0.900480123309292,0.0782898484235428
"52",2017,20.5,0.4835,48.675,20.2575,140.858927974163,0.44417248326404,2.01981120871748,0.166079961661408
"53",2018,20.5,0.539125,49.675,20.2575,141.84253360268,0.496370829564558,2.27829413671463,0.185405402423622
"54",2019,20.8717948717949,0.344487179487179,50.6666666666667,20.3987179487179,143.578494961922,0.319137788149535,1.4811913652118,0.124081667320793
"55",2020,20.8717948717949,0.797692307692308,51.6666666666667,20.3987179487179,145.037184976599,0.736499198229252,3.40810555399333,0.236113256679273
"56",2021,20.8717948717949,0.674871794871795,52.6666666666667,20.3987179487179,146.271623076923,0.623235851615466,2.94018425687141,0.234230764852167
