"","year","tree","Growth","age1","dapcc","dapsc","RWcorr","BAI","BAIserror"
"1",1981,19.1666666666667,0.991666666666667,1.16666666666667,7.44166666666667,1.47749612600639,0.673194727173919,0.0189993464144216,0.00534077954943657
"2",1982,20.7142857142857,0.91,2,7.7,2.53833243002622,0.635953589581797,0.0391963062091415,0.00896165558574445
"3",1983,25.75,1.29416666666667,2.16666666666667,8.77083333333333,4.63180724114224,0.986071724574979,0.12648853553706,0.0405061806688429
"4",1984,25.75,1.115625,2.625,8.290625,5.20386856852768,0.877542133689056,0.163388329865218,0.0581838659919805
"5",1985,25.2857142857143,1.57,3,8.90714285714286,6.75675328812848,1.30358202806796,0.251734844604197,0.0542754188993334
"6",1986,23.9166666666667,1.22333333333333,3.625,9.34583333333333,8.23641693832884,1.03940156909727,0.242217394645844,0.0432757025438935
"7",1987,22.2903225806452,1.50612903225806,3.80645161290323,9.32096774193548,9.02107768953867,1.30927470143702,0.330515499961871,0.0524192356434073
"8",1988,21.3888888888889,1.53611111111111,4.27777777777778,9.28194444444444,11.2491517771848,1.36883752558169,0.455104110368011,0.0620905654241867
"9",1989,21.9,2.96825,4.85,9.2575,15.8923505237443,2.63790919197429,1.20379066750215,0.153595822302292
"10",1990,21.5121951219512,4.53024390243902,5.73170731707317,9.26707317073171,23.7027833676952,4.07651553633427,2.63527982165346,0.271351199965171
"11",1991,21.5121951219512,1.94756097560976,6.73170731707317,9.26707317073171,27.0824152685017,1.74766138985397,1.43328769227206,0.132971775172246
"12",1992,21.5121951219512,2.70878048780488,7.73170731707317,9.26707317073171,31.77016422194,2.42343617306635,2.28280134876434,0.202383235786174
"13",1993,21.5121951219512,1.42219512195122,8.73170731707317,9.26707317073171,34.2252976000649,1.26701723165162,1.35509581839977,0.138376592005537
"14",1994,21.5121951219512,1.21707317073171,9.73170731707317,9.26707317073171,36.3362319829182,1.0877033210034,1.22753620437856,0.122873573623827
"15",1995,21.5121951219512,0.498292682926829,10.7317073170732,9.26707317073171,37.188524499296,0.439233530229076,0.515412408052746,0.0522877186402628
"16",1996,21.5121951219512,2.69317073170732,11.7317073170732,9.26707317073171,41.8426671918937,2.40211464769191,2.97432339865148,0.211970306030621
"17",1997,21.5121951219512,3.19829268292683,12.7317073170732,9.26707317073171,47.3848201776605,2.86125273298594,4.05827528996153,0.320027220106578
"18",1998,21.5121951219512,1.04073170731707,13.7317073170732,9.26707317073171,49.1864536598468,0.932514323586707,1.45474945079258,0.148546937344159
"19",1999,21.5121951219512,0.637073170731707,14.7317073170732,9.26707317073171,50.3086119455685,0.58040517439068,0.933444312077971,0.10326963926082
"20",2000,21.5121951219512,0.521707317073171,15.7317073170732,9.26707317073171,51.2497835173966,0.491520199853004,0.806469928173446,0.101986253300168
"21",2001,21.5121951219512,0.740731707317073,16.7317073170732,9.26707317073171,52.5458922825008,0.669208331271328,1.09052025820635,0.0977805609489411
"22",2002,21.5121951219512,1.06878048780488,17.7317073170732,9.26707317073171,54.4225447272611,0.970728960509267,1.63149190445237,0.128860501132378
"23",2003,21.5121951219512,0.68609756097561,18.7317073170732,9.26707317073171,55.6501404321968,0.635879951776892,1.14930262598793,0.130118595860658
"24",2004,21.5121951219512,2.10219512195122,19.7317073170732,9.26707317073171,59.3495305465971,1.91045374126743,3.48603333027543,0.270684472275259
"25",2005,21.5121951219512,0.605609756097561,20.7317073170732,9.26707317073171,60.4115327619195,0.547492207653644,1.05437525763126,0.091006517563925
"26",2006,21.5121951219512,0.357560975609756,21.7317073170732,9.26707317073171,61.0555539571784,0.332793105811148,0.665465080852995,0.0718078393809896
"27",2007,21.5121951219512,0.470487804878049,22.7317073170732,9.26707317073171,61.9062590641871,0.440322930419974,0.900264479025993,0.107745917175442
"28",2008,21.5121951219512,0.406829268292683,23.7317073170732,9.26707317073171,62.6458523234162,0.384543156649852,0.789408591732861,0.094055937811298
"29",2009,21.425,0.61625,24.625,9.3075,63.7758292413529,0.572877680823872,1.17937190005766,0.12004033209522
