"","year","tree","Growth","age1","dapcc","dapsc","RWcorr","BAI","BAIserror"
"49",2010,19,0.744864864864865,44.6351351351351,18.2062162162162,118.114513868394,0.814881784821173,2.93895228177456,0.439671459215078
"50",2011,19,0.921486486486486,45.6351351351351,18.2062162162162,119.90499788399,1.01439813168128,3.69686414615953,0.503102864567355
"51",2012,18.5833333333333,0.197083333333333,46.5138888888889,18.3702777777778,121.444338259379,0.214673070695674,0.779121946028928,0.105824228932916
"52",2013,18.5833333333333,0.910694444444444,47.5138888888889,18.3702777777778,123.200234485111,0.991718580756275,3.68081168719467,0.440714244363984
"53",2014,18.6470588235294,0.346617647058824,48.3088235294118,18.6317647058824,125.714073975753,0.37854579998575,1.43864653028773,0.223752818627915
"54",2015,18.6470588235294,0.635147058823529,49.3088235294118,18.6317647058824,126.946415991844,0.698185296924982,2.67660545182062,0.370002177475185
"55",2016,18.6470588235294,0.204558823529412,50.2941176470588,18.6317647058824,127.339294767641,0.217513529967047,0.814411108419143,0.116128796446737
"56",2017,18.65625,0.27453125,51.15625,18.8821875,129.723449258753,0.306949233159653,1.17625934544129,0.155604067849844
"57",2018,19.0322580645161,0.590806451612903,52.1612903225806,18.9558064516129,131.36658798237,0.657230052625854,2.51079509573511,0.329759065503415
"58",2019,18.3793103448276,0.312413793103448,53.0172413793103,19.3889655172414,135.427007219801,0.352911670098145,1.37816346720354,0.191733693336837
"59",2020,18.8148148148148,0.712962962962963,53.9444444444444,19.7511111111111,139.691344295424,0.794667082913592,3.19786900694474,0.369614123646213
"60",2021,19.4615384615385,0.604230769230769,54.8653846153846,19.8953846153846,142.040603076923,0.6611918406576,2.70690373746184,0.31065215302746
