"","year","tree","Growth","age1","dapcc","dapsc","RWcorr","BAI","BAIserror"
"1",1952,29.6666666666667,5.04666666666667,1,17.45,9.33887742215172,4.66943871107585,0.856083985056481,0.398678561460162
"2",1953,19.25,3.73,1.375,20.75625,13.7353119874301,3.60999959019025,1.25716842242408,0.422968939316122
"3",1954,18.2,5.112,1.66666666666667,21.43,22.1912426183708,5.13986018987707,2.95759603087753,0.573889019159549
"4",1955,20.04,4.563,1.94,21.364,26.2670375917273,4.58842720968444,3.48858029864915,0.773285620259336
"5",1956,21.3666666666667,5.38166666666667,2.6,20.65,32.5112048528402,5.32853390437543,4.96833118770325,0.929464848036903
"6",1957,20.5588235294118,4.66411764705882,3.26470588235294,20.8382352941176,38.8518721511428,4.67868915412115,5.31116304994689,0.749284148979214
"7",1958,20.8285714285714,3.92685714285714,4.17142857142857,20.81,45.6221427687484,3.89776584980177,5.28497198779723,0.650408024173131
"8",1959,21,4.72243902439024,4.5609756097561,20.9609756097561,51.7700344708606,4.85771338491001,6.98218654528011,0.727567983458962
"9",1960,21,4.69024390243902,5.54878048780488,20.9609756097561,60.6854616503094,4.81642276533803,8.31954095652852,0.785353994068896
"10",1961,21,1.63329268292683,6.54878048780488,20.9609756097561,63.7764004947348,1.67532709908106,3.07517974664652,0.320555730006457
"11",1962,21,2.71268292682927,7.54878048780488,20.9609756097561,68.90833010452,2.77101036926616,5.5148792041504,0.499056433368925
"12",1963,21,3.53512195121951,8.54878048780488,20.9609756097561,75.6088572283367,3.60851258954169,7.85245802246461,0.571510545228907
"13",1964,21,1.60146341463415,9.54878048780488,20.9609756097561,78.5965668729367,1.60248124573103,3.72242351634543,0.333143693910566
"14",1965,21,0.838780487804878,10.5487804878049,20.9609756097561,80.2073714954904,0.871048272903902,2.16814616276596,0.231269960322397
"15",1966,21,2.02048780487805,11.5487804878049,20.9609756097561,84.0560453752594,2.07547056793879,5.26106338339436,0.475025628253539
"16",1967,21,1.17768292682927,12.5487804878049,20.9609756097561,86.3015144700232,1.21392123396528,3.24893149487145,0.319978173321051
"17",1968,21,1.0909756097561,13.5487804878049,20.9609756097561,88.3897135583284,1.12497620255914,3.04658750465467,0.259551248140586
"18",1969,21,1.95609756097561,14.5487804878049,20.9609756097561,92.1219437704233,2.01179614383722,5.61366010707356,0.467668818980651
"19",1970,21,1.42939024390244,15.5487804878049,20.9609756097561,94.8630444850407,1.47785504994018,4.30002872411251,0.360578697129142
"20",1971,21,1.38780487804878,16.5487804878049,20.9609756097561,97.5181033132142,1.43339161547895,4.32143449746997,0.378266551440792
"21",1972,21,1.08682926829268,17.3414634146341,20.9609756097561,99.6024336016465,1.123284551642,3.50803694415284,0.338942117321194
"22",1973,21,0.756463414634146,18.3414634146341,20.9609756097561,101.055855182242,0.785312867978251,2.4925410018281,0.24611695833589
"23",1974,21,0.559146341463415,19.3414634146341,20.9609756097561,102.132846384665,0.582784192108672,1.8899158793653,0.195960983782675
"24",1975,21,0.558658536585366,20.3414634146341,20.9609756097561,103.212155547464,0.585672327784959,1.92961131829088,0.208468624452272
"25",1976,21,0.606707317073171,21.3414634146341,20.9609756097561,104.384325502988,0.638241340584218,2.1298793371241,0.236676934811424
