"","year","tree","Growth","age1","dapcc","dapsc","RWcorr","BAI","BAIserror"
"32",2002,18.5142857142857,1.96209523809524,24.3809523809524,22.4,147.413999760985,1.79635609879329,7.54613410275687,0.624426792326256
"33",2003,18.5142857142857,2.16164285714286,25.3809523809524,22.4,151.155977506238,2.01596956647308,8.847988357693,0.729558828366449
"34",2004,18.5142857142857,2.28469047619048,26.3809523809524,22.4,155.119730173261,2.14425933823762,9.55772525939816,0.708410695742897
"35",2005,18.5142857142857,1.53904761904762,27.3809523809524,22.4,157.794000389964,1.44191982291568,6.62348696091346,0.550159214584996
"36",2006,18.5142857142857,1.67633333333333,28.3809523809524,22.4,160.722617625766,1.58510153349856,7.4942524102913,0.643284608178681
"37",2007,18.5142857142857,1.30790476190476,29.3809523809524,22.4,163.013122508442,1.23849930286793,6.06831566602381,0.582802873559294
"38",2008,18.5142857142857,1.78778571428571,30.3809523809524,22.4,166.125495508959,1.67281875315087,8.31780756717888,0.799685064371997
"39",2009,18.5142857142857,1.23897619047619,31.3809523809524,22.4,168.279106690331,1.1589454158018,5.82915296424811,0.558603253368266
"40",2010,18.5142857142857,1.58366666666667,32.3809523809524,22.4,171.102021334173,1.53102516850202,7.87548362530275,0.779469813694076
"41",2011,18.5142857142857,1.70514285714286,33.3809523809524,22.4,174.124997663178,1.63659199543776,8.62787148734402,0.847928391116731
"42",2012,18.6176470588235,0.909264705882353,34.2745098039216,22.5647058823529,176.716222124205,0.874970576438526,4.68699459694311,0.474327884173433
"43",2013,18.6176470588235,1.42926470588235,35.2745098039216,22.5647058823529,179.241890676887,1.3706242323162,7.34635532486393,0.662096630566307
"44",2014,18.6176470588235,1.24178921568627,36.2745098039216,22.5647058823529,181.413857081097,1.17243390073619,6.4084635852153,0.67112704945801
"45",2015,18.6176470588235,1.01078431372549,37.2745098039216,22.5647058823529,183.189272306051,0.96102559584742,5.30429060734803,0.553679171528236
"46",2016,18.6176470588235,1.07674019607843,38.2745098039216,22.5647058823529,185.107082030755,1.04469644660263,5.88373252444492,0.577832779613962
"47",2017,18.6176470588235,1.04607843137255,39.2745098039216,22.5647058823529,186.98369866697,1.02497689566454,5.87852396148628,0.621931040596341
"48",2018,18.6176470588235,1.24933823529412,40.2549019607843,22.5647058823529,189.220564705882,1.22257886200503,7.06977436088361,0.740392417875637
