"","year","tree","Growth","age1","dapcc","dapsc","RWcorr","BAI","BAIserror"
"1",1965,20.6666666666667,1.33666666666667,2,20.6333333333333,4.5699235186892,1.12726726196804,0.139539048408336,0.0622168122417754
"2",1966,19.0909090909091,1.58939393939394,1.54545454545455,20.1,3.81930466958523,1.28648094588045,0.167259538108775,0.0853741642964222
"3",1967,17.75,2.12466666666667,1.85,19.805,5.52419231080727,1.7117873712677,0.308921006568253,0.111732578069656
"4",1968,17.75,2.438,2.79166666666667,19.805,9.49166428282548,1.9837359860091,0.610843077507769,0.176697892415027
"5",1969,17.75,3.78991666666667,3.79166666666667,19.805,15.6360453164662,3.07219051682039,1.40268916543774,0.296560468460333
"6",1970,17.75,2.85891666666667,4.79166666666667,19.805,20.2958716143731,2.3299131489534,1.53140005276386,0.329665810278165
"7",1971,19.2173913043478,3.65630434782609,5.16666666666667,19.7086956521739,24.0958862948014,3.05967915767718,2.14036391098267,0.339931497222596
"8",1972,18.9259259259259,4.14962962962963,5.38271604938272,19.9777777777778,28.7874440875834,3.56679322794305,3.03798553914087,0.472986520467883
"9",1973,18.9655172413793,4.2401724137931,5.94252873563218,20.3551724137931,35.830325441926,3.81731907480113,3.84099303897271,0.535134553121013
"10",1974,18.5454545454545,4.26045454545455,6.14646464646465,20.8090909090909,39.8383982231953,3.91381734475936,4.28519590300042,0.515583098666699
"11",1975,18.0571428571429,3.84319047619048,6.78095238095238,20.9028571428571,46.6534711525866,3.59060753190593,4.67696507751517,0.428084069670121
"12",1976,18.0571428571429,5.11880952380952,7.70952380952381,20.9028571428571,55.8343004712363,4.79847331128844,7.27854111816707,0.544394729697762
"13",1977,18.5,4.92013888888889,8.34259259259259,20.7638888888889,63.435729513728,4.61292106282587,8.26920977342557,0.696236630354371
"14",1978,18.5,5.14439814814815,9.25925925925926,20.7638888888889,72.6698863795121,4.83191979023647,10.1162078107061,0.820488410210749
"15",1979,19,4.12828828828829,10.009009009009,20.7486486486486,78.5608742479432,3.9076526042761,8.90048412090048,0.707486489981082
"16",1980,19,3.88932432432432,10.9684684684685,20.7486486486486,85.5389147648852,3.64962933214261,9.17970307652718,0.735694965852856
"17",1981,19,3.0018018018018,11.9414414414414,20.7486486486486,90.904395513284,2.8091707968742,7.50574236453216,0.663116889188394
"18",1982,19,3.16184684684685,12.9414414414414,20.7486486486486,96.5512448516842,2.95058238206901,8.49432249868035,0.824888127852773
"19",1983,19,2.17445945945946,13.9414414414414,20.7486486486486,100.424091796498,2.01846823908178,6.1375437920159,0.658788185068231
"20",1984,19,2.75387387387387,14.9414414414414,20.7486486486486,105.327890955097,2.55248639843026,8.14264442013029,0.819035530046532
"21",1985,19,2.14662162162162,15.9414414414414,20.7486486486486,109.148226459224,1.98645788881697,6.63171499460922,0.668284738323148
"22",1986,19,1.67711711711712,16.9414414414414,20.7486486486486,112.160575336863,1.57218710685928,5.43068021728618,0.567701351213161
"23",1987,19,1.50108108108108,17.9414414414414,20.7486486486486,114.836872428686,1.38490690241677,4.96160970099683,0.498899496637465
"24",1988,19,1.71842342342342,18.9414414414414,20.7486486486486,117.885392730086,1.58676660672375,5.76707508827236,0.561467297146049
"25",1989,19,1.75882882882883,19.9414414414414,20.7486486486486,120.97981327764,1.60760354563345,5.92844206245461,0.43961279801043
"26",1990,19,1.83261261261261,20.9414414414414,20.7486486486486,124.205034841989,1.67366948300959,6.32599703522236,0.466528652316903
"27",1991,19,1.30779279279279,21.9414414414414,20.7486486486486,126.496289945221,1.18529143504406,4.62191789801431,0.332148704184309
"28",1992,19,1.14621621621622,22.9414414414414,20.7486486486486,128.503538829029,1.03855598517855,4.13231112183839,0.31154175448688
"29",1993,19,0.927882882882883,23.9414414414414,20.7486486486486,130.120781923187,0.836497306119583,3.33713898771396,0.227740169987198
"30",1994,19,0.72463963963964,24.9414414414414,20.7486486486486,131.387454100911,0.656237100043941,2.6177029737646,0.173298899438669
"31",1995,19,0.208558558558559,25.9414414414414,20.7486486486486,131.749180578763,0.186399527348457,0.740464710578241,0.106851376093102
