"","year","tree","Growth","age1","dapcc","dapsc","RWcorr","BAI","BAIserror"
"47",2005,20.8974358974359,0.201538461538462,43.6666666666667,17.6474358974359,137.302113068396,0.247832119624385,0.919360280031742,0.111714605529936
"48",2006,20.8974358974359,0.375641025641026,44.6666666666667,17.6474358974359,138.052592215143,0.45634362188312,1.72735511628535,0.182091585395311
"49",2007,20.8974358974359,0.340512820512821,45.6666666666667,17.6474358974359,138.732510001617,0.413803132274696,1.60682951640374,0.191404270089054
"50",2008,20.8974358974359,0.15,46.6666666666667,17.6474358974359,139.032110494958,0.183560149775292,0.732652986195718,0.116499063783632
"51",2009,20.8974358974359,0.424871794871795,47.6666666666667,17.6474358974359,139.880972650486,0.515143286836015,2.00311743472138,0.239304047139306
"52",2010,20.8974358974359,0.774871794871795,48.6666666666667,17.6474358974359,141.42946689119,0.939497323947593,3.64614282285024,0.400298161877229
"53",2011,20.8974358974359,0.872051282051282,49.6666666666667,17.6474358974359,143.172122529577,1.06447556375532,4.20279257924585,0.459469004605988
"54",2012,20.8974358974359,0.187435897435897,50.6666666666667,17.6474358974359,143.546548342035,0.22897259168497,0.924101896500429,0.119627035613124
"55",2013,20.8974358974359,0.692564102564103,51.6666666666667,17.6474358974359,144.930084697832,0.84115979637149,3.4310905770409,0.438025244392666
"56",2014,21,0.23,52.6842105263158,17.8223684210526,146.739432984027,0.28388087631844,1.13742306880878,0.136271364789251
"57",2015,20.5135135135135,0.318108108108108,53.5945945945946,17.9864864864865,148.637894820975,0.382868491693231,1.58322351920579,0.207282201582183
"58",2016,20.5135135135135,0.123783783783784,54.5945945945946,17.9864864864865,148.885126471115,0.151853463211622,0.643601829711006,0.103680510264566
"59",2017,20.5135135135135,0.381351351351351,55.5945945945946,17.9864864864865,149.647402278754,0.46557085105915,1.8744996400544,0.169669802710293
"60",2018,20.5135135135135,0.487027027027027,56.5945945945946,17.9864864864865,150.621071427422,0.595197692962868,2.41970936217716,0.235824644722804
"61",2019,20.5135135135135,0.382162162162162,57.5945945945946,17.9864864864865,151.384856884206,0.46614028411924,1.93465932920691,0.213989752791276
"62",2020,20.5135135135135,0.364324324324324,58.5945945945946,17.9864864864865,152.112980661874,0.445155016674577,1.85170733039375,0.185014142763439
"63",2021,20.5135135135135,0.19,59.5945945945946,17.9864864864865,152.492630747887,0.233099039771196,0.999365369839391,0.137190754298352
"64",2022,20.5135135135135,0.301351351351351,60.5945945945946,17.9864864864865,153.094857567568,0.367238240423981,1.55206766168662,0.171932006474152
