"","year","tree","Growth","age1","dapcc","dapsc","RWcorr","BAI","BAIserror"
"1",1970,32.6666666666667,2.65833333333333,1.33333333333333,20.1,14.8242242699983,2.75436723916167,1.0469236104629,0.4907775466705
"2",1971,27.8,2.47,1.8,18.76,14.0830605119672,2.48751577961922,0.962444185566271,0.408707988516648
"3",1972,25.5714285714286,3.24714285714286,2.21428571428571,19.4428571428571,17.065288061553,3.22209621897053,1.31654988277025,0.352848640496789
"4",1973,24.1,2.664,2.45,19.89,18.597358517391,2.68299766399776,1.36131652892087,0.31621396638957
"5",1974,21.2,2.45366666666667,2.6,19.7866666666667,18.8012659191815,2.49980252163266,1.25311664493593,0.238116699406367
"6",1975,20.5,2.6071875,3.375,19.7375,22.7218443095261,2.64330392636105,1.72083571013847,0.309704788555688
"7",1976,20.3684210526316,3.14605263157895,3.84210526315789,19.1526315789474,25.6918933238042,3.1887580478255,2.36611531152333,0.401526998258386
"8",1977,21.5714285714286,3.01238095238095,4.45238095238095,19.0904761904762,30.3265495378628,3.07386367224824,2.79514176283004,0.438656593430782
"9",1978,21.5714285714286,3.01166666666667,5.45238095238095,19.0904761904762,36.2225179615974,3.07735716918474,3.39474322330257,0.487545363401272
"10",1979,22.2727272727273,2.87772727272727,6.20454545454545,19.1090909090909,42.1333122413982,3.00217121300027,3.85655508094277,0.543257893599861
"11",1980,22.8461538461538,2.79596153846154,6.25,18.9423076923077,43.884269751086,2.95701471233607,3.73874289538117,0.445222815028061
"12",1981,22.7931034482759,1.76103448275862,6.56896551724138,18.7275862068966,45.1858182219373,1.88006465650443,2.44468836840373,0.288783370494036
"13",1982,22.8666666666667,1.8115,7.35,18.1866666666667,47.1991142119371,1.9060043576756,2.64538727147786,0.28560284943684
"14",1983,22.5588235294118,1.97117647058824,7.41176470588235,17.9941176470588,46.2491730728596,2.02115481070649,2.52356867091167,0.25249373502587
"15",1984,22.1428571428571,2.41985714285714,8.18571428571429,18.1285714285714,50.2496423267526,2.50090026707181,3.39040655481206,0.306313167496494
"16",1985,21.9166666666667,2.62388888888889,8.95833333333333,17.8305555555556,53.8358440768214,2.71555164729181,4.01720133682542,0.346715907883859
"17",1986,20.9487179487179,2.59589743589744,9.26923076923077,17.2051282051282,55.1758758559482,2.6838898209607,4.00824072093648,0.364316135176503
"18",1987,21.225,2.043625,10.025,16.9025,57.6292925087887,2.10017359201047,3.48800509413616,0.326881802801685
"19",1988,21,2.3580487804878,10.7682926829268,16.7024390243902,60.6859623522089,2.4434543473397,4.40985905299195,0.408411820862669
"20",1989,21,2.83731707317073,11.7682926829268,16.7024390243902,66.0478220839188,2.91142192906975,5.76017748369039,0.551498315558075
"21",1990,21,3.15707317073171,12.7682926829268,16.7024390243902,72.0183536410336,3.26410965224359,7.27078437289974,0.691678429413157
"22",1991,21,2.14926829268293,13.7682926829268,16.7024390243902,75.9737122857969,2.15506060207484,5.03257278811295,0.484475594097723
"23",1992,21,2.16646341463415,14.7682926829268,16.7024390243902,79.9938181398272,2.18495777892133,5.39911220578457,0.530991212504169
"24",1993,21,1.74414634146341,15.7682926829268,16.7024390243902,83.2349690209582,1.75522241479982,4.57166186617008,0.452424754107037
"25",1994,21,0.900853658536585,16.7682926829268,16.7024390243902,84.8771630998475,0.883691791638385,2.35361799524651,0.276654821539031
"26",1995,21,0.331463414634146,17.7682926829268,16.7024390243902,85.4954648999771,0.333232272410321,0.883436095528708,0.10479506202652
"27",1996,21,0.77109756097561,18.7682926829268,16.7024390243902,86.8810380175004,0.735303766205944,1.94852066093721,0.289599992821141
"28",1997,21,1.92121951219512,19.7682926829268,16.7024390243902,90.4523647791472,1.93435215623939,5.40538383342263,0.514428787608469
"29",1998,21,1.87243902439024,20.7682926829268,16.7024390243902,93.9466297015806,1.90314242451003,5.65564029895795,0.571861321711288
"30",1999,21,0.357073170731707,21.7682926829268,16.7024390243902,94.6092334857678,0.356753409983962,1.07403907768373,0.168710665444008
"31",2000,21,0.931707317073171,22.7682926829268,16.7024390243902,96.3188752585268,0.9212620164685,2.8090703758029,0.288183838364022
"32",2001,21,1.23780487804878,23.7682926829268,16.7024390243902,98.5380125299523,1.19122230632208,3.73394661190542,0.376320653431275
"33",2002,21,0.965975609756098,24.7682926829268,16.7024390243902,100.279744988466,0.938903616313157,3.02908582509482,0.327272419043768
"34",2003,21,1.135,25.7682926829268,16.7024390243902,102.367445942822,1.13382485169995,3.67409379002339,0.34927902539121
"35",2004,21,1.1140243902439,26.7682926829268,16.7024390243902,104.435012686345,1.12976210907747,3.60650820980184,0.363182048720301
"36",2005,21,0.29890243902439,27.7682926829268,16.7024390243902,104.969987767508,0.291372551260416,0.938078037886374,0.0957338879200152
"37",2006,21,0.641707317073171,28.7682926829268,16.7024390243902,106.149877109629,0.636006473105065,2.13474794903342,0.228770345443608
"38",2007,21,0.462439024390244,29.7682926829268,16.7024390243902,107.012190155916,0.466168582661463,1.61370688919009,0.187999317188681
"39",2008,21,0.452804878048781,30.7682926829268,16.7024390243902,107.877689514126,0.467204407609676,1.68040644566267,0.226487158530281
"40",2009,21,0.797317073170732,31.7682926829268,16.7024390243902,109.379432720954,0.813605557900112,2.88662248677279,0.288166889712033
"41",2010,21,1.18390243902439,32.7682926829268,16.7024390243902,111.599283131876,1.19800062219004,4.34824446938314,0.421139002873026
"42",2011,21,0.963414634146341,33.7560975609756,16.7024390243902,113.397080266101,0.973491302925722,3.44460348699556,0.343472252292627
"43",2012,21,0.293414634146341,34.7560975609756,16.7024390243902,113.936697014558,0.28876817517186,1.01999158563109,0.120624455343262
"44",2013,21,0.772560975609756,35.7560975609756,16.7024390243902,115.375037472855,0.776081783392323,2.79751646483906,0.242181747419153
"45",2014,21,0.338292682926829,36.7560975609756,16.7024390243902,116.011777309418,0.344023788589718,1.28669492978455,0.134103157354987
"46",2015,21,0.604512195121951,37.7560975609756,16.7024390243902,117.1531431839,0.618699730190854,2.323555223155,0.200996167515517
"47",2016,21.175,0.27625,38.9125,16.935,119.431636847787,0.278056136501746,1.06375974615204,0.103892273227604
"48",2017,21.175,0.4825,39.9125,16.935,120.339772484684,0.495340863887832,1.88628347931732,0.164470769985265
"49",2018,21.2051282051282,0.542051282051282,41.1538461538462,17.3076923076923,124.294122480853,0.560489302975269,2.16364583761169,0.195380374292865
"50",2019,21.2051282051282,0.32525641025641,42.1538461538462,17.3076923076923,124.915697837337,0.338146240202661,1.33605862347841,0.135124118360111
"51",2020,20.9210526315789,0.744342105263158,43.4078947368421,17.6289473684211,128.888284210526,0.774514394910094,3.07762548661016,0.272965310477462
