"","year","pie","RW","pie"
"1598",1973,37,7.36,37
"1599",1974,37,7.83,37
"1600",1975,37,5.74,37
"1601",1976,37,4.015,37
"1602",1977,37,6.18,37
"1603",1978,37,6.055,37
"1604",1979,37,6.79,37
"1605",1980,37,3.015,37
"1606",1981,37,1.35,37
"1607",1982,37,3.135,37
"1608",1983,37,1.37,37
"1609",1984,37,1.985,37
"1610",1985,37,4.345,37
"1611",1986,37,4.03,37
"1612",1987,37,1.525,37
"1613",1988,37,1.225,37
"1614",1989,37,1.54,37
"1615",1990,37,1.82,37
"1616",1991,37,1.31,37
"1617",1992,37,1.09,37
"1618",1993,37,0.855,37
"1619",1994,37,0.53,37
"1620",1995,37,0.205,37
"1621",1996,37,1.55,37
"1622",1997,37,2.59,37
"1623",1998,37,2.65,37
"1624",1999,37,0.43,37
"1625",2000,37,1.085,37
"1626",2001,37,2.325,37
"1627",2002,37,1.815,37
"1628",2003,37,1.98,37
"1629",2004,37,1.82,37
"1630",2005,37,0.22,37
"1631",2006,37,0.77,37
"1632",2007,37,0.495,37
"1633",2008,37,1.395,37
"1634",2009,37,1.915,37
"1635",2010,37,3.205,37
"1636",2011,37,2.655,37
"1637",2012,37,0.5,37
"1638",2013,37,1.665,37
"1639",2014,37,1.215,37
"1640",2015,37,1.085,37
"1641",2016,37,0.7,37
"1642",2017,37,0.66,37
"1643",1962,39,0.935,39
"1644",1963,39,1.335,39
"1645",1964,39,2.545,39
"1646",1965,39,2.61,39
"1647",1966,39,2.975,39
"1648",1967,39,2.575,39
"1649",1968,39,2.39,39
"1650",1969,39,3.905,39
"1651",1970,39,3.54,39
"1652",1971,39,4.27,39
"1653",1972,39,3.34,39
"1654",1973,39,2.91,39
"1655",1974,39,3.37,39
"1656",1975,39,3.19,39
"1657",1976,39,2.07,39
"1658",1977,39,2.395,39
"1659",1978,39,3.12,39
"1660",1979,39,2.685,39
"1661",1980,39,1.895,39
"1662",1981,39,0.97,39
"1663",1982,39,1.82,39
"1664",1983,39,0.805,39
"1665",1984,39,0.71,39
"1666",1985,39,1.41,39
"1667",1986,39,1.22,39
"1668",1987,39,0.655,39
"1669",1988,39,0.345,39
"1670",1989,39,0.515,39
"1671",1990,39,0.875,39
"1672",1991,39,0.46,39
"1673",1992,39,0.3,39
"1674",1993,39,0.18,39
"1675",1994,39,0.19,39
"1676",1995,39,0.03,39
"1677",1996,39,0.075,39
"1678",1997,39,0.185,39
"1679",1998,39,0.15,39
"1680",1999,39,0.06,39
"1681",2000,39,0.24,39
"1682",2001,39,0.215,39
"1683",2002,39,0.165,39
"1684",2003,39,0.17,39
"1685",2004,39,0.14,39
"1686",2005,39,0.055,39
"1687",2006,39,0.13,39
"1688",2007,39,0.03,39
"1689",2008,39,0.2,39
"1690",2009,39,0.225,39
"1691",2010,39,0.115,39
"1692",2011,39,0.125,39
"1693",1959,42,1.49,42
"1694",1960,42,4.49,42
"1695",1961,42,5.585,42
"1696",1962,42,6.315,42
"1697",1963,42,7.38,42
"1698",1964,42,10.71,42
"1699",1965,42,7.65,42
"1700",1966,42,10.685,42
"1701",1967,42,7.865,42
"1702",1968,42,5.73,42
"1703",1969,42,6.89,42
"1704",1970,42,8.145,42
"1705",1971,42,6.55,42
"1706",1972,42,6.045,42
"1707",1973,42,6.545,42
"1708",1974,42,5.075,42
"1709",1975,42,4.815,42
"1710",1976,42,4.065,42
"1711",1977,42,4.935,42
"1712",1978,42,6.475,42
"1713",1979,42,6.46,42
"1714",1980,42,4.94,42
"1715",1981,42,2.225,42
"1716",1982,42,3.405,42
"1717",1983,42,2.185,42
"1718",1984,42,2.55,42
"1719",1985,42,4.3,42
"1720",1986,42,3.85,42
"1721",1987,42,2.185,42
"1722",1988,42,1.19,42
"1723",1989,42,1.66,42
"1724",1990,42,1.76,42
"1725",1991,42,1.12,42
"1726",1992,42,0.985,42
"1727",1993,42,0.52,42
"1728",1994,42,0.29,42
"1729",1995,42,0.16,42
"1730",1996,42,0.935,42
"1731",1997,42,1.29,42
"1732",1998,42,1.33,42
"1733",1999,42,0.21,42
"1734",2000,42,0.87,42
"1735",2001,42,1.185,42
"1736",2002,42,1.005,42
"1737",2003,42,2.005,42
"1738",2004,42,1.71,42
"1739",2005,42,0.195,42
"1740",2006,42,1.13,42
"1741",2007,42,0.25,42
"1742",2008,42,0.745,42
"1743",2009,42,0.81,42
"1744",2010,42,1.435,42
"1745",2011,42,2.04,42
"1746",2012,42,0.37,42
"1747",2013,42,1.68,42
"1748",2014,42,0.685,42
"1749",2015,42,0.52,42
"1750",2016,42,0.285,42
"1751",2017,42,0.51,42
"1752",1962,45,1.74,45
"1753",1963,45,2.46,45
"1754",1964,45,4.77,45
"1755",1965,45,2.885,45
"1756",1966,45,3.795,45
"1757",1967,45,3.93,45
"1758",1968,45,2.725,45
"1759",1969,45,4.4,45
"1760",1970,45,5.165,45
"1761",1971,45,5.47,45
"1762",1972,45,4.745,45
"1763",1973,45,5.13,45
"1764",1974,45,4.42,45
"1765",1975,45,3.205,45
"1766",1976,45,2.3,45
"1767",1977,45,3.06,45
"1768",1978,45,4.49,45
"1769",1979,45,3.455,45
"1770",1980,45,1.805,45
"1771",1981,45,0.87,45
"1772",1982,45,1.77,45
"1773",1983,45,0.72,45
"1774",1984,45,1.69,45
"1775",1985,45,1.945,45
"1776",1986,45,2.3,45
"1777",1987,45,0.75,45
"1778",1988,45,0.52,45
"1779",1989,45,1.05,45
"1780",1990,45,1.295,45
"1781",1991,45,0.635,45
"1782",1992,45,0.56,45
"1783",1993,45,0.32,45
"1784",1994,45,0.18,45
"1785",1995,45,0.085,45
"1786",1996,45,0.61,45
"1787",1997,45,0.63,45
"1788",1998,45,0.85,45
"1789",1999,45,0.115,45
"1790",2000,45,0.61,45
"1791",2001,45,0.86,45
"1792",2002,45,0.55,45
"1793",2003,45,0.985,45
"1794",2004,45,1.18,45
"1795",2005,45,0.145,45
"1796",2006,45,0.375,45
"1797",2007,45,0.3,45
"1798",2008,45,0.235,45
"1799",2009,45,0.325,45
"1800",2010,45,0.6,45
"1801",2011,45,1.06,45
"1802",2012,45,0.435,45
"1803",2013,45,1.635,45
"1804",2014,45,0.86,45
"1805",2015,45,0.735,45
"1806",2016,45,0.5,45
"1807",2017,45,0.54,45
"1808",1964,48,5.85,48
"1809",1965,48,6.415,48
"1810",1966,48,8.2,48
"1811",1967,48,3.71,48
"1812",1968,48,2.555,48
"1813",1969,48,4.125,48
"1814",1970,48,4.845,48
"1815",1971,48,4.125,48
"1816",1972,48,3.085,48
"1817",1973,48,3.415,48
"1818",1974,48,2.47,48
"1819",1975,48,1.96,48
"1820",1976,48,1.09,48
"1821",1977,48,1.335,48
"1822",1978,48,3.365,48
"1823",1979,48,2.95,48
"1824",1980,48,1.41,48
"1825",1981,48,0.465,48
"1826",1982,48,1.265,48
"1827",1983,48,0.285,48
"1828",1984,48,0.975,48
"1829",1985,48,1.435,48
"1830",1986,48,1.465,48
"1831",1987,48,0.435,48
"1832",1988,48,0.36,48
"1833",1989,48,0.795,48
"1834",1990,48,0.74,48
"1835",1991,48,0.535,48
"1836",1992,48,0.555,48
"1837",1993,48,0.495,48
"1838",1994,48,0.25,48
"1839",1995,48,0.125,48
"1840",1996,48,0.75,48
"1841",1997,48,0.935,48
"1842",1998,48,0.86,48
"1843",1999,48,0.16,48
"1844",2000,48,0.77,48
"1845",2001,48,1.095,48
"1846",2002,48,0.76,48
"1847",2003,48,1.315,48
"1848",2004,48,1.165,48
"1849",2005,48,0.145,48
"1850",2006,48,0.57,48
"1851",2007,48,0.215,48
"1852",2008,48,0.415,48
"1853",2009,48,0.615,48
"1854",2010,48,1.07,48
"1855",2011,48,1.235,48
"1856",2012,48,0.315,48
"1857",2013,48,1.15,48
"1858",2014,48,0.3,48
"1859",2015,48,0.385,48
"1860",2016,48,0.205,48
"1861",2017,48,0.235,48
