"","year","pie","RW","pie"
"71",2011,2,0.885,2
"72",2012,2,0.19,2
"73",2013,2,0.925,2
"74",2014,2,0.33,2
"75",2015,2,0.65,2
"76",2016,2,0.285,2
"77",2017,2,0.815,2
"78",2018,2,0.65,2
"79",2019,2,0.46,2
"80",2020,2,0.965,2
"81",1974,3,1.95,3
"82",1975,3,2.395,3
"83",1976,3,3.49,3
"84",1977,3,2.735,3
"85",1978,3,2.54,3
"86",1979,3,1.515,3
"87",1980,3,2.37,3
"88",1981,3,1.935,3
"89",1982,3,2.115,3
"90",1983,3,2.085,3
"91",1984,3,2.67,3
"92",1985,3,2.08,3
"93",1986,3,3.38,3
"94",1987,3,2.745,3
"95",1988,3,2.705,3
"96",1989,3,4.53,3
"97",1990,3,3.625,3
"98",1991,3,1.835,3
"99",1992,3,2.685,3
"100",1993,3,1.95,3
"101",1994,3,0.915,3
"102",1995,3,0.57,3
"103",1996,3,0.55,3
"104",1997,3,2.09,3
"105",1998,3,1.84,3
"106",1999,3,0.32,3
"107",2000,3,1.07,3
"108",2001,3,1.57,3
"109",2002,3,0.99,3
"110",2003,3,1.135,3
"111",2004,3,1.93,3
"112",2005,3,0.41,3
"113",2006,3,0.89,3
"114",2007,3,0.575,3
"115",2008,3,0.46,3
"116",2009,3,1.25,3
"117",2010,3,1.755,3
"118",2011,3,1.53,3
"119",2012,3,0.265,3
"120",2013,3,1.15,3
"121",2014,3,0.34,3
"122",2015,3,0.975,3
"123",2016,3,0.225,3
"124",2017,3,0.425,3
"125",2018,3,0.645,3
"126",2019,3,0.335,3
"127",2020,3,1,3
"128",1974,4,2.43,4
"129",1975,4,2.11,4
"130",1976,4,2.995,4
"131",1977,4,2.445,4
"132",1978,4,2.92,4
"133",1979,4,3.34,4
"134",1980,4,4.155,4
"135",1981,4,2.41,4
"136",1982,4,2.7,4
"137",1983,4,3.14,4
"138",1984,4,3.575,4
"139",1985,4,3.87,4
"140",1986,4,3.34,4
"141",1987,4,2.41,4
"142",1988,4,2.535,4
"143",1989,4,2.99,4
"144",1990,4,4.25,4
"145",1991,4,2.15,4
"146",1992,4,2.24,4
"147",1993,4,1.665,4
"148",1994,4,0.835,4
"149",1995,4,0.405,4
"150",1996,4,0.475,4
"151",1997,4,2.365,4
"152",1998,4,1.86,4
"153",1999,4,0.2,4
"154",2000,4,0.8,4
"155",2001,4,1.255,4
"156",2002,4,0.77,4
"157",2003,4,1.16,4
"158",2004,4,1.41,4
"159",2005,4,0.205,4
"160",2006,4,0.655,4
"161",2007,4,0.5,4
"162",2008,4,0.625,4
"163",2009,4,1.015,4
"164",2010,4,1.29,4
"165",2011,4,0.94,4
"166",2012,4,0.14,4
"167",2013,4,0.775,4
"168",2014,4,0.215,4
"169",2015,4,0.485,4
"170",2016,4,0.16,4
"171",2017,4,0.35,4
"172",2018,4,0.35,4
"173",2019,4,0.195,4
"174",2020,4,0.45,4
"175",1971,5,1.51,5
"176",1972,5,1.74,5
"177",1973,5,1.835,5
"178",1974,5,1.55,5
"179",1975,5,1.79,5
"180",1976,5,2.125,5
"181",1977,5,2.035,5
"182",1978,5,2.38,5
"183",1979,5,1.52,5
"184",1980,5,1.605,5
"185",1981,5,0.72,5
"186",1982,5,0.99,5
"187",1983,5,1.19,5
"188",1984,5,1.93,5
"189",1985,5,1.635,5
"190",1986,5,1.205,5
"191",1987,5,1.35,5
"192",1988,5,1.69,5
"193",1989,5,2.06,5
"194",1990,5,2.61,5
"195",1991,5,1.695,5
"196",1992,5,1.74,5
"197",1993,5,1.075,5
"198",1994,5,0.495,5
"199",1995,5,0.19,5
"200",1996,5,0.54,5
"201",1997,5,1.36,5
"202",1998,5,1.14,5
"203",1999,5,0.07,5
"204",2000,5,0.405,5
"205",2001,5,0.665,5
"206",2002,5,0.46,5
"207",2003,5,0.73,5
"208",2004,5,0.875,5
"209",2005,5,0.22,5
"210",2006,5,0.6,5
"211",2007,5,0.455,5
"212",2008,5,0.435,5
"213",2009,5,0.765,5
"214",2010,5,1.165,5
"215",2011,5,0.865,5
"216",2012,5,0.23,5
"217",2013,5,0.9,5
"218",2014,5,0.39,5
"219",2015,5,0.7,5
"220",2016,5,0.34,5
"221",2017,5,0.515,5
"222",2018,5,0.255,5
"223",2019,5,0.175,5
"224",2020,5,0.555,5
"225",1986,6,2.765,6
"226",1987,6,2.02,6
"227",1988,6,2.485,6
"228",1989,6,3.605,6
"229",1990,6,3.365,6
"230",1991,6,1.645,6
"231",1992,6,1.525,6
"232",1993,6,1.265,6
"233",1994,6,0.835,6
"234",1995,6,0.31,6
"235",1996,6,0.69,6
"236",1997,6,1.145,6
"237",1998,6,1.165,6
"238",1999,6,0.225,6
"239",2000,6,0.75,6
"240",2001,6,1.135,6
"241",2002,6,0.94,6
"242",2003,6,1.005,6
"243",2004,6,1.51,6
"244",2005,6,0.455,6
"245",2006,6,1.055,6
"246",2007,6,0.645,6
"247",2008,6,0.7,6
"248",2009,6,0.975,6
"249",2010,6,1.525,6
"250",2011,6,1.9,6
"251",2012,6,0.435,6
"252",2013,6,0.995,6
"253",2014,6,0.38,6
"254",2015,6,0.605,6
"255",2016,6,0.22,6
"256",2017,6,0.17,6
"257",2018,6,0.12,6
"258",2019,6,0.095,6
"259",2020,6,0.26,6
"260",1972,7,7.44,7
"261",1973,7,3.725,7
"262",1974,7,2.22,7
"263",1975,7,2.165,7
"264",1976,7,2.425,7
"265",1977,7,3.02,7
"266",1978,7,2.62,7
"267",1979,7,2.81,7
"268",1980,7,2.67,7
"269",1981,7,1.685,7
"270",1982,7,1.97,7
"271",1983,7,1.535,7
"272",1984,7,2.06,7
"273",1985,7,2.06,7
"274",1986,7,2.31,7
"275",1987,7,1.975,7
"276",1988,7,2.735,7
"277",1989,7,2.995,7
"278",1990,7,4.18,7
"279",1991,7,2.655,7
"280",1992,7,2.865,7
"281",1993,7,2.5,7
"282",1994,7,1.33,7
"283",1995,7,0.11,7
"284",1996,7,1.65,7
"285",1997,7,3.005,7
"286",1998,7,3.685,7
"287",1999,7,0.58,7
"288",2000,7,1.385,7
"289",2001,7,2.075,7
"290",2002,7,1.7,7
"291",2003,7,1.82,7
"292",2004,7,1.605,7
"293",2005,7,0.39,7
"294",2006,7,1.005,7
"295",2007,7,0.725,7
"296",2008,7,0.705,7
"297",2009,7,1.19,7
"298",2010,7,2.21,7
"299",2011,7,1.91,7
"300",2012,7,0.33,7
"301",2013,7,0.92,7
"302",2014,7,0.4,7
"303",2015,7,0.74,7
"304",2016,7,0.29,7
"305",2017,7,0.66,7
"306",2018,7,0.66,7
"307",2019,7,0.4,7
"308",2020,7,0.84,7
"309",1984,8,2.955,8
"310",1985,8,4.935,8
"311",1986,8,5.1,8
"312",1987,8,4.185,8
"313",1988,8,3.97,8
"314",1989,8,5.105,8
"315",1990,8,5.6,8
"316",1991,8,4.145,8
"317",1992,8,4.255,8
"318",1993,8,3,8
"319",1994,8,1.66,8
"320",1995,8,0.245,8
"321",1996,8,1.4,8
"322",1997,8,3.205,8
"323",1998,8,2.23,8
"324",1999,8,0.585,8
"325",2000,8,1.575,8
"326",2001,8,2.165,8
"327",2002,8,1.74,8
"328",2003,8,1.18,8
"329",2004,8,1.305,8
"330",2005,8,0.455,8
"331",2006,8,0.76,8
"332",2007,8,0.64,8
"333",2008,8,0.595,8
"334",2009,8,0.98,8
"335",2010,8,1.42,8
"336",2011,8,0.635,8
"337",2012,8,0.375,8
"338",2013,8,0.875,8
"339",2014,8,0.715,8
"340",2015,8,0.83,8
"341",2016,8,0.465,8
"342",2017,8,0.73,8
"343",2018,8,0.845,8
"344",2019,8,0.52,8
"345",2020,8,0.745,8
"346",1983,9,4.465,9
"347",1984,9,4.75,9
"348",1985,9,4.4,9
"349",1986,9,5.56,9
"350",1987,9,4.12,9
"351",1988,9,3.84,9
"352",1989,9,5.095,9
"353",1990,9,4.75,9
"354",1991,9,3.315,9
"355",1992,9,3.78,9
"356",1993,9,2.975,9
"357",1994,9,1.73,9
"358",1995,9,0.48,9
"359",1996,9,1.5,9
"360",1997,9,2.59,9
"361",1998,9,2.655,9
"362",1999,9,0.38,9
"363",2000,9,1.23,9
"364",2001,9,1.33,9
"365",2002,9,1.335,9
"366",2003,9,1.88,9
"367",2004,9,2.025,9
"368",2005,9,0.515,9
"369",2006,9,1.13,9
"370",2007,9,0.92,9
"371",2008,9,0.735,9
"372",2009,9,1.08,9
"373",2010,9,1.375,9
"374",2011,9,1.125,9
"375",2012,9,0.475,9
"376",2013,9,0.9,9
"377",2014,9,0.545,9
"378",2015,9,0.91,9
"379",2016,9,0.4,9
"380",2017,9,0.62,9
"381",2018,9,0.59,9
"382",2019,9,0.425,9
"383",2020,9,1.005,9
"384",1975,10,1.555,10
"385",1976,10,1.115,10
"386",1977,10,1.97,10
"387",1978,10,1.975,10
"388",1979,10,2.3,10
"389",1980,10,3.13,10
"390",1981,10,2.795,10
"391",1982,10,2.595,10
"392",1983,10,2.465,10
"393",1984,10,2.21,10
"394",1985,10,2.755,10
"395",1986,10,2.28,10
"396",1987,10,2.185,10
"397",1988,10,2.87,10
"398",1989,10,3.32,10
"399",1990,10,3.555,10
"400",1991,10,3.335,10
"401",1992,10,2.405,10
"402",1993,10,2.29,10
"403",1994,10,1.43,10
"404",1995,10,0.75,10
"405",1996,10,0.935,10
"406",1997,10,2.275,10
"407",1998,10,2.51,10
"408",1999,10,1.32,10
"409",2000,10,2.025,10
"410",2001,10,1.66,10
"411",2002,10,1.145,10
"412",2003,10,1.51,10
"413",2004,10,1.31,10
"414",2005,10,0.27,10
"415",2006,10,0.815,10
"416",2007,10,0.715,10
"417",2008,10,0.665,10
"418",2009,10,0.9,10
"419",2010,10,1.68,10
"420",2011,10,1.57,10
"421",2012,10,0.425,10
"422",2013,10,1.515,10
"423",2014,10,0.775,10
"424",2015,10,1.165,10
"425",2016,10,0.7,10
"426",2017,10,0.77,10
"427",2018,10,0.975,10
"428",2019,10,0.62,10
"429",2020,10,1.515,10
"430",1983,11,2.16,11
"431",1984,11,3.275,11
"432",1985,11,4.875,11
"433",1986,11,5.26,11
"434",1987,11,3.955,11
"435",1988,11,4.275,11
"436",1989,11,4.82,11
"437",1990,11,4.855,11
"438",1991,11,3.13,11
"439",1992,11,3.825,11
"440",1993,11,3.095,11
"441",1994,11,1.675,11
"442",1995,11,0.62,11
"443",1996,11,1.75,11
"444",1997,11,3.815,11
"445",1998,11,3.825,11
"446",1999,11,0.435,11
"447",2000,11,1.205,11
"448",2001,11,1.61,11
"449",2002,11,1.59,11
"450",2003,11,1.56,11
"451",2004,11,1.605,11
"452",2005,11,0.4,11
"453",2006,11,0.675,11
"454",2007,11,0.455,11
"455",2008,11,0.36,11
"456",2009,11,0.935,11
"457",2010,11,1.25,11
"458",2011,11,1.545,11
"459",2012,11,0.33,11
"460",2013,11,0.76,11
"461",2014,11,0.205,11
"462",2015,11,0.59,11
"463",2016,11,0.2,11
"464",2017,11,0.44,11
"465",2018,11,0.265,11
"466",2019,11,0.115,11
"467",2020,11,0.53,11
"468",1988,12,1.925,12
"469",1989,12,1.735,12
"470",1990,12,1.02,12
"471",1991,12,2.205,12
"472",1992,12,1.5,12
"473",1993,12,1.455,12
"474",1994,12,1.135,12
"475",1995,12,0.425,12
"476",1996,12,2.26,12
"477",1997,12,2.315,12
"478",1998,12,0.88,12
"479",1999,12,0.585,12
"480",2000,12,1.415,12
"481",2001,12,1.32,12
"482",2002,12,0.88,12
"483",2003,12,1.08,12
"484",2004,12,1.845,12
"485",2005,12,0.69,12
"486",2006,12,0.635,12
"487",2007,12,0.36,12
"488",2008,12,0.255,12
"489",2009,12,0.315,12
"490",2010,12,0.435,12
"491",2011,12,0.77,12
"492",2012,12,0.58,12
"493",2013,12,0.82,12
"494",2014,12,0.335,12
"495",2015,12,0.44,12
"496",2016,12,0.21,12
"497",2017,12,0.515,12
"498",2018,12,0.57,12
"499",2019,12,0.17,12
"500",2020,12,0.33,12
"501",1981,13,1.565,13
"502",1982,13,1.67,13
"503",1983,13,1.765,13
"504",1984,13,1.975,13
"505",1985,13,3.775,13
"506",1986,13,2.995,13
"507",1987,13,2.19,13
"508",1988,13,3.31,13
"509",1989,13,3.87,13
"510",1990,13,3.97,13
"511",1991,13,2.695,13
"512",1992,13,2.62,13
"513",1993,13,2.15,13
"514",1994,13,0.995,13
"515",1995,13,0.4,13
"516",1996,13,0.4,13
"517",1997,13,2.615,13
"518",1998,13,3.365,13
"519",1999,13,1.415,13
"520",2000,13,1.525,13
"521",2001,13,1.425,13
"522",2002,13,1.205,13
"523",2003,13,1.635,13
"524",2004,13,1.54,13
"525",2005,13,0.32,13
"526",2006,13,1.015,13
"527",2007,13,0.69,13
"528",2008,13,0.625,13
"529",2009,13,0.895,13
"530",2010,13,1.75,13
"531",2011,13,1.435,13
"532",2012,13,0.365,13
"533",2013,13,0.97,13
"534",2014,13,0.485,13
"535",2015,13,0.775,13
"536",2016,13,0.335,13
"537",2017,13,0.575,13
"538",2018,13,0.585,13
"539",2019,13,0.385,13
"540",2020,13,1.015,13
"541",1985,14,0.855,14
"542",1986,14,0.86,14
"543",1987,14,0.795,14
"544",1988,14,0.89,14
"545",1989,14,2.07,14
"546",1990,14,2.38,14
"547",1991,14,1.685,14
"548",1992,14,2.275,14
"549",1993,14,1.575,14
"550",1994,14,0.495,14
"551",1995,14,0.11,14
"552",1996,14,0.46,14
"553",1997,14,1.96,14
"554",1998,14,1.96,14
"555",1999,14,0.565,14
"556",2000,14,0.755,14
"557",2001,14,1.25,14
"558",2002,14,0.695,14
"559",2003,14,1.375,14
"560",2004,14,1.34,14
"561",2005,14,0.25,14
"562",2006,14,0.4,14
"563",2007,14,0.205,14
"564",2008,14,0.13,14
"565",2009,14,0.385,14
"566",2010,14,0.85,14
"567",2011,14,0.24,14
"568",2012,14,0.045,14
"569",2013,14,0.28,14
"570",2014,14,0.05,14
"571",2015,14,0.07,14
"572",1980,15,4.025,15
"573",1981,15,2.7,15
"574",1982,15,2.495,15
"575",1983,15,2.175,15
"576",1984,15,2.495,15
"577",1985,15,2.295,15
"578",1986,15,1.625,15
"579",1987,15,1.49,15
"580",1988,15,2.255,15
"581",1989,15,1.955,15
"582",1990,15,2.865,15
"583",1991,15,2.56,15
"584",1992,15,2.105,15
"585",1993,15,1.25,15
"586",1994,15,0.82,15
"587",1995,15,0.285,15
"588",1996,15,0.14,15
"589",1997,15,1.15,15
"590",1998,15,1.155,15
"591",1999,15,0.1,15
"592",2000,15,0.385,15
"593",2001,15,0.23,15
"594",2002,15,0.2,15
"595",2003,15,0.385,15
"596",2004,15,0.445,15
"597",2005,15,0.1,15
"598",2006,15,0.09,15
"599",2007,15,0.24,15
"600",2008,15,0.13,15
"601",2009,15,0.17,15
"602",2010,15,0.26,15
"603",2011,15,0.54,15
"604",2012,15,0.1,15
"605",2013,15,0.37,15
"606",2014,15,0.09,15
"607",2015,15,0.23,15
"608",2016,15,0.08,15
"609",2017,15,0.22,15
"610",2018,15,0.2,15
"611",2019,15,0.1,15
"612",2020,15,0.22,15
"613",1981,16,0.57,16
"614",1982,16,0.91,16
"615",1983,16,0.92,16
"616",1984,16,1.465,16
"617",1985,16,1.77,16
"618",1986,16,2.34,16
"619",1987,16,1.965,16
"620",1988,16,2.63,16
"621",1989,16,2.165,16
"622",1990,16,2.845,16
"623",1991,16,1.72,16
"624",1992,16,1.5,16
"625",1993,16,1.24,16
"626",1994,16,0.305,16
"627",1995,16,0.185,16
"628",1996,16,0.225,16
"629",1997,16,1.36,16
"630",1998,16,1.565,16
"631",1999,16,0.21,16
"632",2000,16,0.665,16
"633",2001,16,0.77,16
"634",2002,16,0.785,16
"635",2003,16,1.24,16
"636",2004,16,1.58,16
"637",2005,16,0.265,16
"638",2006,16,0.49,16
"639",2007,16,0.265,16
"640",2008,16,0.35,16
"641",2009,16,0.78,16
"642",2010,16,0.825,16
"643",2011,16,1.15,16
"644",2012,16,0.235,16
"645",2013,16,0.63,16
"646",2014,16,0.22,16
"647",2015,16,0.49,16
"648",2016,16,0.2,16
"649",2017,16,0.34,16
"650",2018,16,0.6,16
"651",2019,16,0.31,16
"652",2020,16,0.84,16
"653",1976,17,2.86,17
"654",1977,17,2.815,17
"655",1978,17,2.865,17
"656",1979,17,2.195,17
"657",1980,17,2.78,17
"658",1981,17,2.585,17
"659",1982,17,1.625,17
"660",1983,17,1.93,17
"661",1984,17,1.495,17
"662",1985,17,1.985,17
"663",1986,17,2.075,17
"664",1987,17,1.615,17
"665",1988,17,1.54,17
"666",1989,17,1.99,17
"667",1990,17,2.035,17
"668",1991,17,2.68,17
"669",1992,17,1.79,17
"670",1993,17,1.63,17
"671",1994,17,1.54,17
"672",1995,17,0.515,17
"673",1996,17,0.555,17
"674",1997,17,1.95,17
"675",1998,17,2.195,17
"676",1999,17,0.265,17
"677",2000,17,0.73,17
"678",2001,17,0.935,17
"679",2002,17,0.67,17
"680",2003,17,1.44,17
"681",2004,17,1.365,17
"682",2005,17,0.18,17
"683",2006,17,0.34,17
"684",2007,17,0.23,17
"685",2008,17,0.14,17
"686",2009,17,0.48,17
"687",2010,17,0.87,17
"688",2011,17,0.605,17
"689",2012,17,0.135,17
"690",2013,17,0.395,17
"691",2014,17,0.095,17
"692",2015,17,0.255,17
"693",2016,17,0.22,17
"694",2017,17,0.49,17
"695",2018,17,0.53,17
"696",2019,17,0.26,17
"697",2020,17,0.595,17
"698",1974,18,3.2,18
"699",1975,18,3.065,18
"700",1976,18,3.41,18
"701",1977,18,3.335,18
"702",1978,18,3.4,18
"703",1979,18,3.505,18
"704",1980,18,2.62,18
"705",1981,18,1.72,18
"706",1982,18,1.96,18
"707",1983,18,1.695,18
"708",1984,18,2.17,18
"709",1985,18,2.245,18
"710",1986,18,1.8,18
"711",1987,18,1.365,18
"712",1988,18,1.68,18
"713",1989,18,1.82,18
"714",1990,18,2.835,18
"715",1991,18,1.645,18
"716",1992,18,1.555,18
"717",1993,18,1.155,18
"718",1994,18,0.47,18
"719",1995,18,0.26,18
"720",1996,18,0.235,18
"721",1997,18,1.285,18
"722",1998,18,1.6,18
"723",1999,18,0.46,18
"724",2000,18,1.12,18
"725",2001,18,1.38,18
"726",2002,18,1.085,18
"727",2003,18,1.255,18
"728",2004,18,1.605,18
"729",2005,18,0.42,18
"730",2006,18,0.835,18
"731",2007,18,0.68,18
"732",2008,18,0.565,18
"733",2009,18,0.82,18
"734",2010,18,1.37,18
"735",2011,18,1.115,18
"736",2012,18,0.32,18
"737",2013,18,0.87,18
"738",2014,18,0.45,18
"739",2015,18,0.665,18
"740",2016,18,0.28,18
"741",2017,18,0.44,18
"742",2018,18,0.535,18
"743",2019,18,0.365,18
"744",2020,18,0.65,18
"745",1973,19,2.6,19
"746",1974,19,2.535,19
"747",1975,19,2.9,19
"748",1976,19,3.785,19
"749",1977,19,3.265,19
"750",1978,19,3.74,19
"751",1979,19,4.14,19
"752",1980,19,4.35,19
"753",1981,19,2.33,19
"754",1982,19,2.45,19
"755",1983,19,2.335,19
"756",1984,19,2.985,19
"757",1985,19,2.92,19
"758",1986,19,3.03,19
"759",1987,19,2.12,19
"760",1988,19,2.655,19
"761",1989,19,3.36,19
"762",1990,19,4.105,19
"763",1991,19,2.33,19
"764",1992,19,2.595,19
"765",1993,19,1.86,19
"766",1994,19,0.575,19
"767",1995,19,0.07,19
"768",1996,19,0.61,19
"769",1997,19,1.825,19
"770",1998,19,2.135,19
"771",1999,19,0.17,19
"772",2000,19,0.765,19
"773",2001,19,1.315,19
"774",2002,19,1.085,19
"775",2003,19,0.95,19
"776",2004,19,0.61,19
"777",2005,19,0.175,19
"778",2006,19,0.58,19
"779",2007,19,0.385,19
"780",2008,19,0.335,19
"781",2009,19,0.82,19
"782",2010,19,1.45,19
"783",2011,19,0.565,19
"784",2012,19,0.16,19
"785",2013,19,0.57,19
"786",2014,19,0.255,19
"787",2015,19,0.675,19
"788",2016,19,0.23,19
"789",2017,19,0.39,19
"790",2018,19,0.72,19
"791",2019,19,0.54,19
"792",2020,19,1.005,19
"793",1986,20,0.77,20
"794",1987,20,0.57,20
"795",1988,20,0.66,20
"796",1989,20,0.995,20
"797",1990,20,1.02,20
"798",1991,20,1.385,20
"799",1992,20,0.93,20
"800",1993,20,0.985,20
"801",1994,20,0.845,20
"802",1995,20,0.255,20
"803",1996,20,0.775,20
"804",1997,20,0.855,20
"805",1998,20,0.63,20
"806",1999,20,0.4,20
"807",2000,20,0.715,20
"808",2001,20,1.6,20
"809",2002,20,0.72,20
"810",2003,20,0.655,20
"811",2004,20,0.595,20
"812",2005,20,0.265,20
"813",2006,20,0.345,20
"814",2007,20,0.36,20
"815",2008,20,0.1,20
"816",2009,20,0.405,20
"817",2010,20,0.365,20
"818",2011,20,0.195,20
"819",2012,20,0.155,20
"820",2013,20,0.31,20
"821",2014,20,0.21,20
"822",2015,20,0.315,20
"823",2016,20,0.25,20
"824",2017,20,0.2,20
"825",1973,21,2.43,21
"826",1974,21,2.21,21
"827",1975,21,2.21,21
"828",1976,21,3.29,21
"829",1977,21,2.83,21
"830",1978,21,3.28,21
"831",1979,21,3.11,21
"832",1980,21,3.03,21
"833",1981,21,2.42,21
"834",1982,21,2.77,21
"835",1983,21,2.25,21
"836",1984,21,2.55,21
"837",1985,21,2.53,21
"838",1986,21,1.77,21
"839",1987,21,1.59,21
"840",1988,21,2.5,21
"841",1989,21,3.07,21
"842",1990,21,3.73,21
"843",1991,21,2.95,21
"844",1992,21,2.57,21
"845",1993,21,2.57,21
"846",1994,21,0.98,21
"847",1995,21,0.79,21
"848",1996,21,0.57,21
"849",1997,21,1.87,21
"850",1998,21,2.17,21
"851",1999,21,0.31,21
"852",2000,21,1.46,21
"853",2001,21,1.84,21
"854",2002,21,1.59,21
"855",2003,21,1.23,21
"856",2004,21,0.91,21
"857",2005,21,0.24,21
"858",2006,21,0.59,21
"859",2007,21,0.39,21
"860",2008,21,0.57,21
"861",2009,21,1.13,21
"862",2010,21,1.58,21
"863",2011,21,1.1,21
"864",2012,21,0.34,21
"865",2013,21,1.07,21
"866",2014,21,0.34,21
"867",2015,21,0.67,21
"868",2016,21,0.37,21
"869",2017,21,0.57,21
"870",2018,21,0.93,21
"871",2019,21,0.45,21
"872",2020,21,1.3,21
"873",1973,22,3.115,22
"874",1974,22,2.615,22
"875",1975,22,3.465,22
"876",1976,22,4.145,22
"877",1977,22,3.89,22
"878",1978,22,4.06,22
"879",1979,22,3.54,22
"880",1980,22,2.475,22
"881",1981,22,0.915,22
"882",1982,22,1.06,22
"883",1983,22,1.51,22
"884",1984,22,2.14,22
"885",1985,22,2.315,22
"886",1986,22,1.65,22
"887",1987,22,1.185,22
"888",1988,22,1.85,22
"889",1989,22,2.49,22
"890",1990,22,3.125,22
"891",1991,22,1.54,22
"892",1992,22,1.625,22
"893",1993,22,1.24,22
"894",1994,22,0.505,22
"895",1995,22,0.3,22
"896",1996,22,0.325,22
"897",1997,22,1.47,22
"898",1998,22,1.725,22
"899",1999,22,0.135,22
"900",2000,22,0.525,22
"901",2001,22,0.88,22
"902",2002,22,0.595,22
"903",2003,22,0.815,22
"904",2004,22,0.28,22
"905",2005,22,0.125,22
"906",2006,22,0.31,22
"907",2007,22,0.26,22
"908",2008,22,0.305,22
"909",2009,22,0.49,22
"910",2010,22,0.99,22
"911",2011,22,0.245,22
"912",2012,22,0.13,22
"913",2013,22,0.31,22
"914",2014,22,0.375,22
"915",2015,22,0.685,22
"916",2016,22,0.28,22
"917",2017,22,0.62,22
"918",2018,22,0.82,22
"919",2019,22,0.635,22
"920",2020,22,1.245,22
"921",1970,23,3.71,23
"922",1971,23,3.105,23
"923",1972,23,2.785,23
"924",1973,23,2.24,23
"925",1974,23,2.39,23
"926",1975,23,2.705,23
"927",1976,23,2.955,23
"928",1977,23,3.235,23
"929",1978,23,3.06,23
"930",1979,23,2.94,23
"931",1980,23,2.44,23
"932",1981,23,1.305,23
"933",1982,23,1.76,23
"934",1983,23,1.635,23
"935",1984,23,1.575,23
"936",1985,23,1.8,23
"937",1986,23,1.295,23
"938",1987,23,1.4,23
"939",1988,23,1.84,23
"940",1989,23,2.37,23
"941",1990,23,3.42,23
"942",1991,23,1.595,23
"943",1992,23,1.785,23
"944",1993,23,1.31,23
"945",1994,23,0.635,23
"946",1995,23,0.345,23
"947",1996,23,0.41,23
"948",1997,23,1.5,23
"949",1998,23,1.345,23
"950",1999,23,0.26,23
"951",2000,23,0.53,23
"952",2001,23,1.175,23
"953",2002,23,1.17,23
"954",2003,23,1.145,23
"955",2004,23,0.32,23
"956",2005,23,0.17,23
"957",2006,23,0.45,23
"958",2007,23,0.42,23
"959",2008,23,0.555,23
"960",2009,23,0.765,23
"961",2010,23,1.19,23
"962",2011,23,1.23,23
"963",2012,23,0.42,23
"964",2013,23,0.965,23
"965",2014,23,0.39,23
"966",2015,23,0.7,23
"967",2016,23,0.305,23
"968",2017,23,0.65,23
"969",2018,23,0.59,23
"970",2019,23,0.37,23
"971",2020,23,0.985,23
"972",1974,24,3.2,24
"973",1975,24,3.29,24
"974",1976,24,3.87,24
"975",1977,24,3.345,24
"976",1978,24,3.925,24
"977",1979,24,3.35,24
"978",1980,24,3.015,24
"979",1981,24,2.11,24
"980",1982,24,1.675,24
"981",1983,24,1.14,24
"982",1984,24,1.705,24
"983",1985,24,1.51,24
"984",1986,24,1.03,24
"985",1987,24,0.55,24
"986",1988,24,1.105,24
"987",1989,24,1.19,24
"988",1990,24,1.43,24
"989",1991,24,0.81,24
"990",1992,24,1.06,24
"991",1993,24,1.035,24
"992",1994,24,0.45,24
"993",1995,24,0.19,24
"994",1996,24,0.35,24
"995",1997,24,1.06,24
"996",1998,24,0.825,24
"997",1999,24,0.125,24
"998",2000,24,0.745,24
