"","year","pie","RW","pie"
"1863",1970,39,3.035,39
"1864",1971,39,3.195,39
"1865",1972,39,2.515,39
"1866",1973,39,2.675,39
"1867",1974,39,2.495,39
"1868",1975,39,2.025,39
"1869",1976,39,2.07,39
"1870",1977,39,3.075,39
"1871",1978,39,3.08,39
"1872",1979,39,3.06,39
"1873",1980,39,2.435,39
"1874",1981,39,1.835,39
"1875",1982,39,1.585,39
"1876",1983,39,1.225,39
"1877",1984,39,1.07,39
"1878",1985,39,1.555,39
"1879",1986,39,1.255,39
"1880",1987,39,1.155,39
"1881",1988,39,0.855,39
"1882",1989,39,0.775,39
"1883",1990,39,1.285,39
"1884",1991,39,1.035,39
"1885",1992,39,0.71,39
"1886",1993,39,0.785,39
"1887",1994,39,0.775,39
"1888",1995,39,0.315,39
"1889",1996,39,0.295,39
"1890",1997,39,0.295,39
"1891",1998,39,0.265,39
"1892",1999,39,0.125,39
"1893",2000,39,0.885,39
"1894",2001,39,0.905,39
"1895",2002,39,0.62,39
"1896",2003,39,1.325,39
"1897",2004,39,1.07,39
"1898",2005,39,0.36,39
"1899",2006,39,0.255,39
"1900",2007,39,0.17,39
"1901",2008,39,0.55,39
"1902",2009,39,0.555,39
"1903",2010,39,0.38,39
"1904",2011,39,0.59,39
"1905",2012,39,0.18,39
"1906",2013,39,0.76,39
"1907",2014,39,0.345,39
"1908",2015,39,0.24,39
"1909",2016,39,0.205,39
"1910",2017,39,0.18,39
"1911",2018,39,0.23,39
"1912",1973,40,4.37,40
"1913",1974,40,3.51,40
"1914",1975,40,2.29,40
"1915",1976,40,3.81,40
"1916",1977,40,2.84,40
"1917",1978,40,4.06,40
"1918",1979,40,3.035,40
"1919",1980,40,3.43,40
"1920",1981,40,2.055,40
"1921",1982,40,2.255,40
"1922",1983,40,1.7,40
"1923",1984,40,2.13,40
"1924",1985,40,1.42,40
"1925",1986,40,1.295,40
"1926",1987,40,1.16,40
"1927",1988,40,1.48,40
"1928",1989,40,1.105,40
"1929",1990,40,1.015,40
"1930",1991,40,0.585,40
"1931",1992,40,0.69,40
"1932",1993,40,0.545,40
"1933",1994,40,0.33,40
"1934",1995,40,0.03,40
"1935",1996,40,0.305,40
"1936",1997,40,0.355,40
"1937",1998,40,0.505,40
"1938",1999,40,0.125,40
"1939",2000,40,0.735,40
"1940",2001,40,0.69,40
"1941",2002,40,0.555,40
"1942",2003,40,0.67,40
"1943",2004,40,0.36,40
"1944",2005,40,0.215,40
"1945",2006,40,0.3,40
"1946",2007,40,0.25,40
"1947",2008,40,0.32,40
"1948",2009,40,0.175,40
"1949",2010,40,0.09,40
"1950",2011,40,0.23,40
"1951",2012,40,0.115,40
"1952",2013,40,0.205,40
"1953",2014,40,0.215,40
"1954",2015,40,0.19,40
"1955",2016,40,0.155,40
"1956",2017,40,0.18,40
"1957",2018,40,0.13,40
"1958",1971,41,2.07,41
"1959",1972,41,2.08,41
"1960",1973,41,0.815,41
"1961",1974,41,4.035,41
"1962",1975,41,4.21,41
"1963",1976,41,3.88,41
"1964",1977,41,5.415,41
"1965",1978,41,3.875,41
"1966",1979,41,4.88,41
"1967",1980,41,3.66,41
"1968",1981,41,3.54,41
"1969",1982,41,2.32,41
"1970",1983,41,2.29,41
"1971",1984,41,1.82,41
"1972",1985,41,2.52,41
"1973",1986,41,2.295,41
"1974",1987,41,1.555,41
"1975",1988,41,1.695,41
"1976",1989,41,1.61,41
"1977",1990,41,1.465,41
"1978",1991,41,1.405,41
"1979",1992,41,0.98,41
"1980",1993,41,1.14,41
"1981",1994,41,1.21,41
"1982",1995,41,0.815,41
"1983",1996,41,1.085,41
"1984",1997,41,0.825,41
"1985",1998,41,0.965,41
"1986",1999,41,0.28,41
"1987",2000,41,2.105,41
"1988",2001,41,1.6,41
"1989",2002,41,1.095,41
"1990",2003,41,1.23,41
"1991",2004,41,1.19,41
"1992",2005,41,0.375,41
"1993",2006,41,0.47,41
"1994",2007,41,0.56,41
"1995",2008,41,1.15,41
"1996",2009,41,0.98,41
"1997",2010,41,0.74,41
"1998",2011,41,0.995,41
"1999",2012,41,0.3,41
"2000",2013,41,0.73,41
"2001",2014,41,0.755,41
"2002",2015,41,0.48,41
"2003",2016,41,0.4,41
"2004",2017,41,0.45,41
"2005",2018,41,0.765,41
"2006",1965,42,1.67,42
"2007",1966,42,1.475,42
"2008",1967,42,3.94,42
"2009",1968,42,6.05,42
"2010",1969,42,4.95,42
"2011",1970,42,4.975,42
"2012",1971,42,6.5,42
"2013",1972,42,5.325,42
"2014",1973,42,6.275,42
"2015",1974,42,6.485,42
"2016",1975,42,4.43,42
"2017",1976,42,3.675,42
"2018",1977,42,4.745,42
"2019",1978,42,5.71,42
"2020",1979,42,5.985,42
"2021",1980,42,4.105,42
"2022",1981,42,4.475,42
"2023",1982,42,2.925,42
"2024",1983,42,3.555,42
"2025",1984,42,2.375,42
"2026",1985,42,4.18,42
"2027",1986,42,3.555,42
"2028",1987,42,2.65,42
"2029",1988,42,2.205,42
"2030",1989,42,2.785,42
"2031",1990,42,3.435,42
"2032",1991,42,3.59,42
"2033",1992,42,2.605,42
"2034",1993,42,1.77,42
"2035",1994,42,1.865,42
"2036",1995,42,0.765,42
"2037",1996,42,2.14,42
"2038",1997,42,2.31,42
"2039",1998,42,2.665,42
"2040",1999,42,0.76,42
"2041",2000,42,3.155,42
"2042",2001,42,3.535,42
"2043",2002,42,2.25,42
"2044",2003,42,2.305,42
"2045",2004,42,2.295,42
"2046",2005,42,0.665,42
"2047",2006,42,0.625,42
"2048",2007,42,0.705,42
"2049",2008,42,1.655,42
"2050",2009,42,1.06,42
"2051",2010,42,0.895,42
"2052",2011,42,1.665,42
"2053",2012,42,0.375,42
"2054",2013,42,1.505,42
"2055",2014,42,1.035,42
"2056",2015,42,0.73,42
"2057",2016,42,0.52,42
"2058",2017,42,0.61,42
"2059",2018,42,1.135,42
"2060",1969,43,1.42,43
"2061",1970,43,3.15,43
"2062",1971,43,1.4,43
"2063",1972,43,4.85,43
"2064",1973,43,5.12,43
"2065",1974,43,5.25,43
"2066",1975,43,4.52,43
"2067",1976,43,4.225,43
"2068",1977,43,5.39,43
"2069",1978,43,4.73,43
"2070",1979,43,4.92,43
"2071",1980,43,3.96,43
"2072",1981,43,4.245,43
"2073",1982,43,2.91,43
"2074",1983,43,3.205,43
"2075",1984,43,2.75,43
"2076",1985,43,3.545,43
"2077",1986,43,2.735,43
"2078",1987,43,2.16,43
"2079",1988,43,2.27,43
"2080",1989,43,2.005,43
"2081",1990,43,2.27,43
"2082",1991,43,2.605,43
"2083",1992,43,1.37,43
"2084",1993,43,1.76,43
"2085",1994,43,1.3,43
"2086",1995,43,0.875,43
"2087",1996,43,0.965,43
"2088",1997,43,1,43
"2089",1998,43,1.25,43
"2090",1999,43,0.575,43
"2091",2000,43,2.3,43
"2092",2001,43,2.21,43
"2093",2002,43,1.485,43
"2094",2003,43,2.235,43
"2095",2004,43,2.08,43
"2096",2005,43,0.8,43
"2097",2006,43,0.87,43
"2098",2007,43,0.78,43
"2099",2008,43,1.57,43
"2100",2009,43,1.3,43
"2101",2010,43,1.76,43
"2102",2011,43,2.155,43
"2103",2012,43,0.53,43
"2104",2013,43,1.42,43
"2105",2014,43,0.8,43
"2106",2015,43,0.73,43
"2107",2016,43,0.505,43
"2108",2017,43,0.64,43
"2109",2018,43,1.01,43
