"","year","pie","RW","pie"
"1006",2000,26,2.22,26
"1007",2001,26,2.285,26
"1008",2002,26,1.485,26
"1009",2003,26,1.78,26
"1010",2004,26,1.99,26
"1011",2005,26,1.72,26
"1012",2006,26,1.76,26
"1013",2007,26,1.485,26
"1014",2008,26,1.83,26
"1015",2009,26,0.705,26
"1016",2010,26,1.395,26
"1017",2011,26,2.13,26
"1018",2012,26,0.995,26
"1019",2013,26,1.47,26
"1020",2014,26,1.25,26
"1021",2015,26,0.96,26
"1022",2016,26,1.42,26
"1023",2017,26,1.57,26
"1024",2018,26,1.64,26
"1025",1971,27,0.94,27
"1026",1972,27,0.98,27
"1027",1973,27,1.14,27
"1028",1974,27,1.31,27
"1029",1975,27,2.03,27
"1030",1976,27,2.22,27
"1031",1977,27,2.27,27
"1032",1978,27,3.345,27
"1033",1979,27,2.925,27
"1034",1980,27,2.275,27
"1035",1981,27,2.745,27
"1036",1982,27,3.135,27
"1037",1983,27,3.155,27
"1038",1984,27,3.005,27
"1039",1985,27,3,27
"1040",1986,27,3.12,27
"1041",1987,27,3.865,27
"1042",1988,27,3.095,27
"1043",1989,27,3.22,27
"1044",1990,27,3.045,27
"1045",1991,27,2.81,27
"1046",1992,27,2.755,27
"1047",1993,27,2.125,27
"1048",1994,27,1.66,27
"1049",1995,27,0.28,27
"1050",1996,27,1.325,27
"1051",1997,27,2.62,27
"1052",1998,27,2.425,27
"1053",1999,27,0.92,27
"1054",2000,27,1.57,27
"1055",2001,27,1.58,27
"1056",2002,27,1.25,27
"1057",2003,27,1.62,27
"1058",2004,27,1.85,27
"1059",2005,27,0.975,27
"1060",2006,27,1.03,27
"1061",2007,27,1.055,27
"1062",2008,27,1.675,27
"1063",2009,27,1.06,27
"1064",2010,27,1.52,27
"1065",2011,27,1.97,27
"1066",2012,27,0.81,27
"1067",2013,27,1.48,27
"1068",2014,27,1.81,27
"1069",2015,27,1.575,27
"1070",2016,27,1.84,27
"1071",2017,27,1.415,27
"1072",2018,27,1.585,27
"1073",1973,28,1.37,28
"1074",1974,28,1.48,28
"1075",1975,28,1.57,28
"1076",1976,28,1.84666666666667,28
"1077",1977,28,1.96333333333333,28
"1078",1978,28,2.48333333333333,28
"1079",1979,28,2.19,28
"1080",1980,28,1.83666666666667,28
"1081",1981,28,3.23666666666667,28
"1082",1982,28,2.71,28
"1083",1983,28,0.506666666666667,28
"1084",1984,28,1.42666666666667,28
"1085",1985,28,1.82,28
"1086",1986,28,2.69333333333333,28
"1087",1987,28,3.69666666666667,28
"1088",1988,28,2.69333333333333,28
"1089",1989,28,3.73666666666667,28
"1090",1990,28,3.20333333333333,28
"1091",1991,28,3.08666666666667,28
"1092",1992,28,2.63666666666667,28
"1093",1993,28,2.75,28
"1094",1994,28,2.22333333333333,28
"1095",1995,28,0.33,28
"1096",1996,28,1.75666666666667,28
"1097",1997,28,2.07333333333333,28
"1098",1998,28,2.09666666666667,28
"1099",1999,28,0.983333333333333,28
"1100",2000,28,1.92,28
"1101",2001,28,1.29,28
"1102",2002,28,1.47333333333333,28
"1103",2003,28,1.66333333333333,28
"1104",2004,28,1.50666666666667,28
"1105",2005,28,1.22333333333333,28
"1106",2006,28,0.933333333333333,28
"1107",2007,28,0.81,28
"1108",2008,28,1.15,28
"1109",2009,28,0.416666666666667,28
"1110",2010,28,0.876666666666667,28
"1111",2011,28,1.15333333333333,28
"1112",2012,28,0.556666666666667,28
"1113",2013,28,1.06666666666667,28
"1114",2014,28,0.95,28
"1115",2015,28,0.86,28
"1116",2016,28,1.04666666666667,28
"1117",2017,28,0.856666666666667,28
"1118",2018,28,0.766666666666667,28
"1119",1979,29,3.9,29
"1120",1980,29,1.83,29
"1121",1981,29,5.04,29
"1122",1982,29,3.825,29
"1123",1983,29,4.205,29
"1124",1984,29,3.98,29
"1125",1985,29,4.75,29
"1126",1986,29,4.945,29
"1127",1987,29,4.375,29
"1128",1988,29,3.72,29
"1129",1989,29,3.215,29
"1130",1990,29,2.625,29
"1131",1991,29,2.675,29
"1132",1992,29,2.77,29
"1133",1993,29,2.925,29
"1134",1994,29,2.43,29
"1135",1995,29,0.86,29
"1136",1996,29,2.025,29
"1137",1997,29,0.635,29
"1138",1998,29,0.405,29
"1139",1999,29,0.73,29
"1140",2000,29,1.1,29
"1141",2001,29,0.66,29
"1142",2002,29,0.59,29
"1143",2003,29,0.855,29
"1144",2004,29,1.03,29
"1145",2005,29,0.79,29
"1146",2006,29,0.755,29
"1147",2007,29,0.69,29
"1148",2008,29,0.855,29
"1149",2009,29,0.535,29
"1150",2010,29,0.775,29
"1151",2011,29,0.94,29
"1152",2012,29,0.52,29
"1153",2013,29,0.79,29
"1154",2014,29,0.62,29
"1155",2015,29,0.65,29
"1156",2016,29,0.98,29
"1157",2017,29,0.655,29
"1158",2018,29,0.81,29
"1159",1980,30,2.03,30
"1160",1981,30,4.4,30
"1161",1982,30,4.17,30
"1162",1983,30,4.4,30
"1163",1984,30,3.83,30
"1164",1985,30,3.89666666666667,30
"1165",1986,30,3.82,30
"1166",1987,30,5.83,30
"1167",1988,30,4.45333333333333,30
"1168",1989,30,4.7,30
"1169",1990,30,4.47,30
"1170",1991,30,4.14333333333333,30
"1171",1992,30,4.35666666666667,30
"1172",1993,30,3.86333333333333,30
"1173",1994,30,3.03333333333333,30
"1174",1995,30,0.53,30
"1175",1996,30,3.01666666666667,30
"1176",1997,30,4.45333333333333,30
"1177",1998,30,3.40666666666667,30
"1178",1999,30,1.43,30
"1179",2000,30,2.83666666666667,30
"1180",2001,30,2.67333333333333,30
"1181",2002,30,1.90333333333333,30
"1182",2003,30,2.30666666666667,30
"1183",2004,30,2.17333333333333,30
"1184",2005,30,2.05333333333333,30
"1185",2006,30,2.53333333333333,30
"1186",2007,30,1.92666666666667,30
"1187",2008,30,2.45,30
"1188",2009,30,1.98,30
"1189",2010,30,2.76333333333333,30
"1190",2011,30,2.46333333333333,30
"1191",2012,30,1.27333333333333,30
"1192",2013,30,1.68333333333333,30
"1193",2014,30,1.54666666666667,30
"1194",2015,30,1.27333333333333,30
"1195",2016,30,1.31333333333333,30
"1196",2017,30,1.5,30
"1197",2018,30,1.74666666666667,30
"1198",1976,32,2.73,32
"1199",1977,32,1.73,32
"1200",1978,32,2.77,32
"1201",1979,32,3.715,32
"1202",1980,32,2.67,32
"1203",1981,32,4.755,32
"1204",1982,32,5.4,32
"1205",1983,32,5.31,32
"1206",1984,32,4.815,32
"1207",1985,32,5.605,32
"1208",1986,32,5.215,32
"1209",1987,32,5.42,32
"1210",1988,32,5.105,32
"1211",1989,32,4.41,32
"1212",1990,32,4.365,32
"1213",1991,32,5.07,32
"1214",1992,32,4.025,32
"1215",1993,32,3.805,32
"1216",1994,32,3.275,32
"1217",1995,32,1.19,32
"1218",1996,32,2.14,32
"1219",1997,32,2.14,32
"1220",1998,32,1.305,32
"1221",1999,32,0.85,32
"1222",2000,32,1.67,32
"1223",2001,32,1.315,32
"1224",2002,32,0.985,32
"1225",2003,32,0.985,32
"1226",2004,32,0.87,32
"1227",2005,32,0.815,32
"1228",2006,32,0.765,32
"1229",2007,32,0.855,32
"1230",2008,32,1.135,32
"1231",2009,32,0.675,32
"1232",2010,32,0.64,32
"1233",2011,32,1.04,32
"1234",2012,32,0.8,32
"1235",2013,32,1.285,32
"1236",2014,32,1.05,32
"1237",2015,32,1.025,32
"1238",2016,32,1.175,32
"1239",2017,32,1.045,32
"1240",2018,32,0.99,32
"1241",1974,33,1.72,33
"1242",1975,33,1.105,33
"1243",1976,33,1.5,33
"1244",1977,33,2.505,33
"1245",1978,33,3.605,33
"1246",1979,33,3.51,33
"1247",1980,33,3.305,33
"1248",1981,33,3.68,33
"1249",1982,33,3.82,33
"1250",1983,33,3.175,33
"1251",1984,33,3.645,33
"1252",1985,33,4.045,33
"1253",1986,33,4.53,33
"1254",1987,33,4.96,33
"1255",1988,33,4.29,33
"1256",1989,33,5.08,33
"1257",1990,33,4.23,33
"1258",1991,33,2.835,33
"1259",1992,33,3.25,33
"1260",1993,33,3.36,33
"1261",1994,33,2.695,33
"1262",1995,33,0.435,33
"1263",1996,33,2.38,33
"1264",1997,33,4.495,33
"1265",1998,33,4.68,33
"1266",1999,33,3.985,33
"1267",2000,33,6.605,33
"1268",2001,33,6.71,33
"1269",2002,33,5.4,33
"1270",2003,33,6.305,33
"1271",2004,33,5.96,33
"1272",2005,33,4.325,33
"1273",2006,33,4.915,33
"1274",2007,33,4.13,33
"1275",2008,33,5.55,33
"1276",2009,33,3.375,33
"1277",2010,33,3.96,33
"1278",2011,33,4.98,33
"1279",2012,33,2.52,33
"1280",2013,33,4.57,33
"1281",2014,33,4.23,33
"1282",2015,33,3.94,33
"1283",2016,33,3.71,33
"1284",2017,33,4.02,33
"1285",2018,33,4.42,33
"1286",1978,34,2.31,34
"1287",1979,34,1.8,34
"1288",1980,34,2.29666666666667,34
"1289",1981,34,3.51,34
"1290",1982,34,2.8,34
"1291",1983,34,2.89333333333333,34
"1292",1984,34,2.43666666666667,34
"1293",1985,34,3.99,34
"1294",1986,34,3.94,34
"1295",1987,34,4.78,34
"1296",1988,34,4.25666666666667,34
"1297",1989,34,3.81333333333333,34
"1298",1990,34,3.31333333333333,34
"1299",1991,34,3.15333333333333,34
"1300",1992,34,3.39666666666667,34
"1301",1993,34,3.37,34
"1302",1994,34,2.93666666666667,34
"1303",1995,34,0.356666666666667,34
"1304",1996,34,2.44,34
"1305",1997,34,1.92333333333333,34
"1306",1998,34,2.10333333333333,34
"1307",1999,34,1.13666666666667,34
"1308",2000,34,2.30333333333333,34
"1309",2001,34,1.88,34
"1310",2002,34,1.75666666666667,34
"1311",2003,34,1.86333333333333,34
"1312",2004,34,1.87666666666667,34
"1313",2005,34,1.32,34
"1314",2006,34,1.68333333333333,34
"1315",2007,34,1.06,34
"1316",2008,34,1.39666666666667,34
"1317",2009,34,1.16666666666667,34
"1318",2010,34,1.22,34
"1319",2011,34,1.64,34
"1320",2012,34,0.853333333333333,34
"1321",2013,34,1.26333333333333,34
"1322",2014,34,1.1,34
"1323",2015,34,0.7,34
"1324",2016,34,0.913333333333333,34
"1325",2017,34,0.706666666666667,34
"1326",2018,34,0.676666666666667,34
"1327",1985,35,0.48,35
"1328",1986,35,0.465,35
"1329",1987,35,0.65,35
"1330",1988,35,0.74,35
"1331",1989,35,1.42,35
"1332",1990,35,1.2,35
"1333",1991,35,1.74,35
"1334",1992,35,0.965,35
"1335",1993,35,2.115,35
"1336",1994,35,1.575,35
"1337",1995,35,0.675,35
"1338",1996,35,1.525,35
"1339",1997,35,1.205,35
"1340",1998,35,1.99,35
"1341",1999,35,2.88,35
"1342",2000,35,2.495,35
"1343",2001,35,2.95,35
"1344",2002,35,2.365,35
"1345",2003,35,2.115,35
"1346",2004,35,2.44,35
"1347",2005,35,2.025,35
"1348",2006,35,1.645,35
"1349",2007,35,0.45,35
"1350",2008,35,0.755,35
"1351",2009,35,0.58,35
"1352",2010,35,0.495,35
"1353",2011,35,0.205,35
"1354",2012,35,0.18,35
"1355",2013,35,0.35,35
"1356",2014,35,0.25,35
"1357",2015,35,0.215,35
"1358",2016,35,0.15,35
"1359",2017,35,0.1,35
"1360",2018,35,0.1,35
"1361",1982,36,2.44,36
"1362",1983,36,2.66,36
"1363",1984,36,2.47,36
"1364",1985,36,2.475,36
"1365",1986,36,1.97,36
"1366",1987,36,2.085,36
"1367",1988,36,2.61,36
"1368",1989,36,3.26,36
"1369",1990,36,3.235,36
"1370",1991,36,3.195,36
"1371",1992,36,3.395,36
"1372",1993,36,3.41,36
"1373",1994,36,2.955,36
"1374",1995,36,0.46,36
"1375",1996,36,2.675,36
"1376",1997,36,1.885,36
"1377",1998,36,1.65,36
"1378",1999,36,1.09,36
"1379",2000,36,1.78,36
"1380",2001,36,1.205,36
"1381",2002,36,1.245,36
"1382",2003,36,1.55,36
"1383",2004,36,1.72,36
"1384",2005,36,0.905,36
"1385",2006,36,1.11,36
"1386",2007,36,0.83,36
"1387",2008,36,1.02,36
"1388",2009,36,0.655,36
"1389",2010,36,1.29,36
"1390",2011,36,1.155,36
"1391",2012,36,0.655,36
"1392",2013,36,1.045,36
"1393",2014,36,0.84,36
"1394",2015,36,0.85,36
"1395",2016,36,0.715,36
"1396",2017,36,1.085,36
"1397",2018,36,1.155,36
"1398",1972,37,1.075,37
"1399",1973,37,1.835,37
"1400",1974,37,2.06,37
"1401",1975,37,0.88,37
"1402",1976,37,1.835,37
"1403",1977,37,2.72,37
"1404",1978,37,2.38,37
"1405",1979,37,3.44,37
"1406",1980,37,2.545,37
"1407",1981,37,3.9,37
"1408",1982,37,4.585,37
"1409",1983,37,3.8,37
"1410",1984,37,4.58,37
"1411",1985,37,4.85,37
"1412",1986,37,3.95,37
"1413",1987,37,5.06,37
"1414",1988,37,4.445,37
"1415",1989,37,3.83,37
"1416",1990,37,3.675,37
"1417",1991,37,2.585,37
"1418",1992,37,2.46,37
"1419",1993,37,2.46,37
"1420",1994,37,1.78,37
"1421",1995,37,0.15,37
"1422",1996,37,1.245,37
"1423",1997,37,1.81,37
"1424",1998,37,1.505,37
"1425",1999,37,0.83,37
"1426",2000,37,1.71,37
"1427",2001,37,1.45,37
"1428",2002,37,0.86,37
"1429",2003,37,1.205,37
"1430",2004,37,1.125,37
"1431",2005,37,0.83,37
"1432",2006,37,0.795,37
"1433",2007,37,0.635,37
"1434",2008,37,1.095,37
"1435",2009,37,0.37,37
"1436",2010,37,0.94,37
"1437",2011,37,0.89,37
"1438",2012,37,0.49,37
"1439",2013,37,0.795,37
"1440",2014,37,0.73,37
"1441",2015,37,0.44,37
"1442",2016,37,0.575,37
"1443",2017,37,0.34,37
"1444",2018,37,0.32,37
