"","year","pie","RW","pie"
"1510",1983,31,0.72,31
"1511",1984,31,1.53333333333333,31
"1512",1985,31,0.976666666666667,31
"1513",1986,31,0.363333333333333,31
"1514",1987,31,0.356666666666667,31
"1515",1988,31,0.426666666666667,31
"1516",1989,31,0.383333333333333,31
"1517",1990,31,0.686666666666667,31
"1518",1991,31,0.45,31
"1519",1992,31,0.343333333333333,31
"1520",1993,31,0.38,31
"1521",1994,31,0.316666666666667,31
"1522",1995,31,0.05,31
"1523",1996,31,0.426666666666667,31
"1524",1997,31,0.556666666666667,31
"1525",1998,31,1.35,31
"1526",1999,31,0.88,31
"1527",2000,31,1.41666666666667,31
"1528",2001,31,1.36666666666667,31
"1529",2002,31,0.806666666666667,31
"1530",2003,31,0.913333333333333,31
"1531",2004,31,1.29333333333333,31
"1532",2005,31,0.546666666666667,31
"1533",2006,31,0.723333333333333,31
"1534",2007,31,0.596666666666667,31
"1535",2008,31,0.493333333333333,31
"1536",2009,31,1.24333333333333,31
"1537",2010,31,2.01333333333333,31
"1538",2011,31,2.63666666666667,31
"1539",2012,31,1.10666666666667,31
"1540",2013,31,2.44,31
"1541",2014,31,1.53,31
"1542",2015,31,1.37333333333333,31
"1543",2016,31,1.2,31
"1544",2017,31,1.00666666666667,31
"1545",2018,31,0.926666666666667,31
"1546",1967,32,1.005,32
"1547",1968,32,1.635,32
"1548",1969,32,3.325,32
"1549",1970,32,4.21,32
"1550",1971,32,4.885,32
"1551",1972,32,5.795,32
"1552",1973,32,4.225,32
"1553",1974,32,6.085,32
"1554",1975,32,6.38,32
"1555",1976,32,4.575,32
"1556",1977,32,3.07,32
"1557",1978,32,4.335,32
"1558",1979,32,3.575,32
"1559",1980,32,3.445,32
"1560",1981,32,2.37,32
"1561",1982,32,2.39,32
"1562",1983,32,1.305,32
"1563",1984,32,1.585,32
"1564",1985,32,0.73,32
"1565",1986,32,1.605,32
"1566",1987,32,1.735,32
"1567",1988,32,1.405,32
"1568",1989,32,1.875,32
"1569",1990,32,1.13,32
"1570",1991,32,1.185,32
"1571",1992,32,1.04,32
"1572",1993,32,0.805,32
"1573",1994,32,0.645,32
"1574",1995,32,0.55,32
"1575",1996,32,0.575,32
"1576",1997,32,0.335,32
"1577",1998,32,0.635,32
"1578",1999,32,0.205,32
"1579",2000,32,0.86,32
"1580",2001,32,1.13,32
"1581",2002,32,0.745,32
"1582",2003,32,0.98,32
"1583",2004,32,1.57,32
"1584",2005,32,0.62,32
"1585",2006,32,0.585,32
"1586",2007,32,0.58,32
"1587",2008,32,0.75,32
"1588",2009,32,0.58,32
"1589",2010,32,1.065,32
"1590",2011,32,1.66,32
"1591",2012,32,0.69,32
"1592",2013,32,1.295,32
"1593",2014,32,0.7,32
"1594",2015,32,0.56,32
"1595",2016,32,0.535,32
"1596",2017,32,0.565,32
"1597",2018,32,0.635,32
"1598",1967,33,1.07,33
"1599",1968,33,2.04,33
"1600",1969,33,2.80666666666667,33
"1601",1970,33,2.01333333333333,33
"1602",1971,33,4.37333333333333,33
"1603",1972,33,4.88333333333333,33
"1604",1973,33,2.89666666666667,33
"1605",1974,33,4.05333333333333,33
"1606",1975,33,3.74,33
"1607",1976,33,5.55666666666667,33
"1608",1977,33,3.25333333333333,33
"1609",1978,33,4.64666666666667,33
"1610",1979,33,4.33666666666667,33
"1611",1980,33,3.54333333333333,33
"1612",1981,33,3.09,33
"1613",1982,33,4.25333333333333,33
"1614",1983,33,2.20333333333333,33
"1615",1984,33,3.50333333333333,33
"1616",1985,33,3.23666666666667,33
"1617",1986,33,2.52666666666667,33
"1618",1987,33,2.31666666666667,33
"1619",1988,33,3.02,33
"1620",1989,33,2.81,33
"1621",1990,33,3.12666666666667,33
"1622",1991,33,1.91666666666667,33
"1623",1992,33,1.93333333333333,33
"1624",1993,33,1.41333333333333,33
"1625",1994,33,1.03,33
"1626",1995,33,0.16,33
"1627",1996,33,1.49333333333333,33
"1628",1997,33,1.03666666666667,33
"1629",1998,33,2.73,33
"1630",1999,33,0.696666666666667,33
"1631",2000,33,2.32,33
"1632",2001,33,2.40333333333333,33
"1633",2002,33,1.76333333333333,33
"1634",2003,33,2.00666666666667,33
"1635",2004,33,2.14333333333333,33
"1636",2005,33,0.73,33
"1637",2006,33,0.733333333333333,33
"1638",2007,33,0.63,33
"1639",2008,33,1.09333333333333,33
"1640",2009,33,0.886666666666667,33
"1641",2010,33,1.22,33
"1642",2011,33,1.70666666666667,33
"1643",2012,33,0.613333333333333,33
"1644",2013,33,1.6,33
"1645",2014,33,0.98,33
"1646",2015,33,0.783333333333333,33
"1647",2016,33,0.726666666666667,33
"1648",2017,33,0.86,33
"1649",2018,33,0.853333333333333,33
"1650",1977,34,1.82,34
"1651",1978,34,3.09,34
"1652",1979,34,4.47,34
"1653",1980,34,4.82,34
"1654",1981,34,3.875,34
"1655",1982,34,4.03,34
"1656",1983,34,2.58,34
"1657",1984,34,3.745,34
"1658",1985,34,2.74,34
"1659",1986,34,2.125,34
"1660",1987,34,1.97,34
"1661",1988,34,1.52,34
"1662",1989,34,1.61,34
"1663",1990,34,1.72,34
"1664",1991,34,0.87,34
"1665",1992,34,0.72,34
"1666",1993,34,0.285,34
"1667",1994,34,0.71,34
"1668",1995,34,0.525,34
"1669",1996,34,0.84,34
"1670",1997,34,0.635,34
"1671",1998,34,0.81,34
"1672",1999,34,0.3,34
"1673",2000,34,0.97,34
"1674",2001,34,1.12,34
"1675",2002,34,1.14,34
"1676",2003,34,1.12,34
"1677",2004,34,0.99,34
"1678",2005,34,0.42,34
"1679",2006,34,0.51,34
"1680",2007,34,0.54,34
"1681",2008,34,0.625,34
"1682",2009,34,0.485,34
"1683",2010,34,0.48,34
"1684",2011,34,0.66,34
"1685",2012,34,0.44,34
"1686",2013,34,1.075,34
"1687",2014,34,0.825,34
"1688",2015,34,0.935,34
"1689",2016,34,0.885,34
"1690",2017,34,0.85,34
"1691",2018,34,0.91,34
"1692",1972,35,3.71,35
"1693",1973,35,5.22,35
"1694",1974,35,4.97,35
"1695",1975,35,4.74,35
"1696",1976,35,6.325,35
"1697",1977,35,6.33,35
"1698",1978,35,7.42,35
"1699",1979,35,5.17,35
"1700",1980,35,6.29,35
"1701",1981,35,4.715,35
"1702",1982,35,4.92,35
"1703",1983,35,3.805,35
"1704",1984,35,4.38,35
"1705",1985,35,3.495,35
"1706",1986,35,3.125,35
"1707",1987,35,2.26,35
"1708",1988,35,2.32,35
"1709",1989,35,1.99,35
"1710",1990,35,2.185,35
"1711",1991,35,1.335,35
"1712",1992,35,1.36,35
"1713",1993,35,0.85,35
"1714",1994,35,0.585,35
"1715",1995,35,0.135,35
"1716",1996,35,0.63,35
"1717",1997,35,1.005,35
"1718",1998,35,2.28,35
"1719",1999,35,1.675,35
"1720",2000,35,2.335,35
"1721",2001,35,1.995,35
"1722",2002,35,1.51,35
"1723",2003,35,1.585,35
"1724",2004,35,1.855,35
"1725",2005,35,0.925,35
"1726",2006,35,0.7,35
"1727",2007,35,0.57,35
"1728",2008,35,0.83,35
"1729",2009,35,0.765,35
"1730",2010,35,1.04,35
"1731",2011,35,1.35,35
"1732",2012,35,0.975,35
"1733",2013,35,1.84,35
"1734",2014,35,1.425,35
"1735",2015,35,0.97,35
"1736",2016,35,0.79,35
"1737",2017,35,0.755,35
"1738",2018,35,1.04,35
"1739",1966,36,0.935,36
"1740",1967,36,2.12,36
"1741",1968,36,3.41,36
"1742",1969,36,4.5,36
"1743",1970,36,4.585,36
"1744",1971,36,4.865,36
"1745",1972,36,5.665,36
"1746",1973,36,4.91,36
"1747",1974,36,5.005,36
"1748",1975,36,3.955,36
"1749",1976,36,5.175,36
"1750",1977,36,5.38,36
"1751",1978,36,5.42,36
"1752",1979,36,3.67,36
"1753",1980,36,3.535,36
"1754",1981,36,3.135,36
"1755",1982,36,2.945,36
"1756",1983,36,2.77,36
"1757",1984,36,3.125,36
"1758",1985,36,2.7,36
"1759",1986,36,2.57,36
"1760",1987,36,2.065,36
"1761",1988,36,2.42,36
"1762",1989,36,2.39,36
"1763",1990,36,2.28,36
"1764",1991,36,1.46,36
"1765",1992,36,1.77,36
"1766",1993,36,1.005,36
"1767",1994,36,0.695,36
"1768",1995,36,0.43,36
"1769",1996,36,0.805,36
"1770",1997,36,1.01,36
"1771",1998,36,1.7,36
"1772",1999,36,1.35,36
"1773",2000,36,1.915,36
"1774",2001,36,1.54,36
"1775",2002,36,1.355,36
"1776",2003,36,1.145,36
"1777",2004,36,1.365,36
"1778",2005,36,0.56,36
"1779",2006,36,0.685,36
"1780",2007,36,0.765,36
"1781",2008,36,1.4,36
"1782",2009,36,0.825,36
"1783",2010,36,1.095,36
"1784",2011,36,1.41,36
"1785",2012,36,0.435,36
"1786",2013,36,1.035,36
"1787",2014,36,1.035,36
"1788",2015,36,0.75,36
"1789",2016,36,0.515,36
"1790",2017,36,0.4,36
"1791",2018,36,0.47,36
"1792",1979,37,4.77,37
"1793",1980,37,3.27,37
"1794",1981,37,4.285,37
"1795",1982,37,3.8,37
"1796",1983,37,3.335,37
"1797",1984,37,2.915,37
"1798",1985,37,2.925,37
"1799",1986,37,2.48,37
"1800",1987,37,1.97,37
"1801",1988,37,2.685,37
"1802",1989,37,2.575,37
"1803",1990,37,2.445,37
"1804",1991,37,1.395,37
"1805",1992,37,0.955,37
"1806",1993,37,1.175,37
"1807",1994,37,0.98,37
"1808",1995,37,0.56,37
"1809",1996,37,0.93,37
"1810",1997,37,0.8,37
"1811",1998,37,1.295,37
"1812",1999,37,0.845,37
"1813",2000,37,1.155,37
"1814",2001,37,2.285,37
"1815",2002,37,1.725,37
"1816",2003,37,2.22,37
"1817",2004,37,1.62,37
"1818",2005,37,1.21,37
"1819",2006,37,1.14,37
"1820",2007,37,1.26,37
"1821",2008,37,1.115,37
"1822",2009,37,1.295,37
"1823",2010,37,1.395,37
"1824",2011,37,2.09,37
"1825",2012,37,1.27,37
"1826",2013,37,2.82,37
"1827",2014,37,1.69,37
"1828",2015,37,1.66,37
"1829",2016,37,1.46,37
"1830",2017,37,1.76,37
"1831",2018,37,1.49,37
